# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.083933	0.083933
2	0.415798	0.331865
3	0.722694	0.306896
4	1.041586	0.318892
5	1.368190	0.326604
6	1.712350	0.344160
7	2.065736	0.353386
8	2.436678	0.370942
9	2.815810	0.379132
10	3.207954	0.392144
11	3.609264	0.401310
12	4.025021	0.415757
13	4.453452	0.428431
14	4.895314	0.441862
15	5.346322	0.451008
16	5.809526	0.463204
17	6.284865	0.475339
18	6.763233	0.478368
19	7.248695	0.485462
20	7.756197	0.507502
21	8.283785	0.527588
22	8.828251	0.544466
23	9.401193	0.572942
24	10.000140	0.598947
25	10.642448	0.642308
26	11.325905	0.683457
27	12.061611	0.735706
28	12.860605	0.798994
29	13.731117	0.870512
30	14.681058	0.949941
31	15.736114	1.055056
32	16.918165	1.182051
33	18.223804	1.305639
34	19.694359	1.470555
35	21.343679	1.649320
36	23.182346	1.838667
37	25.234910	2.052564
38	27.481244	2.246334
39	29.958512	2.477268
40	32.653443	2.694931
41	35.547644	2.894201
42	38.640119	3.092475
43	41.913412	3.273293
44	45.322966	3.409554
45	48.834288	3.511322
46	52.416032	3.581744
47	56.025793	3.609761
48	59.615986	3.590193
49	63.140758	3.524772
50	66.565716	3.424958
51	69.859036	3.293320
52	72.999775	3.140739
53	75.929706	2.929931
54	78.665169	2.735463
55	81.174241	2.509072
56	83.466387	2.292146
57	85.532680	2.066293
58	87.368577	1.835897
59	88.990338	1.621761
60	90.412649	1.422311
61	91.646949	1.234300
62	92.709976	1.063027
63	93.604998	0.895022
64	94.361269	0.756271
65	94.998854	0.637585
66	95.535050	0.536196
67	95.981794	0.446744
68	96.346040	0.364246
69	96.649429	0.303389
70	96.898377	0.248948
71	97.109504	0.211127
72	97.280578	0.171074
73	97.423634	0.143056
74	97.540964	0.117330
75	97.642951	0.101987
76	97.729335	0.086384
77	97.804061	0.074726
78	97.868366	0.064305
79	97.927470	0.059104
80	97.980914	0.053444
81	98.029934	0.049020
82	98.076683	0.046749
83	98.118829	0.042146
84	98.157348	0.038519
85	98.197342	0.039994
86	98.235821	0.038479
87	98.271311	0.035490
88	98.306901	0.035590
89	98.340578	0.033677
90	98.373458	0.032880
91	98.404823	0.031365
92	98.436427	0.031604
93	98.466935	0.030508
94	98.497085	0.030150
95	98.526119	0.029034
96	98.553857	0.027738
97	98.581735	0.027878
98	98.608915	0.027180
99	98.636175	0.027260
100	98.660765	0.024590
101	98.685574	0.024809
102	98.711340	0.025766
103	98.736249	0.024909
104	98.760540	0.024291
105	98.783934	0.023394
106	98.806212	0.022278
107	98.828610	0.022398
108	98.851028	0.022418
109	98.872768	0.021740
110	98.892416	0.019648
111	98.911905	0.019489
112	98.930218	0.018313
113	98.948591	0.018373
114	98.966844	0.018253
115	98.984699	0.017855
116	99.003092	0.018393
