# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.083434	0.083434
2	0.429527	0.346093
3	0.747316	0.317789
4	1.070035	0.322719
5	1.394231	0.324196
6	1.728208	0.333977
7	2.062065	0.333857
8	2.410493	0.348428
9	2.767284	0.356791
10	3.136311	0.369027
11	3.517254	0.380943
12	3.908437	0.391183
13	4.303333	0.394896
14	4.719606	0.416273
15	5.141209	0.421603
16	5.566325	0.425116
17	6.003956	0.437631
18	6.443742	0.439786
19	6.894606	0.450864
20	7.359203	0.464597
21	7.838850	0.479647
22	8.340534	0.501684
23	8.859184	0.518650
24	9.405419	0.546235
25	9.985327	0.579908
26	10.603679	0.618352
27	11.265584	0.661905
28	11.980025	0.714441
29	12.770774	0.790749
30	13.644938	0.874164
31	14.624752	0.979814
32	15.727063	1.102311
33	16.969455	1.242392
34	18.382608	1.413153
35	19.985385	1.602777
36	21.807526	1.822141
37	23.861027	2.053501
38	26.158184	2.297157
39	28.693488	2.535304
40	31.491890	2.798402
41	34.525285	3.033395
42	37.756846	3.231561
43	41.178889	3.422043
44	44.773410	3.594521
45	48.484878	3.711468
46	52.272196	3.787318
47	56.056520	3.784324
48	59.823159	3.766639
49	63.509018	3.685859
50	67.063179	3.554161
51	70.491410	3.428231
52	73.731155	3.239745
53	76.725348	2.994193
54	79.491454	2.766106
55	82.012806	2.521352
56	84.284993	2.272187
57	86.315121	2.030128
58	88.104247	1.789126
59	89.668161	1.563914
60	91.018239	1.350078
61	92.177057	1.158818
62	93.164616	0.987559
63	93.982831	0.818215
64	94.676174	0.693343
65	95.249156	0.572982
66	95.724911	0.475755
67	96.115675	0.390764
68	96.442526	0.326851
69	96.709396	0.266870
70	96.932653	0.223257
71	97.114053	0.181400
72	97.266650	0.152597
73	97.392999	0.126349
74	97.497292	0.104293
75	97.589688	0.092396
76	97.669330	0.079642
77	97.738533	0.069203
78	97.799731	0.061198
79	97.855640	0.055909
80	97.908675	0.053035
81	97.957378	0.048703
82	98.001730	0.044352
83	98.044305	0.042575
84	98.084964	0.040659
85	98.123328	0.038364
86	98.160853	0.037525
87	98.195983	0.035130
88	98.228778	0.032795
89	98.263629	0.034851
90	98.296045	0.032416
91	98.328441	0.032396
92	98.359599	0.031158
93	98.388921	0.029322
94	98.417025	0.028104
95	98.445169	0.028144
96	98.472076	0.026907
97	98.497126	0.025050
98	98.521737	0.024611
99	98.546847	0.025110
100	98.571678	0.024831
101	98.595211	0.023533
102	98.620062	0.024851
103	98.642378	0.022316
104	98.663676	0.021298
105	98.684774	0.021098
106	98.704974	0.020200
107	98.724575	0.019601
108	98.743857	0.019282
109	98.764237	0.020380
110	98.783599	0.019362
111	98.801563	0.017964
112	98.819966	0.018403
113	98.838349	0.018383
114	98.854736	0.016387
115	98.871283	0.016547
116	98.887591	0.016308
117	98.903440	0.015849
118	98.918770	0.015330
119	98.935437	0.016667
120	98.950048	0.014611
121	98.965038	0.014990
122	98.979609	0.014571
123	98.994360	0.014751
124	99.009710	0.015350
