# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.090616	0.090616
2	0.441514	0.350898
3	0.764257	0.322743
4	1.100313	0.336056
5	1.442322	0.342009
6	1.801117	0.358795
7	2.176975	0.375858
8	2.564679	0.387704
9	2.970081	0.405402
10	3.387765	0.417684
11	3.825827	0.438062
12	4.281488	0.455661
13	4.750641	0.469153
14	5.233802	0.483161
15	5.729801	0.495999
16	6.245899	0.516098
17	6.787434	0.541535
18	7.332104	0.544670
19	7.892568	0.560464
20	8.483608	0.591040
21	9.103795	0.620187
22	9.767832	0.664037
23	10.474092	0.706260
24	11.235710	0.761618
25	12.072706	0.836996
26	12.988353	0.915647
27	13.992712	1.004359
28	15.114255	1.121543
29	16.372943	1.258688
30	17.786693	1.413750
31	19.377012	1.590319
32	21.152612	1.775600
33	23.133433	1.980821
34	25.331717	2.198284
35	27.777703	2.445986
36	30.436648	2.658945
37	33.310715	2.874067
38	36.421016	3.110301
39	39.700605	3.279589
40	43.148708	3.448103
41	46.723578	3.574870
42	50.374124	3.650546
43	54.075643	3.701519
44	57.787063	3.711420
45	61.442153	3.655090
46	65.028274	3.586121
47	68.488738	3.460464
48	71.766084	3.277346
49	74.851166	3.085082
50	77.729975	2.878809
51	80.383960	2.653985
52	82.802822	2.418862
53	84.995352	2.192530
54	86.949664	1.954312
55	88.671215	1.721551
56	90.176533	1.505318
57	91.485182	1.308649
58	92.614820	1.129638
59	93.576837	0.962017
60	94.392265	0.815428
61	95.083187	0.690922
62	95.651389	0.568202
63	96.122685	0.471296
64	96.512611	0.389926
65	96.838270	0.325659
66	97.102440	0.264170
67	97.323673	0.221233
68	97.505461	0.181788
69	97.652923	0.147462
70	97.775861	0.122938
71	97.882648	0.106787
72	97.971677	0.089029
73	98.047928	0.076251
74	98.113564	0.065636
75	98.172573	0.059009
76	98.223982	0.051409
77	98.274657	0.050675
78	98.319677	0.045020
79	98.360094	0.040417
80	98.397158	0.037064
81	98.434599	0.037441
82	98.467734	0.033135
83	98.500909	0.033175
84	98.533013	0.032104
85	98.562676	0.029663
86	98.593093	0.030417
87	98.622101	0.029008
88	98.650832	0.028731
89	98.678332	0.027500
90	98.707043	0.028711
91	98.733234	0.026191
92	98.760179	0.026945
93	98.784346	0.024167
94	98.809426	0.025080
95	98.832958	0.023532
96	98.856113	0.023155
97	98.879189	0.023076
98	98.901332	0.022143
99	98.922681	0.021349
100	98.943455	0.020774
101	98.963971	0.020516
102	98.983773	0.019802
103	99.004091	0.020318
