# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.071394	0.071394
2	0.397197	0.325803
3	0.696510	0.299313
4	0.995626	0.299116
5	1.295410	0.299784
6	1.605826	0.310416
7	1.920270	0.314444
8	2.242988	0.322718
9	2.571935	0.328947
10	2.912221	0.340286
11	3.263296	0.351075
12	3.624531	0.361235
13	3.993685	0.369154
14	4.379386	0.385701
15	4.780337	0.400951
16	5.184746	0.404409
17	5.608473	0.423727
18	6.029095	0.420622
19	6.463728	0.434633
20	6.916873	0.453145
21	7.386741	0.469868
22	7.873785	0.487044
23	8.393018	0.519233
24	8.928464	0.535446
25	9.500069	0.571605
26	10.108776	0.608707
27	10.768989	0.660213
28	11.479589	0.710600
29	12.270407	0.790818
30	13.135704	0.865297
31	14.096213	0.960509
32	15.170484	1.074271
33	16.368206	1.197722
34	17.724516	1.356310
35	19.244543	1.520027
36	20.958905	1.714362
37	22.865321	1.906416
38	24.996040	2.130719
39	27.343181	2.347141
40	29.912621	2.569440
41	32.689719	2.777098
42	35.665749	2.976030
43	38.839081	3.173332
44	42.164673	3.325592
45	45.609471	3.444798
46	49.160348	3.550877
47	52.766387	3.606039
48	56.372210	3.605823
49	59.949126	3.576916
50	63.446335	3.497209
51	66.857136	3.410801
52	70.107463	3.250327
53	73.192834	3.085371
54	76.087487	2.894653
55	78.767604	2.680117
56	81.221630	2.454026
57	83.461297	2.239667
58	85.471414	2.010117
59	87.264008	1.792594
60	88.839531	1.575523
61	90.233730	1.394199
62	91.431629	1.197899
63	92.459896	1.028267
64	93.338320	0.878424
65	94.084705	0.746385
66	94.716876	0.632171
67	95.253108	0.536232
68	95.699493	0.446385
69	96.068451	0.368958
70	96.375565	0.307114
71	96.634513	0.258948
72	96.852311	0.217798
73	97.039394	0.187083
74	97.192460	0.153066
75	97.319252	0.126792
76	97.431659	0.112407
77	97.530722	0.099063
78	97.614221	0.083499
79	97.688563	0.074342
80	97.757913	0.069350
81	97.821387	0.063474
82	97.878318	0.056931
83	97.931633	0.053315
84	97.981666	0.050033
85	98.030539	0.048873
86	98.075757	0.045218
87	98.117143	0.041386
88	98.154776	0.037633
89	98.193607	0.038831
90	98.231495	0.037888
91	98.267673	0.036178
92	98.302417	0.034744
93	98.336788	0.034371
94	98.368545	0.031757
95	98.399418	0.030873
96	98.429662	0.030244
97	98.459886	0.030224
98	98.489894	0.030008
99	98.520275	0.030381
100	98.549065	0.028790
101	98.576184	0.027119
102	98.603873	0.027689
103	98.629675	0.025802
104	98.655124	0.025449
105	98.680789	0.025665
106	98.704960	0.024171
107	98.727992	0.023032
108	98.750965	0.022973
109	98.774527	0.023562
110	98.797421	0.022894
111	98.818920	0.021499
112	98.839908	0.020988
113	98.860699	0.020791
114	98.880763	0.020064
115	98.900611	0.019848
116	98.920145	0.019534
117	98.939187	0.019042
118	98.957129	0.017942
119	98.974187	0.017058
120	98.992404	0.018217
121	99.010012	0.017608
