# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.072127	0.072127
2	0.386250	0.314123
3	0.697937	0.311687
4	1.024138	0.326201
5	1.347763	0.323625
6	1.686720	0.338957
7	2.033563	0.346843
8	2.391505	0.357942
9	2.758511	0.367006
10	3.144402	0.385891
11	3.545884	0.401482
12	3.954074	0.408190
13	4.377057	0.422983
14	4.823417	0.446360
15	5.284190	0.460773
16	5.766184	0.481994
17	6.273512	0.507328
18	6.790622	0.517110
19	7.339274	0.548652
20	7.907969	0.568695
21	8.511220	0.603251
22	9.143039	0.631819
23	9.807578	0.664539
24	10.502980	0.695402
25	11.239866	0.736886
26	12.001187	0.761321
27	12.817607	0.816420
28	13.694316	0.876709
29	14.634608	0.940292
30	15.654634	1.020026
31	16.749821	1.095187
32	17.935422	1.185601
33	19.219123	1.283701
34	20.635800	1.416677
35	22.183716	1.547916
36	23.873930	1.690214
37	25.723012	1.849082
38	27.729365	2.006353
39	29.884624	2.155259
40	32.212866	2.328242
41	34.693408	2.480542
42	37.335333	2.641925
43	40.095980	2.760647
44	42.990681	2.894701
45	45.995679	3.004998
46	49.072206	3.076527
47	52.213154	3.140948
48	55.353304	3.140150
49	58.503256	3.149952
50	61.625858	3.122602
51	64.674895	3.049037
52	67.634437	2.959542
53	70.492765	2.858328
54	73.237501	2.744736
55	75.836425	2.598924
56	78.265941	2.429516
57	80.536309	2.270368
58	82.620998	2.084689
59	84.518192	1.897194
60	86.238092	1.719900
61	87.793134	1.555042
62	89.181882	1.388748
63	90.406512	1.224630
64	91.489602	1.083090
65	92.444188	0.954586
66	93.270310	0.826122
67	93.980725	0.710415
68	94.591323	0.610598
69	95.110150	0.518827
70	95.560103	0.449953
71	95.937010	0.376907
72	96.248837	0.311827
73	96.513111	0.264274
74	96.734564	0.221453
75	96.921980	0.187416
76	97.082585	0.160605
77	97.219473	0.136888
78	97.336498	0.117025
79	97.436854	0.100356
80	97.524892	0.088038
81	97.602629	0.077737
82	97.671023	0.068394
83	97.732270	0.061247
84	97.787668	0.055398
85	97.839054	0.051386
86	97.886507	0.047453
87	97.929748	0.043241
88	97.972150	0.042402
89	98.011917	0.039767
90	98.050646	0.038729
91	98.086500	0.035854
92	98.123532	0.037032
93	98.158069	0.034537
94	98.190210	0.032141
95	98.221153	0.030943
96	98.251338	0.030185
97	98.281183	0.029845
98	98.312086	0.030903
99	98.341252	0.029166
100	98.369520	0.028268
101	98.396351	0.026831
102	98.423082	0.026731
103	98.448934	0.025852
104	98.474367	0.025433
105	98.498702	0.024335
106	98.523576	0.024874
107	98.547652	0.024076
108	98.570530	0.022878
109	98.591811	0.021281
110	98.613391	0.021580
111	98.635411	0.022020
112	98.655135	0.019724
113	98.675478	0.020343
114	98.694962	0.019484
115	98.714306	0.019344
116	98.733551	0.019245
117	98.751558	0.018007
118	98.769365	0.017807
119	98.786474	0.017109
120	98.804102	0.017628
121	98.820791	0.016689
122	98.836782	0.015991
123	98.853272	0.016490
124	98.869782	0.016510
125	98.885713	0.015931
126	98.901704	0.015991
127	98.917156	0.015452
128	98.932548	0.015392
129	98.945983	0.013435
130	98.961135	0.015152
131	98.977046	0.015911
132	98.991559	0.014513
133	99.005633	0.014074
