# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.073686	0.073686
2	0.396168	0.322482
3	0.675873	0.279705
4	0.967307	0.291434
5	1.261659	0.294352
6	1.556563	0.294904
7	1.860673	0.304110
8	2.178404	0.317731
9	2.502621	0.324217
10	2.841267	0.338646
11	3.196847	0.355580
12	3.560706	0.363859
13	3.941439	0.380733
14	4.334099	0.392660
15	4.735097	0.400998
16	5.159593	0.424496
17	5.592013	0.432420
18	6.029519	0.437506
19	6.486087	0.456568
20	6.960476	0.474389
21	7.453493	0.493017
22	7.978386	0.524893
23	8.536594	0.558208
24	9.126618	0.590024
25	9.763519	0.636901
26	10.455518	0.691999
27	11.226841	0.771323
28	12.084545	0.857704
29	13.037797	0.953252
30	14.122672	1.084875
31	15.352081	1.229409
32	16.759300	1.407219
33	18.348212	1.588912
34	20.163900	1.815688
35	22.223435	2.059535
36	24.545900	2.322465
37	27.115840	2.569940
38	29.965090	2.849250
39	33.058030	3.092940
40	36.373074	3.315044
41	39.900090	3.527016
42	43.582976	3.682886
43	47.389343	3.806367
44	51.288261	3.898918
45	55.205433	3.917172
46	59.091124	3.885691
47	62.901059	3.809935
48	66.569613	3.668554
49	70.071811	3.502198
50	73.363062	3.291251
51	76.449596	3.086534
52	79.268390	2.818794
53	81.841326	2.572936
54	84.152456	2.311130
55	86.196714	2.044258
56	88.005325	1.808611
57	89.577323	1.571998
58	90.934038	1.356715
59	92.094866	1.160828
60	93.082517	0.987651
61	93.900382	0.817865
62	94.589286	0.688904
63	95.159302	0.570016
64	95.627994	0.468692
65	96.019096	0.391102
66	96.336945	0.317849
67	96.600604	0.263659
68	96.816045	0.215441
69	96.996890	0.180845
70	97.145485	0.148595
71	97.274229	0.128744
72	97.382630	0.108401
73	97.475359	0.092729
74	97.556438	0.081079
75	97.629218	0.072780
76	97.694783	0.065565
77	97.754533	0.059750
78	97.810478	0.055945
79	97.861298	0.050820
80	97.909673	0.048375
81	97.956254	0.046581
82	98.000864	0.044610
83	98.043601	0.042737
84	98.084111	0.040510
85	98.124286	0.040175
86	98.163199	0.038913
87	98.199451	0.036252
88	98.235407	0.035956
89	98.270929	0.035522
90	98.306176	0.035247
91	98.340259	0.034083
92	98.372568	0.032309
93	98.403754	0.031186
94	98.435196	0.031442
95	98.464292	0.029096
96	98.492422	0.028130
97	98.520394	0.027972
98	98.548583	0.028189
99	98.574742	0.026159
100	98.601236	0.026494
101	98.626508	0.025272
102	98.651918	0.025410
103	98.674864	0.022946
104	98.697967	0.023103
105	98.719868	0.021901
106	98.740724	0.020856
107	98.760831	0.020107
108	98.780465	0.019634
109	98.801085	0.020620
110	98.820719	0.019634
111	98.839229	0.018510
112	98.858824	0.019595
113	98.876014	0.017190
114	98.892967	0.016953
115	98.908915	0.015948
116	98.924942	0.016027
117	98.941264	0.016322
118	98.957764	0.016500
119	98.972884	0.015120
120	98.988142	0.015258
121	99.002651	0.014509
