# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.101646	0.101646
2	0.469043	0.367397
3	0.827443	0.358400
4	1.205536	0.378093
5	1.599524	0.393988
6	2.011826	0.412302
7	2.444561	0.432735
8	2.889732	0.445171
9	3.345159	0.455427
10	3.815001	0.469842
11	4.297419	0.482418
12	4.795232	0.497813
13	5.292625	0.497393
14	5.804793	0.512168
15	6.335895	0.531102
16	6.880232	0.544337
17	7.434086	0.553854
18	7.985121	0.551035
19	8.558329	0.573208
20	9.164386	0.606057
21	9.803332	0.638946
22	10.478305	0.674973
23	11.204781	0.726476
24	11.999754	0.794973
25	12.863584	0.863830
26	13.831219	0.967635
27	14.919034	1.087815
28	16.154419	1.235385
29	17.552430	1.398011
30	19.149534	1.597104
31	20.963705	1.814171
32	23.016396	2.052691
33	25.323882	2.307486
34	27.891160	2.567278
35	30.716712	2.825552
36	33.814752	3.098040
37	37.125801	3.311049
38	40.654657	3.528856
39	44.370190	3.715533
40	48.202664	3.832474
41	52.096417	3.893753
42	56.026458	3.930041
43	59.922690	3.896232
44	63.743108	3.820418
45	67.431050	3.687942
46	70.944491	3.513441
47	74.258279	3.313788
48	77.320211	3.061932
49	80.121131	2.800920
50	82.675574	2.554443
51	84.962187	2.286613
52	86.967754	2.005567
53	88.732222	1.764468
54	90.258730	1.526508
55	91.570690	1.311960
56	92.694693	1.124003
57	93.643415	0.948722
58	94.433410	0.789995
59	95.085271	0.651861
60	95.626030	0.540759
61	96.077199	0.451169
62	96.440837	0.363638
63	96.740536	0.299699
64	96.987053	0.246517
65	97.191624	0.204571
66	97.360547	0.168923
67	97.499500	0.138953
68	97.616521	0.117021
69	97.716507	0.099986
70	97.804577	0.088070
71	97.880492	0.075915
72	97.948209	0.067717
73	98.007809	0.059600
74	98.064490	0.056681
75	98.115613	0.051123
76	98.164077	0.048464
77	98.210381	0.046304
78	98.252087	0.041706
79	98.293933	0.041846
80	98.332380	0.038447
81	98.369468	0.037088
82	98.405516	0.036048
83	98.441284	0.035768
84	98.475213	0.033929
85	98.508022	0.032809
86	98.539192	0.031170
87	98.571281	0.032089
88	98.602511	0.031230
89	98.631281	0.028770
90	98.660951	0.029670
91	98.688702	0.027751
92	98.714253	0.025551
93	98.741204	0.026951
94	98.765736	0.024532
95	98.790888	0.025152
96	98.814740	0.023852
97	98.839172	0.024432
98	98.862924	0.023752
99	98.884677	0.021753
100	98.905310	0.020633
101	98.926583	0.021273
102	98.946216	0.019633
103	98.966289	0.020073
104	98.984623	0.018334
105	99.004176	0.019553
