# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.068375	0.068375
2	0.375829	0.307454
3	0.649823	0.273994
4	0.922558	0.272735
5	1.186815	0.264257
6	1.445603	0.258788
7	1.709584	0.263981
8	1.975218	0.265634
9	2.247815	0.272597
10	2.523677	0.275862
11	2.800051	0.276374
12	3.078628	0.278577
13	3.371033	0.292405
14	3.664874	0.293841
15	3.969436	0.304562
16	4.281394	0.311958
17	4.596991	0.315597
18	4.916208	0.319217
19	5.237333	0.321125
20	5.567290	0.329957
21	5.904584	0.337294
22	6.253877	0.349293
23	6.611589	0.357712
24	6.977681	0.366092
25	7.360572	0.382891
26	7.755934	0.395362
27	8.157217	0.401283
28	8.577502	0.420285
29	9.009589	0.432087
30	9.455367	0.445778
31	9.923039	0.467672
32	10.414709	0.491670
33	10.928627	0.513918
34	11.460524	0.531897
35	12.028339	0.567815
36	12.624067	0.595728
37	13.256855	0.632788
38	13.929653	0.672798
39	14.633511	0.703858
40	15.385976	0.752465
41	16.180870	0.794894
42	17.020260	0.839390
43	17.919252	0.898992
44	18.856051	0.936799
45	19.839588	0.983537
46	20.869115	1.029527
47	21.964185	1.095070
48	23.104753	1.140568
49	24.297645	1.192892
50	25.542330	1.244685
51	26.840933	1.298603
52	28.209072	1.368139
53	29.631502	1.422430
54	31.111390	1.479888
55	32.646573	1.535183
56	34.246768	1.600195
57	35.926570	1.679802
58	37.675082	1.748512
59	39.484219	1.809137
60	41.355673	1.871454
61	43.307266	1.951593
62	45.302351	1.995085
63	47.366047	2.063696
64	49.481281	2.115234
65	51.633692	2.152411
66	53.832939	2.199247
67	56.068243	2.235304
68	58.328765	2.260522
69	60.614662	2.285897
70	62.882304	2.267642
71	65.132321	2.250017
72	67.360169	2.227848
73	69.532015	2.171846
74	71.665818	2.133803
75	73.740549	2.074731
76	75.741141	2.000592
77	77.660238	1.919097
78	79.477834	1.817596
79	81.203941	1.726107
80	82.826442	1.622501
81	84.351140	1.524698
82	85.769990	1.418850
83	87.084172	1.314182
84	88.294906	1.210734
85	89.391195	1.096289
86	90.389721	0.998526
87	91.292942	0.903221
88	92.113841	0.820899
89	92.839967	0.726126
90	93.492170	0.652203
91	94.066634	0.574464
92	94.576991	0.510357
93	95.022887	0.445896
94	95.415358	0.392471
95	95.761425	0.346067
96	96.062761	0.301336
97	96.327647	0.264886
98	96.557913	0.230266
99	96.757433	0.199520
100	96.931440	0.174007
101	97.081921	0.150481
102	97.215682	0.133761
103	97.330972	0.115290
104	97.432375	0.101403
105	97.521503	0.089128
106	97.599615	0.078112
107	97.669879	0.070264
108	97.732412	0.062533
109	97.789201	0.056789
110	97.841309	0.052108
111	97.889011	0.047702
112	97.932129	0.043118
113	97.974913	0.042784
114	98.012897	0.037984
115	98.048953	0.036056
116	98.082964	0.034011
117	98.116562	0.033598
118	98.148193	0.031631
119	98.179351	0.031158
120	98.208090	0.028739
121	98.236770	0.028680
122	98.263778	0.027008
123	98.289488	0.025710
124	98.315158	0.025670
125	98.340573	0.025415
126	98.364532	0.023959
127	98.387547	0.023015
128	98.412549	0.025002
129	98.433911	0.021362
130	98.455529	0.021618
131	98.476439	0.020910
132	98.497919	0.021480
133	98.518613	0.020694
134	98.539700	0.021087
135	98.561003	0.021303
136	98.580025	0.019022
137	98.598752	0.018727
138	98.618128	0.019376
139	98.635576	0.017448
140	98.653535	0.017959
141	98.671003	0.017468
142	98.688569	0.017566
143	98.705663	0.017094
144	98.722422	0.016759
145	98.739831	0.017409
146	98.756551	0.016720
147	98.773507	0.016956
148	98.790778	0.017271
149	98.807046	0.016268
150	98.823687	0.016641
151	98.839089	0.015402
152	98.853370	0.014281
153	98.868674	0.015304
154	98.883211	0.014537
155	98.897512	0.014301
156	98.910829	0.013317
157	98.924264	0.013435
158	98.937719	0.013455
159	98.950918	0.013199
160	98.964176	0.013258
161	98.977493	0.013317
162	98.990063	0.012570
163	99.003321	0.013258
