# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.076191	0.076191
2	0.393470	0.317279
3	0.700118	0.306648
4	1.028799	0.328681
5	1.367482	0.338683
6	1.727372	0.359890
7	2.099653	0.372281
8	2.487179	0.387526
9	2.894745	0.407566
10	3.320770	0.426025
11	3.767984	0.447214
12	4.227840	0.459856
13	4.718007	0.490167
14	5.231249	0.513242
15	5.764620	0.533371
16	6.329703	0.565083
17	6.916998	0.587295
18	7.521137	0.604139
19	8.159160	0.638023
20	8.822503	0.663343
21	9.521651	0.699148
22	10.258455	0.736804
23	11.027797	0.769342
24	11.831993	0.804196
25	12.680650	0.848657
26	13.584524	0.903874
27	14.560225	0.975701
28	15.613949	1.053724
29	16.761048	1.147099
30	18.021814	1.260766
31	19.422481	1.400667
32	20.968670	1.546189
33	22.686598	1.717928
34	24.573069	1.886471
35	26.675434	2.102365
36	28.996980	2.321546
37	31.534942	2.537962
38	34.277827	2.742885
39	37.215256	2.937429
40	40.334246	3.118990
41	43.609873	3.275627
42	46.998395	3.388522
43	50.490851	3.492456
44	54.017012	3.526161
45	57.557251	3.540239
46	61.082029	3.524778
47	64.526971	3.444942
48	67.851998	3.325027
49	71.038649	3.186651
50	74.065772	3.027123
51	76.897238	2.831466
52	79.541558	2.644320
53	81.952188	2.410630
54	84.149132	2.196944
55	86.120449	1.971317
56	87.885083	1.764634
57	89.426909	1.541826
58	90.772610	1.345701
59	91.945944	1.173334
60	92.951974	1.006030
61	93.803073	0.851099
62	94.533143	0.730070
63	95.145811	0.612668
64	95.658873	0.513062
65	96.089836	0.430963
66	96.443980	0.354144
67	96.734683	0.290703
68	96.978572	0.243889
69	97.181179	0.202607
70	97.346597	0.165418
71	97.484505	0.137908
72	97.605785	0.121280
73	97.708049	0.102264
74	97.794314	0.086265
75	97.868853	0.074539
76	97.935185	0.066332
77	97.995035	0.059850
78	98.049229	0.054194
79	98.099939	0.050710
80	98.147363	0.047424
81	98.192991	0.045628
82	98.234346	0.041355
83	98.272827	0.038481
84	98.310931	0.038104
85	98.346934	0.036003
86	98.380890	0.033956
87	98.415205	0.034315
88	98.447258	0.032053
89	98.478700	0.031442
90	98.509658	0.030958
91	98.539323	0.029665
92	98.569311	0.029988
93	98.597701	0.028390
94	98.624241	0.026540
95	98.650135	0.025894
96	98.675759	0.025624
97	98.700144	0.024385
98	98.724350	0.024206
99	98.748340	0.023990
100	98.770678	0.022338
101	98.793034	0.022356
102	98.816306	0.023272
103	98.837764	0.021458
104	98.859204	0.021440
105	98.879765	0.020561
106	98.900056	0.020291
107	98.919791	0.019735
108	98.937981	0.018190
109	98.957356	0.019375
110	98.975762	0.018406
111	98.993144	0.017382
112	99.011693	0.018549
