# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.090097	0.090097
2	0.439205	0.349108
3	0.779084	0.339879
4	1.141368	0.362284
5	1.522329	0.380961
6	1.924798	0.402469
7	2.346402	0.421604
8	2.785548	0.439146
9	3.243949	0.458401
10	3.723858	0.479909
11	4.221647	0.497789
12	4.734465	0.512818
13	5.272259	0.537794
14	5.828352	0.556093
15	6.398438	0.570086
16	6.992643	0.594205
17	7.617605	0.624962
18	8.253590	0.635985
19	8.933986	0.680396
20	9.647909	0.713923
21	10.424840	0.776931
22	11.269982	0.845142
23	12.192584	0.922602
24	13.216267	1.023683
25	14.359269	1.143002
26	15.649158	1.289889
27	17.090698	1.441540
28	18.728300	1.637602
29	20.591524	1.863224
30	22.669846	2.078322
31	24.974189	2.304343
32	27.521456	2.547267
33	30.316751	2.795295
34	33.342572	3.025821
35	36.611357	3.268785
36	40.063785	3.452428
37	43.680900	3.617115
38	47.431786	3.750886
39	51.235933	3.804147
40	55.100418	3.864485
41	58.932452	3.832034
42	62.711025	3.778573
43	66.371614	3.660589
44	69.897834	3.526220
45	73.213322	3.315488
46	76.300995	3.087673
47	79.157843	2.856848
48	81.753448	2.595605
49	84.103438	2.349990
50	86.188657	2.085219
51	88.032048	1.843391
52	89.652786	1.620738
53	91.041264	1.388478
54	92.232325	1.191061
55	93.239025	1.006700
56	94.094891	0.855866
57	94.804488	0.709597
58	95.395683	0.591195
59	95.885319	0.489636
60	96.288944	0.403625
61	96.626012	0.337068
62	96.900451	0.274439
63	97.124040	0.223589
64	97.307803	0.183763
65	97.462823	0.155020
66	97.590016	0.127193
67	97.698372	0.108356
68	97.790144	0.091772
69	97.872049	0.081905
70	97.940938	0.068889
71	98.003827	0.062889
72	98.060596	0.056769
73	98.113100	0.052504
74	98.161099	0.047999
75	98.204832	0.043733
76	98.248167	0.043335
77	98.289149	0.040982
78	98.327102	0.037953
79	98.363699	0.036597
80	98.397864	0.034165
81	98.431092	0.033228
82	98.463384	0.032292
83	98.495038	0.031654
84	98.525655	0.030617
85	98.556472	0.030817
86	98.586352	0.029880
87	98.612604	0.026252
88	98.640431	0.027827
89	98.666344	0.025913
90	98.691121	0.024777
91	98.714283	0.023162
92	98.737445	0.023162
93	98.761624	0.024179
94	98.782952	0.021328
95	98.805696	0.022744
96	98.827802	0.022106
97	98.849908	0.022106
98	98.870957	0.021049
99	98.891209	0.020252
100	98.910684	0.019475
101	98.929381	0.018697
102	98.948577	0.019196
103	98.967234	0.018657
104	98.984795	0.017561
105	99.002755	0.017960
