# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.074875	0.074875
2	0.386737	0.311862
3	0.691669	0.304932
4	1.012638	0.320969
5	1.338261	0.325623
6	1.671993	0.333732
7	2.018407	0.346414
8	2.377862	0.359455
9	2.747543	0.369681
10	3.123515	0.375972
11	3.528107	0.404592
12	3.947398	0.419291
13	4.377874	0.430476
14	4.825566	0.447692
15	5.301138	0.475572
16	5.790351	0.489213
17	6.303111	0.512760
18	6.829572	0.526461
19	7.380858	0.551286
20	7.962322	0.581464
21	8.568252	0.605930
22	9.193554	0.625302
23	9.853767	0.660213
24	10.532195	0.678428
25	11.241140	0.708945
26	11.978565	0.737425
27	12.754116	0.775551
28	13.564918	0.810802
29	14.428426	0.863508
30	15.370084	0.941658
31	16.386477	1.016393
32	17.498077	1.111600
33	18.713691	1.215614
34	20.074241	1.360550
35	21.589594	1.515353
36	23.285913	1.696319
37	25.180893	1.894980
38	27.273356	2.092463
39	29.577082	2.303726
40	32.099841	2.522759
41	34.838857	2.739016
42	37.757800	2.918943
43	40.861723	3.103923
44	44.144395	3.282672
45	47.532180	3.387785
46	51.006384	3.474204
47	54.533933	3.527549
48	58.076940	3.543007
49	61.560011	3.483071
50	64.986302	3.426291
51	68.293780	3.307478
52	71.486639	3.192859
53	74.483033	2.996394
54	77.277710	2.794677
55	79.866117	2.588407
56	82.246396	2.380279
57	84.407023	2.160627
58	86.327088	1.920065
59	88.052926	1.725838
60	89.567620	1.514694
61	90.895257	1.327637
62	92.039511	1.144254
63	93.014962	0.975451
64	93.841961	0.826999
65	94.548709	0.706748
66	95.142615	0.593906
67	95.634984	0.492369
68	96.047106	0.412122
69	96.389925	0.342819
70	96.675644	0.285719
71	96.912591	0.236947
72	97.105940	0.193349
73	97.266614	0.160674
74	97.403761	0.137147
75	97.522335	0.118574
76	97.619858	0.097523
77	97.705338	0.085480
78	97.781651	0.076313
79	97.848957	0.067306
80	97.908913	0.059956
81	97.963876	0.054963
82	98.015424	0.051548
83	98.062478	0.047054
84	98.105318	0.042840
85	98.148078	0.042760
86	98.187363	0.039285
87	98.227846	0.040483
88	98.265933	0.038087
89	98.302182	0.036249
90	98.335695	0.033513
91	98.368689	0.032994
92	98.402122	0.033433
93	98.432959	0.030837
94	98.461499	0.028540
95	98.491777	0.030278
96	98.521475	0.029698
97	98.549116	0.027641
98	98.577416	0.028300
99	98.604937	0.027521
100	98.631899	0.026962
101	98.657922	0.026023
102	98.683246	0.025324
103	98.708051	0.024805
104	98.732237	0.024186
105	98.754945	0.022708
106	98.776535	0.021590
107	98.798744	0.022209
108	98.818756	0.020012
109	98.840705	0.021949
110	98.860997	0.020292
111	98.879132	0.018135
112	98.897167	0.018035
113	98.914762	0.017595
114	98.932537	0.017775
115	98.950152	0.017615
116	98.967308	0.017156
117	98.984404	0.017096
118	99.000681	0.016277
