# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.070745	0.070745
2	0.370177	0.299432
3	0.653793	0.283616
4	0.946379	0.292586
5	1.235551	0.289172
6	1.535598	0.300047
7	1.836538	0.300940
8	2.142399	0.305861
9	2.453361	0.310962
10	2.775594	0.322233
11	3.100208	0.324614
12	3.434983	0.334775
13	3.764876	0.329893
14	4.107092	0.342216
15	4.462247	0.355155
16	4.819664	0.357417
17	5.174819	0.355155
18	5.538606	0.363787
19	5.904755	0.366149
20	6.292415	0.387660
21	6.689382	0.396967
22	7.094525	0.405143
23	7.514889	0.420364
24	7.949203	0.434314
25	8.394432	0.445229
26	8.864347	0.469915
27	9.348907	0.484560
28	9.850910	0.502003
29	10.368690	0.517780
30	10.906790	0.538100
31	11.459119	0.552329
32	12.028236	0.569117
33	12.604894	0.576658
34	13.198737	0.593843
35	13.813337	0.614600
36	14.451949	0.638612
37	15.113898	0.661949
38	15.816012	0.702114
39	16.542515	0.726503
40	17.326507	0.783992
41	18.144770	0.818263
42	19.020999	0.876229
43	19.962952	0.941953
44	20.976186	1.013234
45	22.064512	1.088326
46	23.242653	1.178141
47	24.508407	1.265754
48	25.863203	1.354796
49	27.335200	1.471997
50	28.919834	1.584634
51	30.613909	1.694075
52	32.445069	1.831160
53	34.379738	1.934669
54	36.439248	2.059510
55	38.616514	2.177266
56	40.905385	2.288871
57	43.289132	2.383747
58	45.780793	2.491661
59	48.349787	2.568994
60	50.998040	2.648253
61	53.672865	2.674825
62	56.390990	2.718125
63	59.104610	2.713620
64	61.817734	2.713124
65	64.497857	2.680123
66	67.114855	2.616998
67	69.675713	2.560858
68	72.141457	2.465744
69	74.510122	2.368665
70	76.766290	2.256168
71	78.913691	2.147401
72	80.910909	1.997218
73	82.774059	1.863150
74	84.487939	1.713880
75	86.067254	1.579315
76	87.495256	1.428002
77	88.795460	1.300204
78	89.956555	1.161095
79	90.995091	1.038536
80	91.913608	0.918517
81	92.723398	0.809790
82	93.432418	0.709020
83	94.053567	0.621149
84	94.592779	0.539212
85	95.064063	0.471284
86	95.470635	0.406572
87	95.814717	0.344082
88	96.100337	0.285620
89	96.349404	0.249067
90	96.565906	0.216502
91	96.748851	0.182945
92	96.904788	0.155937
93	97.039928	0.135140
94	97.155462	0.115534
95	97.257661	0.102199
96	97.346068	0.088407
97	97.424295	0.078227
98	97.492222	0.067927
99	97.553640	0.061418
100	97.608450	0.054810
101	97.659787	0.051337
102	97.706005	0.046218
103	97.750020	0.044015
104	97.791435	0.041415
105	97.829239	0.037804
106	97.867062	0.037823
107	97.901512	0.034450
108	97.936101	0.034589
109	97.970293	0.034192
110	98.001548	0.031255
111	98.034529	0.032981
112	98.063879	0.029350
113	98.090967	0.027088
114	98.119563	0.028596
115	98.147147	0.027584
116	98.175663	0.028516
117	98.203683	0.028020
118	98.229679	0.025996
119	98.255239	0.025560
120	98.280541	0.025302
121	98.304553	0.024012
122	98.329775	0.025222
123	98.353807	0.024032
124	98.378454	0.024647
125	98.400303	0.021849
126	98.422945	0.022642
127	98.444397	0.021452
128	98.464797	0.020400
129	98.484999	0.020202
130	98.505538	0.020539
131	98.526136	0.020598
132	98.546576	0.020440
133	98.566281	0.019705
134	98.585689	0.019408
135	98.604581	0.018892
136	98.623036	0.018455
137	98.641571	0.018535
138	98.659233	0.017662
139	98.676379	0.017146
140	98.692830	0.016451
141	98.708745	0.015915
142	98.724124	0.015379
143	98.740000	0.015876
144	98.755498	0.015498
145	98.770103	0.014605
146	98.785185	0.015082
147	98.800207	0.015022
148	98.815586	0.015379
149	98.829894	0.014308
150	98.844142	0.014248
151	98.858966	0.014824
152	98.873075	0.014109
153	98.886410	0.013335
154	98.899765	0.013355
155	98.912743	0.012978
156	98.926594	0.013851
157	98.939096	0.012502
158	98.950626	0.011530
159	98.962592	0.011966
160	98.974737	0.012145
161	98.986445	0.011708
162	98.996903	0.010458
163	99.007996	0.011093
