# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.077957	0.077957
2	0.401980	0.324023
3	0.697165	0.295185
4	0.980548	0.283383
5	1.260724	0.280176
6	1.540192	0.279468
7	1.819345	0.279153
8	2.102905	0.283560
9	2.395533	0.292628
10	2.692666	0.297133
11	2.991294	0.298628
12	3.299659	0.308365
13	3.609126	0.309467
14	3.927287	0.318161
15	4.251094	0.323807
16	4.584677	0.333583
17	4.926680	0.342003
18	5.270728	0.344048
19	5.616134	0.345406
20	5.970293	0.354159
21	6.332026	0.361733
22	6.703083	0.371057
23	7.089228	0.386145
24	7.486389	0.397161
25	7.889785	0.403396
26	8.315331	0.425546
27	8.747880	0.432549
28	9.191523	0.443643
29	9.660346	0.468823
30	10.152990	0.492644
31	10.674767	0.521777
32	11.228195	0.553428
33	11.818310	0.590115
34	12.462225	0.643915
35	13.168970	0.706745
36	13.946354	0.777384
37	14.814245	0.867891
38	15.787632	0.973387
39	16.892501	1.104869
40	18.133849	1.241348
41	19.544093	1.410244
42	21.129371	1.585278
43	22.914449	1.785078
44	24.914061	1.999612
45	27.126987	2.212926
46	29.557692	2.430705
47	32.193862	2.636170
48	35.034553	2.840691
49	38.073096	3.038543
50	41.260373	3.187277
51	44.580666	3.320293
52	48.001951	3.421285
53	51.489390	3.487439
54	55.013476	3.524086
55	58.518836	3.505360
56	61.981076	3.462240
57	65.335164	3.354088
58	68.591172	3.256008
59	71.679228	3.088056
60	74.595456	2.916228
61	77.316487	2.721031
62	79.838682	2.522195
63	82.146128	2.307446
64	84.236404	2.090276
65	86.118028	1.881624
66	87.789210	1.671182
67	89.252763	1.463553
68	90.541459	1.288696
69	91.652446	1.110987
70	92.609900	0.957454
71	93.439472	0.829572
72	94.144486	0.705014
73	94.741250	0.596764
74	95.236983	0.495733
75	95.650707	0.413724
76	95.997608	0.346901
77	96.293246	0.295638
78	96.536913	0.243667
79	96.743991	0.207078
80	96.913084	0.169093
81	97.053536	0.140452
82	97.174002	0.120466
83	97.276253	0.102251
84	97.365304	0.089051
85	97.443694	0.078390
86	97.513743	0.070049
87	97.576238	0.062495
88	97.634052	0.057814
89	97.685925	0.051873
90	97.735988	0.050063
91	97.780976	0.044988
92	97.824489	0.043513
93	97.866644	0.042155
94	97.904747	0.038103
95	97.942437	0.037690
96	97.978337	0.035900
97	98.013411	0.035074
98	98.047442	0.034031
99	98.079624	0.032182
100	98.112494	0.032870
101	98.144125	0.031631
102	98.174733	0.030608
103	98.205617	0.030884
104	98.233943	0.028326
105	98.262860	0.028917
106	98.291088	0.028228
107	98.318392	0.027304
108	98.346679	0.028287
109	98.373333	0.026654
110	98.398905	0.025572
111	98.424123	0.025218
112	98.448161	0.024038
113	98.471412	0.023251
114	98.494624	0.023212
115	98.517167	0.022543
116	98.539317	0.022150
117	98.562411	0.023094
118	98.582515	0.020104
119	98.602875	0.020360
120	98.623825	0.020950
121	98.644421	0.020596
122	98.664820	0.020399
123	98.683744	0.018924
124	98.702471	0.018727
125	98.720667	0.018196
126	98.737624	0.016957
127	98.755072	0.017448
128	98.771478	0.016406
129	98.787549	0.016071
130	98.803620	0.016071
131	98.819003	0.015383
132	98.833992	0.014989
133	98.849729	0.015737
134	98.864758	0.015029
135	98.879177	0.014419
136	98.893714	0.014537
137	98.907681	0.013967
138	98.921628	0.013947
139	98.935221	0.013593
140	98.948086	0.012865
141	98.960990	0.012904
142	98.973993	0.013003
143	98.987448	0.013455
144	98.999428	0.011980
145	99.011703	0.012275
