# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.067094	0.067094
2	0.349469	0.282375
3	0.624191	0.274722
4	0.898140	0.273949
5	1.169055	0.270915
6	1.450280	0.281225
7	1.736442	0.286162
8	2.033687	0.297245
9	2.336206	0.302519
10	2.649868	0.313662
11	2.971163	0.321295
12	3.304751	0.333588
13	3.648292	0.343541
14	4.001945	0.353653
15	4.359920	0.357975
16	4.732131	0.372211
17	5.111440	0.379309
18	5.489718	0.378278
19	5.883302	0.393584
20	6.298300	0.414998
21	6.723469	0.425169
22	7.162814	0.439345
23	7.626189	0.463375
24	8.100747	0.474558
25	8.594676	0.493929
26	9.106885	0.512209
27	9.629404	0.522519
28	10.176727	0.547323
29	10.734776	0.558049
30	11.302481	0.567705
31	11.881983	0.579502
32	12.483056	0.601073
33	13.092655	0.609599
34	13.721724	0.629069
35	14.375696	0.653972
36	15.062144	0.686448
37	15.797783	0.735639
38	16.586439	0.788656
39	17.433366	0.846927
40	18.365450	0.932084
41	19.386002	1.020552
42	20.514492	1.128490
43	21.753894	1.239402
44	23.125422	1.371528
45	24.660463	1.535041
46	26.342303	1.681840
47	28.204607	1.862304
48	30.236769	2.032162
49	32.436904	2.200135
50	34.792958	2.356054
51	37.323727	2.530769
52	40.016601	2.692874
53	42.843168	2.826567
54	45.775968	2.932800
55	48.799576	3.023608
56	51.881157	3.081581
57	55.012048	3.130891
58	58.149680	3.137632
59	61.269329	3.119649
60	64.344645	3.075316
61	67.339206	2.994561
62	70.222835	2.883629
63	72.991111	2.768276
64	75.594506	2.603395
65	78.037997	2.443491
66	80.329693	2.291696
67	82.431963	2.102270
68	84.353272	1.921309
69	86.110216	1.756944
70	87.688737	1.578521
71	89.104380	1.415643
72	90.353398	1.249018
73	91.451057	1.097659
74	92.414983	0.963926
75	93.249162	0.834179
76	93.966362	0.717200
77	94.585974	0.619612
78	95.112161	0.526187
79	95.554837	0.442676
80	95.938726	0.383889
81	96.261152	0.322426
82	96.532147	0.270995
83	96.760157	0.228010
84	96.952042	0.191885
85	97.116050	0.164008
86	97.256603	0.140553
87	97.377488	0.120885
88	97.480390	0.102902
89	97.568144	0.087754
90	97.644260	0.076116
91	97.714428	0.070168
92	97.776407	0.061979
93	97.832537	0.056130
94	97.883809	0.051272
95	97.930957	0.047148
96	97.974834	0.043877
97	98.014765	0.039931
98	98.053705	0.038940
99	98.089393	0.035688
100	98.126529	0.037136
101	98.160631	0.034102
102	98.193187	0.032556
103	98.224751	0.031564
104	98.256395	0.031644
105	98.285818	0.029423
106	98.315420	0.029602
107	98.343971	0.028551
108	98.369429	0.025458
109	98.394847	0.025418
110	98.420225	0.025378
111	98.445247	0.025022
112	98.470031	0.024784
113	98.495429	0.025398
114	98.519400	0.023971
115	98.544759	0.025359
116	98.568869	0.024110
117	98.592542	0.023673
118	98.614292	0.021750
119	98.637073	0.022781
120	98.659418	0.022345
121	98.681148	0.021730
122	98.701609	0.020461
123	98.722903	0.021294
124	98.742115	0.019212
125	98.763013	0.020898
126	98.782384	0.019371
127	98.800664	0.018280
128	98.819876	0.019212
129	98.836749	0.016873
130	98.854316	0.017567
131	98.871605	0.017289
132	98.888735	0.017130
133	98.904418	0.015683
134	98.920498	0.016080
135	98.935666	0.015168
136	98.951250	0.015584
137	98.966695	0.015445
138	98.981288	0.014593
139	98.995900	0.014612
140	99.010631	0.014731
