# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.070672	0.070672
2	0.361533	0.290861
3	0.621452	0.259919
4	0.878054	0.256602
5	1.133846	0.255792
6	1.386143	0.252297
7	1.636939	0.250796
8	1.890658	0.253719
9	2.152690	0.262032
10	2.419402	0.266712
11	2.696994	0.277592
12	2.983235	0.286241
13	3.274787	0.291552
14	3.578404	0.303617
15	3.890986	0.312582
16	4.209018	0.318032
17	4.541484	0.332466
18	4.869053	0.327569
19	5.208470	0.339417
20	5.555391	0.346921
21	5.921051	0.365660
22	6.296446	0.375395
23	6.689671	0.393225
24	7.095001	0.405330
25	7.514114	0.419113
26	7.952657	0.438543
27	8.414718	0.462061
28	8.895083	0.480365
29	9.409056	0.513973
30	9.962384	0.553328
31	10.548431	0.586047
32	11.172134	0.623703
33	11.834776	0.662642
34	12.550081	0.715305
35	13.324467	0.774386
36	14.165398	0.840931
37	15.081720	0.916322
38	16.091402	1.009682
39	17.194286	1.102884
40	18.408558	1.214272
41	19.720317	1.311759
42	21.163664	1.443347
43	22.745669	1.582005
44	24.446171	1.700502
45	26.282092	1.835921
46	28.266998	1.984906
47	30.381775	2.114777
48	32.623974	2.242199
49	35.018712	2.394738
50	37.524878	2.506166
51	40.130110	2.605232
52	42.837312	2.707202
53	45.623755	2.786443
54	48.475301	2.851546
55	51.365491	2.890190
56	54.281785	2.916294
57	57.195788	2.914003
58	60.082048	2.886260
59	62.939597	2.857549
60	65.734452	2.794855
61	68.458221	2.723769
62	71.058300	2.600079
63	73.539921	2.481621
64	75.902571	2.362650
65	78.125971	2.223400
66	80.208561	2.082590
67	82.149611	1.941050
68	83.949377	1.799766
69	85.595004	1.645627
70	87.092989	1.497985
71	88.460629	1.367640
72	89.684971	1.224342
73	90.790955	1.105984
74	91.777040	0.986085
75	92.646583	0.869543
76	93.414927	0.768344
77	94.086732	0.671805
78	94.672779	0.586047
79	95.189221	0.516442
80	95.633609	0.444388
81	96.013486	0.379877
82	96.346288	0.332802
83	96.632706	0.286418
84	96.877954	0.245248
85	97.086276	0.208322
86	97.261247	0.174971
87	97.414991	0.153744
88	97.549068	0.134077
89	97.665018	0.115950
90	97.767204	0.102186
91	97.855450	0.088246
92	97.934672	0.079222
93	98.003250	0.068578
94	98.063792	0.060542
95	98.119772	0.055980
96	98.171250	0.051478
97	98.216469	0.045219
98	98.259318	0.042849
99	98.298830	0.039512
100	98.335578	0.036748
101	98.370647	0.035069
102	98.402458	0.031811
103	98.434131	0.031673
104	98.464856	0.030725
105	98.494377	0.029521
106	98.521943	0.027566
107	98.549015	0.027072
108	98.573895	0.024880
109	98.598163	0.024268
110	98.622648	0.024485
111	98.647153	0.024505
112	98.670414	0.023261
113	98.692707	0.022293
114	98.713263	0.020556
115	98.734786	0.021523
116	98.755796	0.021010
117	98.776253	0.020457
118	98.796078	0.019825
119	98.814916	0.018838
120	98.834603	0.019687
121	98.852848	0.018245
122	98.871212	0.018364
123	98.889714	0.018502
124	98.906755	0.017041
125	98.925277	0.018522
126	98.942752	0.017475
127	98.959398	0.016646
128	98.974563	0.015165
129	98.989768	0.015205
130	99.004657	0.014889
