# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.076716	0.076716
2	0.392327	0.315611
3	0.675502	0.283175
4	0.960888	0.285386
5	1.244714	0.283826
6	1.525974	0.281260
7	1.813492	0.287518
8	2.109460	0.295968
9	2.406632	0.297172
10	2.711937	0.305305
11	3.019888	0.307951
12	3.335874	0.315986
13	3.662481	0.326607
14	3.993391	0.330910
15	4.330086	0.336695
16	4.671696	0.341610
17	5.018775	0.347079
18	5.365499	0.346724
19	5.711907	0.346408
20	6.069943	0.358036
21	6.438146	0.368203
22	6.809349	0.371203
23	7.197175	0.387826
24	7.589759	0.392584
25	7.993714	0.403955
26	8.408231	0.414517
27	8.835974	0.427743
28	9.279728	0.443754
29	9.740677	0.460949
30	10.218604	0.477927
31	10.729282	0.510678
32	11.257195	0.527913
33	11.821058	0.563863
34	12.426674	0.605616
35	13.078249	0.651575
36	13.785318	0.707069
37	14.566655	0.781337
38	15.424491	0.857836
39	16.380325	0.955834
40	17.435973	1.055648
41	18.607959	1.171986
42	19.918374	1.310415
43	21.371620	1.453246
44	23.005759	1.634139
45	24.797220	1.791461
46	26.766810	1.969590
47	28.911450	2.144640
48	31.219670	2.308220
49	33.707954	2.488284
50	36.366115	2.658161
51	39.172951	2.806836
52	42.104791	2.931840
53	45.143710	3.038919
54	48.263018	3.119308
55	51.439359	3.176341
56	54.641365	3.202006
57	57.847516	3.206151
58	61.013868	3.166352
59	64.127845	3.113977
60	67.150320	3.022475
61	70.063070	2.912750
62	72.832022	2.768952
63	75.452240	2.620218
64	77.902817	2.450577
65	80.182905	2.280088
66	82.279810	2.096905
67	84.190234	1.910424
68	85.937335	1.747101
69	87.503168	1.565833
70	88.906724	1.403556
71	90.157045	1.250321
72	91.238436	1.081391
73	92.200272	0.961836
74	93.033411	0.833139
75	93.754339	0.720928
76	94.379519	0.625180
77	94.913710	0.534191
78	95.364749	0.451039
79	95.748054	0.383305
80	96.077069	0.329015
81	96.353117	0.276048
82	96.592525	0.239408
83	96.788560	0.196035
84	96.958141	0.169581
85	97.104309	0.146168
86	97.230222	0.125913
87	97.341368	0.111146
88	97.436128	0.094760
89	97.517839	0.081711
90	97.589876	0.072037
91	97.652378	0.062502
92	97.711386	0.059008
93	97.764294	0.052908
94	97.811358	0.047064
95	97.856073	0.044715
96	97.897767	0.041694
97	97.937527	0.039760
98	97.975490	0.037963
99	98.012585	0.037095
100	98.049778	0.037193
101	98.084721	0.034943
102	98.118953	0.034232
103	98.150421	0.031468
104	98.182008	0.031587
105	98.211542	0.029534
106	98.240918	0.029376
107	98.269741	0.028823
108	98.297241	0.027500
109	98.323971	0.026730
110	98.349537	0.025566
111	98.375754	0.026217
112	98.401122	0.025368
113	98.426826	0.025704
114	98.450003	0.023177
115	98.475095	0.025092
116	98.498489	0.023394
117	98.522041	0.023552
118	98.545218	0.023177
119	98.566105	0.020887
120	98.586321	0.020216
121	98.607662	0.021341
122	98.629319	0.021657
123	98.649179	0.019860
124	98.668802	0.019623
125	98.688129	0.019327
126	98.707752	0.019623
127	98.727671	0.019919
128	98.746524	0.018853
129	98.765792	0.019268
130	98.785889	0.020097
131	98.803893	0.018004
132	98.820792	0.016899
133	98.838283	0.017491
134	98.855241	0.016958
135	98.871252	0.016011
136	98.886354	0.015102
137	98.901753	0.015399
138	98.917388	0.015635
139	98.933023	0.015635
140	98.947770	0.014747
141	98.962813	0.015043
142	98.977817	0.015004
143	98.991715	0.013898
144	99.005297	0.013582
