# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.072564	0.072564
2	0.394483	0.321919
3	0.671632	0.277149
4	0.944912	0.273280
5	1.212092	0.267180
6	1.483516	0.271424
7	1.752453	0.268937
8	2.025772	0.273319
9	2.304362	0.278590
10	2.585281	0.280919
11	2.874787	0.289506
12	3.166306	0.291519
13	3.474624	0.308318
14	3.783771	0.309147
15	4.098031	0.314260
16	4.421016	0.322985
17	4.755667	0.334651
18	5.088917	0.333250
19	5.426884	0.337967
20	5.772313	0.345429
21	6.129981	0.357668
22	6.501980	0.371999
23	6.886119	0.384139
24	7.275015	0.388896
25	7.677690	0.402675
26	8.094637	0.416947
27	8.523842	0.429205
28	8.975729	0.451887
29	9.442243	0.466514
30	9.932524	0.490281
31	10.450342	0.517818
32	11.007265	0.556923
33	11.590146	0.582881
34	12.212625	0.622479
35	12.891481	0.678856
36	13.642862	0.751381
37	14.462543	0.819681
38	15.372278	0.909735
39	16.373487	1.001209
40	17.484490	1.111003
41	18.734561	1.250071
42	20.115587	1.381026
43	21.643201	1.527614
44	23.343086	1.699885
45	25.220334	1.877248
46	27.253705	2.033371
47	29.483153	2.229448
48	31.888681	2.405528
49	34.451418	2.562737
50	37.182714	2.731296
51	40.062612	2.879898
52	43.068649	3.006037
53	46.187795	3.119146
54	49.373228	3.185433
55	52.605761	3.232533
56	55.848539	3.242778
57	59.073314	3.224775
58	62.251542	3.178228
59	65.377301	3.125759
60	68.408388	3.031087
61	71.307099	2.898711
62	74.060938	2.753839
63	76.644895	2.583957
64	79.050127	2.405232
65	81.273258	2.223131
66	83.322441	2.049183
67	85.183325	1.860884
68	86.865661	1.682336
69	88.358178	1.492517
70	89.688432	1.330254
71	90.864972	1.176540
72	91.891685	1.026713
73	92.788214	0.896529
74	93.558545	0.770331
75	94.233611	0.675066
76	94.811458	0.577847
77	95.295185	0.483727
78	95.706151	0.410966
79	96.052172	0.346021
80	96.347106	0.294934
81	96.593302	0.246196
82	96.801795	0.208493
83	96.979415	0.177620
84	97.128649	0.149234
85	97.256248	0.127599
86	97.367048	0.110800
87	97.459115	0.092067
88	97.543543	0.084428
89	97.618160	0.074617
90	97.681209	0.063049
91	97.740863	0.059654
92	97.794240	0.053377
93	97.842307	0.048067
94	97.886919	0.044612
95	97.930840	0.043921
96	97.972294	0.041454
97	98.011517	0.039223
98	98.047503	0.035986
99	98.081732	0.034229
100	98.116099	0.034367
101	98.147643	0.031544
102	98.179859	0.032216
103	98.211936	0.032077
104	98.242928	0.030992
105	98.273604	0.030676
106	98.301595	0.027991
107	98.328066	0.026471
108	98.355208	0.027142
109	98.382271	0.027063
110	98.408051	0.025780
111	98.433397	0.025346
112	98.458743	0.025346
113	98.482312	0.023569
114	98.507540	0.025228
115	98.530873	0.023333
116	98.553377	0.022504
117	98.575328	0.021951
118	98.597555	0.022227
119	98.617808	0.020253
120	98.639779	0.021971
121	98.659065	0.019286
122	98.679022	0.019957
123	98.697420	0.018398
124	98.716647	0.019227
125	98.735795	0.019148
126	98.754647	0.018852
127	98.772610	0.017963
128	98.790159	0.017549
129	98.807550	0.017391
130	98.824230	0.016680
131	98.840436	0.016206
132	98.856188	0.015752
133	98.871704	0.015516
134	98.887812	0.016108
135	98.903861	0.016049
136	98.919179	0.015318
137	98.934221	0.015042
138	98.948967	0.014746
139	98.963140	0.014173
140	98.977925	0.014785
141	98.992276	0.014351
142	99.005877	0.013601
