# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.077210	0.077210
2	0.386552	0.309342
3	0.697935	0.311383
4	1.022787	0.324852
5	1.365631	0.342844
6	1.719622	0.353991
7	2.084140	0.364518
8	2.457544	0.373404
9	2.851881	0.394337
10	3.262589	0.410708
11	3.690848	0.428259
12	4.133217	0.442369
13	4.596559	0.463342
14	5.077353	0.480794
15	5.581682	0.504329
16	6.108186	0.526504
17	6.655823	0.547637
18	7.211606	0.555783
19	7.801291	0.589685
20	8.415712	0.614421
21	9.057171	0.641459
22	9.723206	0.666035
23	10.420221	0.697015
24	11.143453	0.723232
25	11.898025	0.754572
26	12.685859	0.787834
27	13.517862	0.832003
28	14.403600	0.885738
29	15.351178	0.947578
30	16.369883	1.018705
31	17.479247	1.109364
32	18.693219	1.213972
33	20.025589	1.332370
34	21.507576	1.481987
35	23.149327	1.641751
36	24.960649	1.811322
37	26.967479	2.006830
38	29.190530	2.223051
39	31.608008	2.417478
40	34.228098	2.620090
41	37.041934	2.813836
42	40.028703	2.986769
43	43.175397	3.146694
44	46.450895	3.275498
45	49.821835	3.370940
46	53.286876	3.465041
47	56.764686	3.477810
48	60.214137	3.449451
49	63.615877	3.401740
50	66.918112	3.302235
51	70.086099	3.167987
52	73.119198	3.033099
53	75.959291	2.840093
54	78.604437	2.645146
55	81.054936	2.450499
56	83.276226	2.221290
57	85.297205	2.020979
58	87.106526	1.809321
59	88.701367	1.594841
60	90.118572	1.417205
61	91.345293	1.226721
62	92.399201	1.053908
63	93.298928	0.899727
64	94.074874	0.775946
65	94.733964	0.659090
66	95.288286	0.554322
67	95.751048	0.462762
68	96.128614	0.377566
69	96.447662	0.319048
70	96.713315	0.265653
71	96.936541	0.223226
72	97.120161	0.183620
73	97.271800	0.151639
74	97.402025	0.130225
75	97.510736	0.108711
76	97.605178	0.094442
77	97.687952	0.082774
78	97.760299	0.072347
79	97.823340	0.063041
80	97.878096	0.054756
81	97.929670	0.051574
82	97.977461	0.047791
83	98.024232	0.046771
84	98.065359	0.041127
85	98.104585	0.039226
86	98.143350	0.038765
87	98.181035	0.037685
88	98.216258	0.035223
89	98.249920	0.033662
90	98.282281	0.032361
91	98.314242	0.031961
92	98.344702	0.030460
93	98.374001	0.029299
94	98.402380	0.028379
95	98.429798	0.027418
96	98.458277	0.028479
97	98.484614	0.026337
98	98.511411	0.026797
99	98.536587	0.025176
100	98.561563	0.024976
101	98.585439	0.023876
102	98.608674	0.023235
103	98.631629	0.022955
104	98.654164	0.022535
105	98.676338	0.022174
106	98.697752	0.021414
107	98.718726	0.020974
108	98.738559	0.019833
109	98.758072	0.019513
110	98.776924	0.018852
111	98.797077	0.020153
112	98.815549	0.018472
113	98.835822	0.020273
114	98.853734	0.017912
115	98.871366	0.017632
116	98.889738	0.018372
117	98.907349	0.017611
118	98.922539	0.015190
119	98.938289	0.015750
120	98.955000	0.016711
121	98.970630	0.015630
122	98.986420	0.015790
123	99.001570	0.015150
