# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.075930	0.075930
2	0.395716	0.319786
3	0.707927	0.312211
4	1.043142	0.335215
5	1.385015	0.341873
6	1.739108	0.354093
7	2.108709	0.369601
8	2.493939	0.385230
9	2.894758	0.400819
10	3.308414	0.413656
11	3.746071	0.437657
12	4.200433	0.454362
13	4.663466	0.463033
14	5.147331	0.483865
15	5.653622	0.506291
16	6.182897	0.529275
17	6.732365	0.549468
18	7.292678	0.560313
19	7.876294	0.583616
20	8.487997	0.611703
21	9.132851	0.644854
22	9.808045	0.675194
23	10.508217	0.700172
24	11.239307	0.731090
25	12.003886	0.764579
26	12.805862	0.801976
27	13.648285	0.842423
28	14.553421	0.905136
29	15.513635	0.960214
30	16.541187	1.027552
31	17.674012	1.132825
32	18.901186	1.227174
33	20.237600	1.336414
34	21.702430	1.464830
35	23.315472	1.613042
36	25.092872	1.777400
37	27.054166	1.961294
38	29.205354	2.151188
39	31.522255	2.316901
40	34.023030	2.500775
41	36.717347	2.694317
42	39.560832	2.843485
43	42.550794	2.989962
44	45.677186	3.126392
45	48.893562	3.216376
46	52.169282	3.275720
47	55.493163	3.323881
48	58.816307	3.323144
49	62.115629	3.299322
50	65.334895	3.219266
51	68.447712	3.112817
52	71.451449	3.003737
53	74.286562	2.835113
54	76.952851	2.666289
55	79.444456	2.491605
56	81.751629	2.307173
57	83.852602	2.100973
58	85.755568	1.902966
59	87.448307	1.692739
60	88.965465	1.517158
61	90.295560	1.330095
62	91.461735	1.166175
63	92.474137	1.012402
64	93.338128	0.863991
65	94.079284	0.741156
66	94.709985	0.630701
67	95.244024	0.534039
68	95.691110	0.447086
69	96.069323	0.378213
70	96.383786	0.314463
71	96.647935	0.264149
72	96.867252	0.219317
73	97.050887	0.183635
74	97.206673	0.155786
75	97.338817	0.132144
76	97.452981	0.114164
77	97.548725	0.095744
78	97.632987	0.084262
79	97.707521	0.074534
80	97.773703	0.066182
81	97.832689	0.058986
82	97.885694	0.053005
83	97.935430	0.049736
84	97.983412	0.047982
85	98.027048	0.043636
86	98.069568	0.042520
87	98.109437	0.039869
88	98.147133	0.037696
89	98.184251	0.037118
90	98.219056	0.034805
91	98.252585	0.033529
92	98.285058	0.032473
93	98.316056	0.030998
94	98.346815	0.030759
95	98.376437	0.029622
96	98.405760	0.029323
97	98.434764	0.029004
98	98.462712	0.027948
99	98.490700	0.027988
100	98.517651	0.026951
101	98.543286	0.025635
102	98.566888	0.023602
103	98.590969	0.024081
104	98.616545	0.025576
105	98.640546	0.024001
106	98.664009	0.023463
107	98.686515	0.022506
108	98.708423	0.021908
109	98.730032	0.021609
110	98.751541	0.021509
111	98.772113	0.020572
112	98.792526	0.020413
113	98.812361	0.019835
114	98.831159	0.018798
115	98.850216	0.019057
116	98.867898	0.017682
117	98.885679	0.017781
118	98.903381	0.017702
119	98.920903	0.017522
120	98.937528	0.016625
121	98.953914	0.016386
122	98.970141	0.016227
123	98.985929	0.015788
124	99.000461	0.014532
