# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.077728	0.077728
2	0.399782	0.322054
3	0.686735	0.286953
4	0.975762	0.289027
5	1.259060	0.283298
6	1.550437	0.291377
7	1.844027	0.293590
8	2.143740	0.299713
9	2.444954	0.301214
10	2.753655	0.308701
11	3.070691	0.317036
12	3.402819	0.332128
13	3.739431	0.336612
14	4.089455	0.350024
15	4.439914	0.350459
16	4.798629	0.358715
17	5.165167	0.366538
18	5.539408	0.374241
19	5.923526	0.384118
20	6.313570	0.390044
21	6.708809	0.395239
22	7.121134	0.412325
23	7.543474	0.422340
24	7.979187	0.435713
25	8.428115	0.448928
26	8.899008	0.470893
27	9.389970	0.490962
28	9.900764	0.510794
29	10.435499	0.534735
30	11.002352	0.566853
31	11.608790	0.606438
32	12.243851	0.635061
33	12.920986	0.677135
34	13.654871	0.733885
35	14.449102	0.794231
36	15.309703	0.860601
37	16.246314	0.936611
38	17.265532	1.019218
39	18.379782	1.114250
40	19.608264	1.228482
41	20.947165	1.338901
42	22.428743	1.481578
43	24.037590	1.608847
44	25.779414	1.741824
45	27.661267	1.881853
46	29.705095	2.043828
47	31.900706	2.195611
48	34.238736	2.338030
49	36.714327	2.475591
50	39.325779	2.611452
51	42.049725	2.723946
52	44.880851	2.831126
53	47.792727	2.911876
54	50.761235	2.968508
55	53.767353	3.006118
56	56.789037	3.021684
57	59.796084	3.007047
58	62.775990	2.979906
59	65.691066	2.915076
60	68.516641	2.825575
61	71.233614	2.716973
62	73.830153	2.596539
63	76.292963	2.462810
64	78.595359	2.302396
65	80.750911	2.155552
66	82.742196	1.991285
67	84.559398	1.817202
68	86.218121	1.658723
69	87.719452	1.501331
70	89.066492	1.347040
71	90.267319	1.200827
72	91.330547	1.063228
73	92.258723	0.928176
74	93.075452	0.816729
75	93.785021	0.709569
76	94.397761	0.612740
77	94.923627	0.525866
78	95.379527	0.455900
79	95.760129	0.380602
80	96.085975	0.325846
81	96.362854	0.276879
82	96.598034	0.235180
83	96.796967	0.198933
84	96.965717	0.168750
85	97.110270	0.144553
86	97.234793	0.124523
87	97.341578	0.106785
88	97.434437	0.092859
89	97.515997	0.081560
90	97.587701	0.071704
91	97.650377	0.062676
92	97.708313	0.057936
93	97.760402	0.052089
94	97.808066	0.047664
95	97.853261	0.045195
96	97.895592	0.042331
97	97.935967	0.040375
98	97.972747	0.036780
99	98.008223	0.035476
100	98.043818	0.035595
101	98.076806	0.032988
102	98.109418	0.032612
103	98.140213	0.030795
104	98.169052	0.028839
105	98.198208	0.029156
106	98.226178	0.027970
107	98.255472	0.029294
108	98.283265	0.027793
109	98.309853	0.026588
110	98.334801	0.024948
111	98.360697	0.025896
112	98.385764	0.025067
113	98.409724	0.023960
114	98.433625	0.023901
115	98.457447	0.023822
116	98.480795	0.023348
117	98.503017	0.022222
118	98.525338	0.022321
119	98.546592	0.021254
120	98.568794	0.022202
121	98.590206	0.021412
122	98.611144	0.020938
123	98.631351	0.020207
124	98.651242	0.019891
125	98.671133	0.019891
126	98.690372	0.019239
127	98.709236	0.018864
128	98.726895	0.017659
129	98.744396	0.017501
130	98.761838	0.017442
131	98.778766	0.016928
132	98.795003	0.016237
133	98.811517	0.016514
134	98.827774	0.016257
135	98.843438	0.015664
136	98.858292	0.014854
137	98.873660	0.015368
138	98.888751	0.015091
139	98.902736	0.013985
140	98.916662	0.013926
141	98.930667	0.014005
142	98.943902	0.013235
143	98.958420	0.014518
144	98.972247	0.013827
145	98.986647	0.014400
146	99.000375	0.013728
