# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.069878	0.069878
2	0.380360	0.310482
3	0.677878	0.297518
4	0.982458	0.304580
5	1.294360	0.311902
6	1.607702	0.313342
7	1.927786	0.320084
8	2.251171	0.323385
9	2.585559	0.334388
10	2.933330	0.347771
11	3.289183	0.355853
12	3.657520	0.368337
13	4.041961	0.384441
14	4.436685	0.394724
15	4.845972	0.409287
16	5.265862	0.419890
17	5.706238	0.440376
18	6.149854	0.443616
19	6.617997	0.468143
20	7.113287	0.495290
21	7.628082	0.514795
22	8.172225	0.544143
23	8.739814	0.567589
24	9.324968	0.585154
25	9.935188	0.610220
26	10.556971	0.621783
27	11.206322	0.649351
28	11.876658	0.670336
29	12.576842	0.700184
30	13.305533	0.728691
31	14.073175	0.767642
32	14.906394	0.833219
33	15.808091	0.901697
34	16.800572	0.992481
35	17.892699	1.092127
36	19.102577	1.209878
37	20.453852	1.351275
38	21.953826	1.499974
39	23.653012	1.699186
40	25.535126	1.882114
41	27.615032	2.079906
42	29.907774	2.292742
43	32.420494	2.512720
44	35.134747	2.714253
45	38.038630	2.903883
46	41.131362	3.092732
47	44.375314	3.243952
48	47.725774	3.350460
49	51.140351	3.414577
50	54.610502	3.470151
51	58.082934	3.472432
52	61.523538	3.440604
53	64.890542	3.367004
54	68.149658	3.259116
55	71.286842	3.137184
56	74.244299	2.957457
57	77.008225	2.763926
58	79.570938	2.562713
59	81.901050	2.330112
60	84.031329	2.130279
61	85.934909	1.903580
62	87.637336	1.702427
63	89.142171	1.504835
64	90.463078	1.320907
65	91.598516	1.135438
66	92.578973	0.980457
67	93.416073	0.837100
68	94.127420	0.711347
69	94.725997	0.598577
70	95.233510	0.507513
71	95.658962	0.425452
72	96.014235	0.355273
73	96.309012	0.294777
74	96.557217	0.248205
75	96.763771	0.206554
76	96.935756	0.171985
77	97.081794	0.146038
78	97.206287	0.124493
79	97.309954	0.103667
80	97.399458	0.089504
81	97.478859	0.079401
82	97.548937	0.070078
83	97.610793	0.061856
84	97.667228	0.056435
85	97.719482	0.052254
86	97.769395	0.049913
87	97.814927	0.045532
88	97.858959	0.044032
89	97.902170	0.043211
90	97.943401	0.041231
91	97.981811	0.038410
92	98.020881	0.039070
93	98.057010	0.036129
94	98.091399	0.034389
95	98.125708	0.034309
96	98.157416	0.031708
97	98.189024	0.031608
98	98.219932	0.030908
99	98.248780	0.028848
100	98.277808	0.029028
101	98.306736	0.028928
102	98.334623	0.027887
103	98.361650	0.027027
104	98.388037	0.026387
105	98.413744	0.025707
106	98.438891	0.025147
107	98.463157	0.024266
108	98.485723	0.022566
109	98.509169	0.023446
110	98.531035	0.021866
111	98.552901	0.021866
112	98.574407	0.021506
113	98.595633	0.021226
114	98.616198	0.020565
115	98.634463	0.018265
116	98.653228	0.018765
117	98.671713	0.018485
118	98.690778	0.019065
119	98.709443	0.018665
120	98.728908	0.019465
121	98.748213	0.019305
122	98.766298	0.018085
123	98.783422	0.017124
124	98.799346	0.015924
125	98.816611	0.017265
126	98.833535	0.016924
127	98.849559	0.016024
128	98.864343	0.014784
129	98.880407	0.016064
130	98.895751	0.015344
131	98.911775	0.016024
132	98.926319	0.014544
133	98.941903	0.015584
134	98.957947	0.016044
135	98.972611	0.014664
136	98.987095	0.014484
137	99.000719	0.013624
