# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.069100	0.069100
2	0.378569	0.309469
3	0.664565	0.285996
4	0.958198	0.293633
5	1.252731	0.294533
6	1.554042	0.301311
7	1.861531	0.307489
8	2.173599	0.312068
9	2.491585	0.317986
10	2.826846	0.335261
11	3.169885	0.343039
12	3.516903	0.347018
13	3.872698	0.355795
14	4.247168	0.374470
15	4.632414	0.385246
16	5.034855	0.402441
17	5.449473	0.414618
18	5.871508	0.422035
19	6.316257	0.444749
20	6.775502	0.459245
21	7.258440	0.482938
22	7.763011	0.504571
23	8.296874	0.533863
24	8.848111	0.551237
25	9.423341	0.575230
26	10.016186	0.592845
27	10.625626	0.609440
28	11.262378	0.636752
29	11.915645	0.653267
30	12.597924	0.682279
31	13.315352	0.717428
32	14.073908	0.758556
33	14.871373	0.797465
34	15.722902	0.851529
35	16.656767	0.933865
36	17.684544	1.027777
37	18.800115	1.115571
38	20.042668	1.242553
39	21.418622	1.375954
40	22.945012	1.526390
41	24.619098	1.674086
42	26.460615	1.841517
43	28.497614	2.036999
44	30.709641	2.212027
45	33.099996	2.390355
46	35.672757	2.572761
47	38.391235	2.718478
48	41.275824	2.884589
49	44.269021	2.993197
50	47.379503	3.110482
51	50.555946	3.176443
52	53.790872	3.234926
53	57.038114	3.247242
54	60.245648	3.207534
55	63.424530	3.178882
56	66.510560	3.086030
57	69.497499	2.986939
58	72.368852	2.871353
59	75.081252	2.712400
60	77.629820	2.548568
61	80.018555	2.388735
62	82.218786	2.200231
63	84.225234	2.006448
64	86.039599	1.814365
65	87.688373	1.648774
66	89.138465	1.450092
67	90.415348	1.276883
68	91.551793	1.136445
69	92.539722	0.987929
70	93.397429	0.857707
71	94.139390	0.741961
72	94.769224	0.629834
73	95.305626	0.536402
74	95.760432	0.454806
75	96.143099	0.382667
76	96.462045	0.318946
77	96.735344	0.273299
78	96.967216	0.231872
79	97.158979	0.191763
80	97.319252	0.160273
81	97.457391	0.138139
82	97.575156	0.117765
83	97.676426	0.101270
84	97.762960	0.086534
85	97.838118	0.075158
86	97.905978	0.067860
87	97.965241	0.059263
88	98.020165	0.054924
89	98.067491	0.047326
90	98.113178	0.045687
91	98.154406	0.041228
92	98.195114	0.040708
93	98.230863	0.035749
94	98.265733	0.034870
95	98.299083	0.033350
96	98.331613	0.032530
97	98.363024	0.031411
98	98.393195	0.030171
99	98.422026	0.028831
100	98.450318	0.028292
101	98.476910	0.026592
102	98.504102	0.027192
103	98.529475	0.025373
104	98.554488	0.025013
105	98.580160	0.025672
106	98.605732	0.025572
107	98.628685	0.022953
108	98.649879	0.021194
109	98.672352	0.022473
110	98.693886	0.021534
111	98.715840	0.021954
112	98.736354	0.020514
113	98.755848	0.019494
114	98.774542	0.018694
115	98.794936	0.020394
116	98.812931	0.017995
117	98.831266	0.018335
118	98.849321	0.018055
119	98.867096	0.017775
120	98.883631	0.016535
121	98.901346	0.017715
122	98.918361	0.017015
123	98.934796	0.016435
124	98.950671	0.015875
125	98.966826	0.016155
126	98.982541	0.015715
127	98.998296	0.015755
128	99.013252	0.014956
