# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.068901	0.068901
2	0.375827	0.306926
3	0.671233	0.295406
4	0.974479	0.303246
5	1.285505	0.311026
6	1.607851	0.322346
7	1.934537	0.326686
8	2.272543	0.338006
9	2.619250	0.346707
10	2.985457	0.366207
11	3.362744	0.377287
12	3.756131	0.393387
13	4.154799	0.398668
14	4.576707	0.421908
15	5.008895	0.432188
16	5.464124	0.455229
17	5.936213	0.472089
18	6.425522	0.489309
19	6.935912	0.510390
20	7.465062	0.529150
21	8.021713	0.556651
22	8.602104	0.580391
23	9.212016	0.609912
24	9.844888	0.632872
25	10.507721	0.662833
26	11.196874	0.689153
27	11.918348	0.721474
28	12.674802	0.756454
29	13.469057	0.794255
30	14.308913	0.839856
31	15.206010	0.897097
32	16.178348	0.972338
33	17.221368	1.043020
34	18.353910	1.132542
35	19.586373	1.232463
36	20.947079	1.360706
37	22.433827	1.486748
38	24.085458	1.651631
39	25.883152	1.797694
40	27.857430	1.974278
41	29.995531	2.138101
42	32.312295	2.316764
43	34.803562	2.491267
44	37.464913	2.661351
45	40.263366	2.798453
46	43.196102	2.932736
47	46.247080	3.050978
48	49.369219	3.122139
49	52.553399	3.184180
50	55.770360	3.216961
51	58.990361	3.220001
52	62.188822	3.198461
53	65.325062	3.136240
54	68.350639	3.025577
55	71.256994	2.906355
56	74.041067	2.784073
57	76.650337	2.609270
58	79.102504	2.452167
59	81.374047	2.271543
60	83.461367	2.087320
61	85.345003	1.883636
62	87.045415	1.700412
63	88.572004	1.526589
64	89.924470	1.352466
65	91.099332	1.174862
66	92.132472	1.033140
67	93.038789	0.906317
68	93.814564	0.775775
69	94.481637	0.667073
70	95.049688	0.568051
71	95.532397	0.482709
72	95.936765	0.404368
73	96.279952	0.343187
74	96.566317	0.286365
75	96.800721	0.234404
76	97.002085	0.201364
77	97.171328	0.169243
78	97.315651	0.144323
79	97.438653	0.123002
80	97.542775	0.104122
81	97.632097	0.089322
82	97.712859	0.080762
83	97.783660	0.070801
84	97.844001	0.060341
85	97.899502	0.055501
86	97.949763	0.050261
87	97.998184	0.048421
88	98.041445	0.043261
89	98.083146	0.041701
90	98.122107	0.038961
91	98.160068	0.037961
92	98.195869	0.035801
93	98.230370	0.034501
94	98.262971	0.032601
95	98.295792	0.032821
96	98.326493	0.030701
97	98.357594	0.031101
98	98.387015	0.029421
99	98.415956	0.028941
100	98.445117	0.029161
101	98.472538	0.027421
102	98.499019	0.026481
103	98.525179	0.026160
104	98.552080	0.026901
105	98.577700	0.025620
106	98.601480	0.023780
107	98.626460	0.024980
108	98.651100	0.024640
109	98.673300	0.022200
110	98.695660	0.022360
111	98.718640	0.022980
112	98.739220	0.020580
113	98.760160	0.020940
114	98.781100	0.020940
115	98.801080	0.019980
116	98.821100	0.020020
117	98.841460	0.020360
118	98.861320	0.019860
119	98.879580	0.018260
120	98.898280	0.018700
121	98.917220	0.018940
122	98.934520	0.017300
123	98.952400	0.017880
124	98.969520	0.017120
125	98.986000	0.016480
126	99.001760	0.015760
