# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.084228	0.084228
2	0.412700	0.328472
3	0.740230	0.327530
4	1.087549	0.347319
5	1.444571	0.357022
6	1.819678	0.375107
7	2.205812	0.386134
8	2.606402	0.400590
9	3.026721	0.420319
10	3.466328	0.439607
11	3.923959	0.457631
12	4.403825	0.479866
13	4.912141	0.508316
14	5.446101	0.533960
15	6.005123	0.559022
16	6.589728	0.584605
17	7.206472	0.616744
18	7.840640	0.634168
19	8.498446	0.657806
20	9.188812	0.690366
21	9.916310	0.727498
22	10.669712	0.753402
23	11.459063	0.789351
24	12.306157	0.847094
25	13.196418	0.890261
26	14.148030	0.951612
27	15.175911	1.027881
28	16.298025	1.122114
29	17.536266	1.238241
30	18.916598	1.380332
31	20.458309	1.541711
32	22.172025	1.713716
33	24.084472	1.912447
34	26.215540	2.131068
35	28.566872	2.351332
36	31.151561	2.584689
37	33.956474	2.804913
38	36.983637	3.027163
39	40.199466	3.215829
40	43.578759	3.379293
41	47.102850	3.524091
42	50.714537	3.611687
43	54.392729	3.678192
44	58.081808	3.689079
45	61.721725	3.639917
46	65.271800	3.550075
47	68.708154	3.436354
48	71.967230	3.259076
49	75.048406	3.081176
50	77.902661	2.854255
51	80.527289	2.624628
52	82.918139	2.390850
53	85.078940	2.160801
54	86.995858	1.916918
55	88.688281	1.692423
56	90.159618	1.471337
57	91.434068	1.274450
58	92.518128	1.084060
59	93.447345	0.929217
60	94.229498	0.782153
61	94.882512	0.653014
62	95.433313	0.550801
63	95.881641	0.448328
64	96.255786	0.374145
65	96.555667	0.299881
66	96.804602	0.248935
67	97.013558	0.208956
68	97.180972	0.167414
69	97.326171	0.145199
70	97.447391	0.121220
71	97.552551	0.105160
72	97.638544	0.085993
73	97.714632	0.076088
74	97.783683	0.069051
75	97.844353	0.060670
76	97.900091	0.055738
77	97.952962	0.052871
78	98.000359	0.047397
79	98.045330	0.044971
80	98.088918	0.043588
81	98.127834	0.038916
82	98.165447	0.037613
83	98.202017	0.036570
84	98.237565	0.035548
85	98.272912	0.035347
86	98.305272	0.032360
87	98.337431	0.032159
88	98.369109	0.031678
89	98.399624	0.030515
90	98.428756	0.029132
91	98.457828	0.029072
92	98.484795	0.026967
93	98.511822	0.027027
94	98.537967	0.026145
95	98.564553	0.026586
96	98.587570	0.023017
97	98.612712	0.025142
98	98.636170	0.023458
99	98.658204	0.022034
100	98.680359	0.022155
101	98.703175	0.022816
102	98.725590	0.022415
103	98.747043	0.021453
104	98.768616	0.021573
105	98.789728	0.021112
106	98.809577	0.019849
107	98.828143	0.018566
108	98.846990	0.018847
109	98.865536	0.018546
110	98.883801	0.018265
111	98.902728	0.018927
112	98.919770	0.017042
113	98.936973	0.017203
114	98.953414	0.016441
115	98.969714	0.016300
116	98.985734	0.016020
117	99.002074	0.016340
