# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.088331	0.088331
2	0.438997	0.350666
3	0.787165	0.348168
4	1.151561	0.364396
5	1.529326	0.377765
6	1.938127	0.408801
7	2.363715	0.425588
8	2.803911	0.440196
9	3.280279	0.476368
10	3.780648	0.500369
11	4.310474	0.529826
12	4.866160	0.555686
13	5.449405	0.583245
14	6.064005	0.614600
15	6.719214	0.655209
16	7.403840	0.684626
17	8.126096	0.722256
18	8.888321	0.762225
19	9.708541	0.820220
20	10.593830	0.885289
21	11.557638	0.963808
22	12.623686	1.066048
23	13.809720	1.186034
24	15.118079	1.308359
25	16.575062	1.456983
26	18.194338	1.619276
27	19.987598	1.793260
28	21.986638	1.999040
29	24.184223	2.197585
30	26.586068	2.401845
31	29.223209	2.637141
32	32.061334	2.838125
33	35.121365	3.060031
34	38.372747	3.251382
35	41.809644	3.436897
36	45.385193	3.575549
37	49.098235	3.713042
38	52.845830	3.747595
39	56.620683	3.774853
40	60.379789	3.759106
41	64.097127	3.717338
42	67.674614	3.577487
43	71.122103	3.447489
44	74.369168	3.247065
45	77.398443	3.029275
46	80.186187	2.787744
47	82.730961	2.544774
48	85.013899	2.282938
49	87.043095	2.029196
50	88.835296	1.792201
51	90.391441	1.556145
52	91.728297	1.336856
53	92.873303	1.145006
54	93.838889	0.965586
55	94.645240	0.806351
56	95.316216	0.670976
57	95.872082	0.555866
58	96.330064	0.457982
59	96.705191	0.375127
60	97.006256	0.301065
61	97.252584	0.246328
62	97.457104	0.204520
63	97.622695	0.165591
64	97.761706	0.139011
65	97.874478	0.112772
66	97.971502	0.097024
67	98.053998	0.082496
68	98.123704	0.069706
69	98.187234	0.063530
70	98.243970	0.056736
71	98.297208	0.053238
72	98.346430	0.049222
73	98.391355	0.044925
74	98.433902	0.042547
75	98.474810	0.040908
76	98.513540	0.038730
77	98.550971	0.037431
78	98.585084	0.034113
79	98.618518	0.033434
80	98.650233	0.031715
81	98.683407	0.033174
82	98.714523	0.031116
83	98.745319	0.030796
84	98.776475	0.031156
85	98.806771	0.030296
86	98.831592	0.024821
87	98.857272	0.025680
88	98.882372	0.025100
89	98.906833	0.024461
90	98.931334	0.024501
91	98.954476	0.023142
92	98.976739	0.022263
93	98.998542	0.021803
94	99.020145	0.021603
