# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.063376	0.063376
2	0.364010	0.300634
3	0.648596	0.284586
4	0.942580	0.293984
5	1.244489	0.301909
6	1.556254	0.311765
7	1.867302	0.311048
8	2.190714	0.323412
9	2.528064	0.337350
10	2.875170	0.347106
11	3.229544	0.354374
12	3.602594	0.373050
13	3.981777	0.379183
14	4.383320	0.401543
15	4.795555	0.412235
16	5.234849	0.439294
17	5.685173	0.450324
18	6.147623	0.462450
19	6.634205	0.486582
20	7.145536	0.511331
21	7.671502	0.525966
22	8.226279	0.554777
23	8.805765	0.579486
24	9.407870	0.602105
25	10.034027	0.626157
26	10.686029	0.652002
27	11.362660	0.676631
28	12.073757	0.711097
29	12.818046	0.744289
30	13.612450	0.794404
31	14.453864	0.841414
32	15.370202	0.916338
33	16.343267	0.973065
34	17.426120	1.082853
35	18.623660	1.197540
36	19.938276	1.314616
37	21.405768	1.467492
38	23.029460	1.623692
39	24.817158	1.787698
40	26.777862	1.960704
41	28.934867	2.157005
42	31.263424	2.328557
43	33.774504	2.511080
44	36.455962	2.681458
45	39.299813	2.843851
46	42.273622	2.973809
47	45.355886	3.082264
48	48.516320	3.160434
49	51.750285	3.233965
50	55.007565	3.257280
51	58.264348	3.256783
52	61.471572	3.207224
53	64.606480	3.134908
54	67.656010	3.049530
55	70.587847	2.931837
56	73.371029	2.783182
57	76.000798	2.629769
58	78.461783	2.460985
59	80.737815	2.276032
60	82.830130	2.092315
61	84.739882	1.909752
62	86.462492	1.722610
63	87.995550	1.533058
64	89.374876	1.379326
65	90.579444	1.204568
66	91.636114	1.056670
67	92.553946	0.917832
68	93.348470	0.794524
69	94.034997	0.686527
70	94.617808	0.582811
71	95.118009	0.500201
72	95.543305	0.425296
73	95.903791	0.360486
74	96.204943	0.301152
75	96.462112	0.257169
76	96.676672	0.214560
77	96.858618	0.181946
78	97.013783	0.155165
79	97.144100	0.130317
80	97.257114	0.113014
81	97.354120	0.097006
82	97.441588	0.087468
83	97.519380	0.077792
84	97.585564	0.066184
85	97.647626	0.062062
86	97.704910	0.057284
87	97.755802	0.050892
88	97.803648	0.047846
89	97.848547	0.044899
90	97.891853	0.043306
91	97.931874	0.040021
92	97.970959	0.039085
93	98.007894	0.036935
94	98.043694	0.035800
95	98.078677	0.034983
96	98.112028	0.033351
97	98.144761	0.032733
98	98.175902	0.031141
99	98.206405	0.030503
100	98.235236	0.028831
101	98.264027	0.028791
102	98.292559	0.028532
103	98.321529	0.028970
104	98.348468	0.026939
105	98.373795	0.025327
106	98.398624	0.024829
107	98.422278	0.023654
108	98.445673	0.023395
109	98.467894	0.022221
110	98.489736	0.021842
111	98.511917	0.022181
112	98.532465	0.020548
113	98.553929	0.021464
114	98.575054	0.021125
115	98.595582	0.020528
116	98.615632	0.020050
117	98.635344	0.019712
118	98.653682	0.018338
119	98.672478	0.018796
120	98.689880	0.017402
121	98.707441	0.017561
122	98.725421	0.017980
123	98.741788	0.016367
124	98.758294	0.016506
125	98.773884	0.015590
126	98.789793	0.015909
127	98.805961	0.016168
128	98.821949	0.015988
129	98.837260	0.015311
130	98.852472	0.015212
131	98.867425	0.014953
132	98.882259	0.014834
133	98.896495	0.014236
134	98.911508	0.015013
135	98.926123	0.014615
136	98.941036	0.014913
137	98.953779	0.012743
138	98.967458	0.013679
139	98.980739	0.013281
140	98.995154	0.014415
141	99.008474	0.013320
