# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.078379	0.078379
2	0.430530	0.352151
3	0.773726	0.343196
4	1.143303	0.369577
5	1.535619	0.392316
6	1.956027	0.420408
7	2.405512	0.449485
8	2.885987	0.480475
9	3.412221	0.526234
10	3.981176	0.568955
11	4.592973	0.611797
12	5.259967	0.666994
13	5.974069	0.714102
14	6.748459	0.774390
15	7.585290	0.836831
16	8.485871	0.900581
17	9.451911	0.966040
18	10.493634	1.041723
19	11.632832	1.139198
20	12.903493	1.270661
21	14.323627	1.420134
22	15.928892	1.605265
23	17.734722	1.805830
24	19.778686	2.043964
25	22.100527	2.321841
26	24.714291	2.613764
27	27.624083	2.909792
28	30.836162	3.212079
29	34.344329	3.508167
30	38.108741	3.764412
31	42.098651	3.989910
32	46.266950	4.168299
33	50.530310	4.263360
34	54.861222	4.330912
35	59.170563	4.309341
36	63.384602	4.214039
37	67.444741	4.060139
38	71.300632	3.855891
39	74.901043	3.600411
40	78.193654	3.292611
41	81.190840	2.997186
42	83.866241	2.675401
43	86.222171	2.355930
44	88.267141	2.044970
45	90.025883	1.758742
46	91.511155	1.485272
47	92.753704	1.242549
48	93.766450	1.012746
49	94.602939	0.836489
50	95.288003	0.685064
51	95.836292	0.548289
52	96.279358	0.443066
53	96.631791	0.352433
54	96.925263	0.293472
55	97.155469	0.230206
56	97.342049	0.186580
57	97.491844	0.149795
58	97.617733	0.125889
59	97.725612	0.107879
60	97.816447	0.090835
61	97.895188	0.078741
62	97.966846	0.071658
63	98.029710	0.062864
64	98.087704	0.057994
65	98.141251	0.053547
66	98.191941	0.050690
67	98.240920	0.048979
68	98.286317	0.045397
69	98.331996	0.045679
70	98.374033	0.042037
71	98.414681	0.040648
72	98.455128	0.040447
73	98.492235	0.037107
74	98.529201	0.036966
75	98.564819	0.035618
76	98.598283	0.033464
77	98.632049	0.033766
78	98.662958	0.030909
79	98.694672	0.031714
80	98.723568	0.028896
81	98.751861	0.028293
82	98.780154	0.028293
83	98.806777	0.026623
84	98.832635	0.025858
85	98.857869	0.025234
86	98.881513	0.023644
87	98.905761	0.024248
88	98.928701	0.022940
89	98.951219	0.022518
90	98.973314	0.022095
91	98.994161	0.020847
92	99.015451	0.021290
