# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.081468	0.081468
2	0.416731	0.335263
3	0.735100	0.318369
4	1.067498	0.332398
5	1.400871	0.333373
6	1.749904	0.349033
7	2.113544	0.363640
8	2.486079	0.372535
9	2.873538	0.387459
10	3.270290	0.396752
11	3.692692	0.422402
12	4.131232	0.438540
13	4.584995	0.453763
14	5.043813	0.458818
15	5.525416	0.481603
16	6.015476	0.490060
17	6.529017	0.513541
18	7.039852	0.510835
19	7.572556	0.532704
20	8.143128	0.570572
21	8.732804	0.589676
22	9.354020	0.621216
23	10.013064	0.659044
24	10.721180	0.708116
25	11.497153	0.775973
26	12.333540	0.836387
27	13.245922	0.912382
28	14.269641	1.023719
29	15.400637	1.130996
30	16.682509	1.281872
31	18.103139	1.420630
32	19.700236	1.597097
33	21.474237	1.774001
34	23.456365	1.982128
35	25.655077	2.198712
36	28.083128	2.428051
37	30.734190	2.651062
38	33.585638	2.851448
39	36.648218	3.062580
40	39.894369	3.246151
41	43.295117	3.400748
42	46.811201	3.516084
43	50.412434	3.601233
44	54.060132	3.647698
45	57.703691	3.643559
46	61.311889	3.608198
47	64.826859	3.514970
48	68.209021	3.382162
49	71.429979	3.220958
50	74.477813	3.047834
51	77.317899	2.840086
52	79.947510	2.629611
53	82.355005	2.407495
54	84.524027	2.169022
55	86.469361	1.945334
56	88.188082	1.718721
57	89.707611	1.519529
58	91.010875	1.303264
59	92.145552	1.134677
60	93.122726	0.977174
61	93.950934	0.828208
62	94.654215	0.703281
63	95.242637	0.588422
64	95.733771	0.491134
65	96.136513	0.402742
66	96.473627	0.337114
67	96.756038	0.282411
68	96.985278	0.229240
69	97.182301	0.197023
70	97.344998	0.162697
71	97.481925	0.136927
72	97.593640	0.111715
73	97.692201	0.098561
74	97.774664	0.082463
75	97.848630	0.073966
76	97.912507	0.063877
77	97.971687	0.059180
78	98.025733	0.054046
79	98.075640	0.049907
80	98.122602	0.046962
81	98.166301	0.043699
82	98.207055	0.040754
83	98.246973	0.039918
84	98.284881	0.037908
85	98.321476	0.036595
86	98.357474	0.035998
87	98.390984	0.033510
88	98.424455	0.033471
89	98.456194	0.031739
90	98.487774	0.031580
91	98.518180	0.030406
92	98.549243	0.031063
93	98.578177	0.028934
94	98.607210	0.029033
95	98.634532	0.027322
96	98.663008	0.028476
97	98.689514	0.026506
98	98.715801	0.026287
99	98.739819	0.024018
100	98.764036	0.024217
101	98.787736	0.023700
102	98.811874	0.024138
103	98.834718	0.022844
104	98.856727	0.022009
105	98.878397	0.021670
106	98.900565	0.022168
107	98.921579	0.021014
108	98.941856	0.020277
109	98.961815	0.019959
110	98.982470	0.020655
111	99.001235	0.018765
