# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.145236	0.145236
2	0.638470	0.493234
3	1.248766	0.610296
4	2.018457	0.769691
5	2.987971	0.969514
6	4.153002	1.165031
7	5.551619	1.398617
8	7.189991	1.638372
9	9.083457	1.893466
10	11.261060	2.177603
11	13.756604	2.495544
12	16.544192	2.787588
13	19.698057	3.153865
14	23.187748	3.489691
15	27.010223	3.822475
16	31.178274	4.168051
17	35.656069	4.477795
18	40.338137	4.682068
19	45.231103	4.892966
20	50.260942	5.029839
21	55.327918	5.066976
22	60.363139	5.035221
23	65.258817	4.895678
24	69.905197	4.646380
25	74.249162	4.343965
26	78.189051	3.939889
27	81.746164	3.557113
28	84.861236	3.115072
29	87.547681	2.686445
30	89.822825	2.275144
31	91.714945	1.892120
32	93.252360	1.537415
33	94.479618	1.227258
34	95.454659	0.975041
35	96.227124	0.772465
36	96.830154	0.603030
37	97.301673	0.471519
38	97.663002	0.361329
39	97.942688	0.279686
40	98.158161	0.215473
41	98.325940	0.167779
42	98.459645	0.133705
43	98.568158	0.108513
44	98.658723	0.090565
45	98.730430	0.071707
46	98.793981	0.063551
47	98.850080	0.056099
48	98.902163	0.052083
49	98.950002	0.047839
50	98.992956	0.042954
51	99.031294	0.038338
