# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.066969	0.066969
2	0.368119	0.301150
3	0.663660	0.295541
4	0.965526	0.301866
5	1.287620	0.322094
6	1.616139	0.328519
7	1.952355	0.336216
8	2.302613	0.350258
9	2.670235	0.367622
10	3.050527	0.380292
11	3.449296	0.398769
12	3.871913	0.422617
13	4.316667	0.444754
14	4.778904	0.462237
15	5.261946	0.483042
16	5.779974	0.518028
17	6.324077	0.544103
18	6.887812	0.563735
19	7.476966	0.589154
20	8.094065	0.617099
21	8.740024	0.645959
22	9.420949	0.680925
23	10.132325	0.711376
24	10.878130	0.745805
25	11.666081	0.787951
26	12.505527	0.839446
27	13.395413	0.889886
28	14.369771	0.974358
29	15.436338	1.066567
30	16.625744	1.189406
31	17.943319	1.317575
32	19.428604	1.485285
33	21.099361	1.670757
34	22.977130	1.877769
35	25.082398	2.105268
36	27.407447	2.325049
37	29.998243	2.590796
38	32.800865	2.802622
39	35.840970	3.040105
40	39.107858	3.266888
41	42.547150	3.439292
42	46.118331	3.571181
43	49.786932	3.668601
44	53.512517	3.725585
45	57.271457	3.758940
46	60.979976	3.708519
47	64.599031	3.619055
48	68.092323	3.493292
49	71.426657	3.334334
50	74.553044	3.126387
51	77.486520	2.933476
52	80.185278	2.698758
53	82.638895	2.453617
54	84.824239	2.185344
55	86.774964	1.950725
56	88.495048	1.720084
57	89.996504	1.501456
58	91.290271	1.293767
59	92.398566	1.108295
60	93.340325	0.941759
61	94.138003	0.797678
62	94.800371	0.662368
63	95.356607	0.556236
64	95.809257	0.452650
65	96.182985	0.373728
66	96.495353	0.312368
67	96.755729	0.260376
68	96.969126	0.213397
69	97.144494	0.175368
70	97.290882	0.146388
71	97.412627	0.121745
72	97.517943	0.105316
73	97.609973	0.092030
74	97.690288	0.080315
75	97.760698	0.070410
76	97.826792	0.066094
77	97.886441	0.059649
78	97.940660	0.054219
79	97.991140	0.050480
80	98.036827	0.045687
81	98.082514	0.045687
82	98.124959	0.042445
83	98.165813	0.040854
84	98.205433	0.039620
85	98.244258	0.038825
86	98.282029	0.037771
87	98.317731	0.035702
88	98.351384	0.033653
89	98.384779	0.033395
90	98.416543	0.031764
91	98.448605	0.032062
92	98.480269	0.031664
93	98.510402	0.030133
94	98.538049	0.027647
95	98.564463	0.026414
96	98.590359	0.025896
97	98.615042	0.024683
98	98.639805	0.024763
99	98.663016	0.023211
100	98.687182	0.024166
101	98.709021	0.021839
102	98.730641	0.021620
103	98.751923	0.021282
104	98.772250	0.020327
105	98.791901	0.019651
106	98.811433	0.019532
107	98.830825	0.019392
108	98.848964	0.018139
109	98.867979	0.019015
110	98.884607	0.016628
111	98.902329	0.017722
112	98.918837	0.016508
113	98.936380	0.017543
114	98.951814	0.015434
115	98.968422	0.016608
116	98.982782	0.014360
117	98.998356	0.015574
118	99.013413	0.015057
