# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.083117	0.083117
2	0.411402	0.328285
3	0.717966	0.306564
4	1.029564	0.311598
5	1.340468	0.310904
6	1.664135	0.323667
7	1.989526	0.325391
8	2.329305	0.339779
9	2.671541	0.342236
10	3.023865	0.352324
11	3.390260	0.366395
12	3.760123	0.369863
13	4.141143	0.381020
14	4.529555	0.388412
15	4.929442	0.399887
16	5.333233	0.403791
17	5.749826	0.416593
18	6.166657	0.416831
19	6.589989	0.423332
20	7.025608	0.435619
21	7.464358	0.438750
22	7.917952	0.453594
23	8.393722	0.475770
24	8.892679	0.498957
25	9.413792	0.521113
26	9.957101	0.543309
27	10.538203	0.581102
28	11.157217	0.619014
29	11.823002	0.665785
30	12.552838	0.729836
31	13.361629	0.808791
32	14.255974	0.894345
33	15.247328	0.991354
34	16.366825	1.119497
35	17.636364	1.269539
36	19.077209	1.440845
37	20.706147	1.628938
38	22.524188	1.818041
39	24.584364	2.060176
40	26.854512	2.270148
41	29.342360	2.487848
42	32.063902	2.721542
43	34.990341	2.926439
44	38.113474	3.123133
45	41.410073	3.296599
46	44.837154	3.427081
47	48.366000	3.528846
48	51.963020	3.597020
49	55.582494	3.619474
50	59.162906	3.580412
51	62.686342	3.523436
52	66.115900	3.429558
53	69.419852	3.303952
54	72.538209	3.118357
55	75.466155	2.927946
56	78.200796	2.734641
57	80.713456	2.512660
58	83.000449	2.286993
59	85.064133	2.063684
60	86.889050	1.824917
61	88.516957	1.627907
62	89.948349	1.431392
63	91.183603	1.235254
64	92.249730	1.066127
65	93.165379	0.915649
66	93.934653	0.769274
67	94.587259	0.652606
68	95.141686	0.554427
69	95.601423	0.459737
70	95.984484	0.383061
71	96.303375	0.318891
72	96.572008	0.268633
73	96.794663	0.222655
74	96.979307	0.184644
75	97.133828	0.154521
76	97.264607	0.130779
77	97.378065	0.113458
78	97.476818	0.098753
79	97.563105	0.086287
80	97.639166	0.076061
81	97.705219	0.066053
82	97.764495	0.059276
83	97.821412	0.056917
84	97.872126	0.050714
85	97.921572	0.049446
86	97.966876	0.045304
87	98.008692	0.041816
88	98.050726	0.042034
89	98.088717	0.037991
90	98.126312	0.037595
91	98.163411	0.037099
92	98.201125	0.037714
93	98.237035	0.035910
94	98.272608	0.035573
95	98.307289	0.034681
96	98.341098	0.033809
97	98.373560	0.032462
98	98.404714	0.031154
99	98.436443	0.031729
100	98.465021	0.028578
101	98.492588	0.027567
102	98.520492	0.027904
103	98.548634	0.028142
104	98.573684	0.025050
105	98.598833	0.025149
106	98.624141	0.025308
107	98.648577	0.024436
108	98.671982	0.023405
109	98.694911	0.022929
110	98.716295	0.021384
111	98.738253	0.021958
112	98.758388	0.020135
113	98.778028	0.019640
114	98.797767	0.019739
115	98.816693	0.018926
116	98.836729	0.020036
117	98.854763	0.018034
118	98.872421	0.017658
119	98.889742	0.017321
120	98.907717	0.017975
121	98.926088	0.018371
122	98.942438	0.016350
123	98.958550	0.016112
124	98.973750	0.015200
125	98.989010	0.015260
126	99.004726	0.015716
