# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.074558	0.074558
2	0.384720	0.310162
3	0.686715	0.301995
4	1.000044	0.313329
5	1.315007	0.314963
6	1.640208	0.325201
7	1.975707	0.335499
8	2.314832	0.339125
9	2.667322	0.352490
10	3.029752	0.362430
11	3.397102	0.367350
12	3.780248	0.383146
13	4.174330	0.394082
14	4.582116	0.407786
15	5.006834	0.424718
16	5.444619	0.437785
17	5.890829	0.446210
18	6.345704	0.454875
19	6.824323	0.478619
20	7.312862	0.488539
21	7.824985	0.512123
22	8.358262	0.533277
23	8.910602	0.552340
24	9.488100	0.577498
25	10.095935	0.607835
26	10.716638	0.620703
27	11.363056	0.646418
28	12.033377	0.670321
29	12.722781	0.689404
30	13.447064	0.724283
31	14.202580	0.755516
32	14.997257	0.794677
33	15.833466	0.836209
34	16.725907	0.892441
35	17.674719	0.948812
36	18.715956	1.041237
37	19.849359	1.133403
38	21.095246	1.245887
39	22.449115	1.353869
40	23.934650	1.485535
41	25.578503	1.643853
42	27.360177	1.781674
43	29.316682	1.956505
44	31.423000	2.106318
45	33.692117	2.269117
46	36.134492	2.442375
47	38.743172	2.608680
48	41.456388	2.713216
49	44.305672	2.849284
50	47.273356	2.967684
51	50.323924	3.050568
52	53.442795	3.118871
53	56.582083	3.139288
54	59.721192	3.139109
55	62.819287	3.098095
56	65.859378	3.040091
57	68.804474	2.945096
58	71.637524	2.833050
59	74.347314	2.709790
60	76.896316	2.549002
61	79.286482	2.390166
62	81.509486	2.223004
63	83.547939	2.038453
64	85.393474	1.845535
65	87.074676	1.681202
66	88.579095	1.504419
67	89.906990	1.327895
68	91.076965	1.169975
69	92.111569	1.034604
70	93.004010	0.892441
71	93.768968	0.764958
72	94.429449	0.660481
73	94.992505	0.563056
74	95.470805	0.478300
75	95.871580	0.400775
76	96.214390	0.342810
77	96.500370	0.285980
78	96.739879	0.239509
79	96.938772	0.198893
80	97.107408	0.168636
81	97.251643	0.144235
82	97.371597	0.119954
83	97.475735	0.104138
84	97.564515	0.088780
85	97.642399	0.077884
86	97.710124	0.067725
87	97.769404	0.059280
88	97.824361	0.054957
89	97.874378	0.050017
90	97.919654	0.045276
91	97.962540	0.042886
92	98.003952	0.041412
93	98.041978	0.038026
94	98.077275	0.035297
95	98.110899	0.033624
96	98.145060	0.034161
97	98.175756	0.030696
98	98.206710	0.030954
99	98.236987	0.030277
100	98.266208	0.029221
101	98.295509	0.029301
102	98.324193	0.028684
103	98.352419	0.028226
104	98.379210	0.026791
105	98.408153	0.028943
106	98.434247	0.026094
107	98.459285	0.025038
108	98.483148	0.023863
109	98.508704	0.025556
110	98.532906	0.024202
111	98.556311	0.023405
112	98.579736	0.023425
113	98.601607	0.021871
114	98.623578	0.021971
115	98.644374	0.020796
116	98.665249	0.020875
117	98.686881	0.021632
118	98.707019	0.020138
119	98.727317	0.020298
120	98.747435	0.020118
121	98.766617	0.019182
122	98.784644	0.018027
123	98.802631	0.017987
124	98.819582	0.016951
125	98.836553	0.016971
126	98.853584	0.017031
127	98.870037	0.016453
128	98.885873	0.015836
129	98.901390	0.015517
130	98.917027	0.015637
131	98.932245	0.015218
132	98.947503	0.015258
133	98.962901	0.015398
134	98.977860	0.014959
135	98.992202	0.014342
136	99.006743	0.014541
