# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.085371	0.085371
2	0.426039	0.340668
3	0.739118	0.313079
4	1.056748	0.317630
5	1.376724	0.319976
6	1.706996	0.330272
7	2.041363	0.334367
8	2.379924	0.338561
9	2.732478	0.352554
10	3.092565	0.360087
11	3.467083	0.374518
12	3.850585	0.383502
13	4.242694	0.392109
14	4.639076	0.396382
15	5.042077	0.403001
16	5.454201	0.412124
17	5.878192	0.423991
18	6.292781	0.414589
19	6.723351	0.430570
20	7.163005	0.439654
21	7.614943	0.451938
22	8.079860	0.464917
23	8.551277	0.471417
24	9.043942	0.492665
25	9.556881	0.512939
26	10.088107	0.531226
27	10.650917	0.562810
28	11.253858	0.602941
29	11.888522	0.634664
30	12.580749	0.692227
31	13.322430	0.741681
32	14.127041	0.804611
33	15.003228	0.876187
34	15.985914	0.982686
35	17.090624	1.104710
36	18.313004	1.222380
37	19.682233	1.369229
38	21.212444	1.530211
39	22.939594	1.727150
40	24.850365	1.910771
41	26.965887	2.115522
42	29.284668	2.318781
43	31.809591	2.524923
44	34.536919	2.727328
45	37.444827	2.907908
46	40.519720	3.074893
47	43.737169	3.217449
48	47.070459	3.333290
49	50.477969	3.407510
50	53.937198	3.459229
51	57.399786	3.462588
52	60.835581	3.435795
53	64.189225	3.353644
54	67.442511	3.253286
55	70.555030	3.112519
56	73.526047	2.971017
57	76.311773	2.785726
58	78.907914	2.596141
59	81.295866	2.387952
60	83.484514	2.188648
61	85.450264	1.965750
62	87.215359	1.765095
63	88.769601	1.554242
64	90.144257	1.374656
65	91.343182	1.198925
66	92.383292	1.040110
67	93.278362	0.895070
68	94.041510	0.763148
69	94.685894	0.644384
70	95.228728	0.542834
71	95.694838	0.466110
72	96.085655	0.390817
73	96.404279	0.318624
74	96.671124	0.266845
75	96.899786	0.228662
76	97.085852	0.186066
77	97.245025	0.159173
78	97.375973	0.130948
79	97.487919	0.111946
80	97.584878	0.096959
81	97.668261	0.083383
82	97.741487	0.073226
83	97.806782	0.065295
84	97.864067	0.057285
85	97.916263	0.052196
86	97.964305	0.048042
87	98.010101	0.045796
88	98.054347	0.044246
89	98.093604	0.039257
90	98.132503	0.038899
91	98.170090	0.037587
92	98.206544	0.036454
93	98.240195	0.033651
94	98.272852	0.032657
95	98.305549	0.032697
96	98.335543	0.029994
97	98.366829	0.031286
98	98.397260	0.030431
99	98.426499	0.029239
100	98.454625	0.028126
101	98.481598	0.026973
102	98.508153	0.026555
103	98.534529	0.026376
104	98.560587	0.026058
105	98.585393	0.024806
106	98.610040	0.024647
107	98.633435	0.023395
108	98.656035	0.022600
109	98.677581	0.021546
110	98.699585	0.022004
111	98.721251	0.021666
112	98.741982	0.020731
113	98.761223	0.019241
114	98.780185	0.018962
115	98.799863	0.019678
116	98.819640	0.019777
117	98.838841	0.019201
118	98.857366	0.018525
119	98.875076	0.017710
120	98.892766	0.017690
121	98.909462	0.016696
122	98.925324	0.015862
123	98.942418	0.017094
124	98.957266	0.014848
125	98.974400	0.017134
126	98.989347	0.014947
127	99.003996	0.014649
