# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.063302	0.063302
2	0.350925	0.287623
3	0.630889	0.279964
4	0.919149	0.288260
5	1.199053	0.279904
6	1.489362	0.290309
7	1.787031	0.297669
8	2.094966	0.307935
9	2.409207	0.314241
10	2.728043	0.318836
11	3.059870	0.331827
12	3.399794	0.339924
13	3.749486	0.349692
14	4.109025	0.359539
15	4.481256	0.372231
16	4.870695	0.389439
17	5.267157	0.396462
18	5.667418	0.400261
19	6.084032	0.416614
20	6.520003	0.435971
21	6.983944	0.463941
22	7.455843	0.471899
23	7.948789	0.492946
24	8.460714	0.511925
25	8.981432	0.520718
26	9.528250	0.546818
27	10.091779	0.563529
28	10.671541	0.579762
29	11.253850	0.582309
30	11.854242	0.600392
31	12.475622	0.621380
32	13.121491	0.645869
33	13.801080	0.679589
34	14.523540	0.722460
35	15.293128	0.769588
36	16.134552	0.841424
37	17.066652	0.932100
38	18.085249	1.018597
39	19.233573	1.148324
40	20.516200	1.282627
41	21.947472	1.431272
42	23.550447	1.602975
43	25.335768	1.785321
44	27.333633	1.997865
45	29.526058	2.192425
46	31.911512	2.385454
47	34.494451	2.582939
48	37.244577	2.750126
49	40.180390	2.935813
50	43.252555	3.072165
51	46.452238	3.199683
52	49.736987	3.284749
53	53.080184	3.343197
54	56.425668	3.345484
55	59.762101	3.336433
56	63.052102	3.290001
57	66.248423	3.196321
58	69.336125	3.087702
59	72.285446	2.949321
60	75.087812	2.802366
61	77.694922	2.607110
62	80.106317	2.411395
63	82.317303	2.210986
64	84.316342	1.999039
65	86.118135	1.801793
66	87.744445	1.626310
67	89.173549	1.429104
68	90.428742	1.255193
69	91.535568	1.106826
70	92.485174	0.949606
71	93.306744	0.821570
72	94.005093	0.698349
73	94.598801	0.593708
74	95.100839	0.502038
75	95.531955	0.431116
76	95.892986	0.361031
77	96.197937	0.304951
78	96.453492	0.255555
79	96.667926	0.214434
80	96.848680	0.180754
81	97.001125	0.152445
82	97.130673	0.129548
83	97.240347	0.109674
84	97.334902	0.094555
85	97.417938	0.083036
86	97.490053	0.072115
87	97.553474	0.063421
88	97.612359	0.058885
89	97.666788	0.054429
90	97.716045	0.049257
91	97.761701	0.045656
92	97.806502	0.044801
93	97.847224	0.040722
94	97.887171	0.039947
95	97.923318	0.036147
96	97.957575	0.034257
97	97.991633	0.034058
98	98.024696	0.033063
99	98.058078	0.033382
100	98.089132	0.031054
101	98.121061	0.031929
102	98.150484	0.029423
103	98.177221	0.026737
104	98.204555	0.027334
105	98.233799	0.029244
106	98.262227	0.028428
107	98.289999	0.027772
108	98.316179	0.026180
109	98.340589	0.024410
110	98.365516	0.024927
111	98.390125	0.024609
112	98.412545	0.022420
113	98.435622	0.023077
114	98.457585	0.021963
115	98.478453	0.020868
116	98.498725	0.020272
117	98.519474	0.020749
118	98.539825	0.020351
119	98.560654	0.020829
120	98.580110	0.019456
121	98.600501	0.020391
122	98.619241	0.018740
123	98.637225	0.017984
124	98.656025	0.018800
125	98.673452	0.017427
126	98.690720	0.017268
127	98.707073	0.016353
128	98.725156	0.018083
129	98.740832	0.015676
130	98.758080	0.017248
131	98.773677	0.015597
132	98.789492	0.015815
133	98.804273	0.014781
134	98.819850	0.015577
135	98.834949	0.015099
136	98.850824	0.015875
137	98.865804	0.014980
138	98.881281	0.015477
139	98.896122	0.014841
140	98.911261	0.015139
141	98.925027	0.013766
142	98.939191	0.014164
143	98.952341	0.013150
144	98.965988	0.013647
145	98.979496	0.013508
146	98.993044	0.013548
147	99.005796	0.012752
