# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.090902	0.090902
2	0.449666	0.358764
3	0.781664	0.331998
4	1.124424	0.342760
5	1.472088	0.347664
6	1.839589	0.367501
7	2.214357	0.374768
8	2.593931	0.379574
9	2.985418	0.391487
10	3.401507	0.416089
11	3.830324	0.428817
12	4.270578	0.440254
13	4.727393	0.456815
14	5.199854	0.472461
15	5.685917	0.486063
16	6.192233	0.506316
17	6.711675	0.519442
18	7.238285	0.526610
19	7.782388	0.544103
20	8.361220	0.578832
21	8.968744	0.607524
22	9.620866	0.652122
23	10.331087	0.710221
24	11.102426	0.771339
25	11.951264	0.848838
26	12.899205	0.947941
27	13.958024	1.058819
28	15.163442	1.205418
29	16.533886	1.370444
30	18.100828	1.566942
31	19.873105	1.772277
32	21.897636	2.024531
33	24.179009	2.281373
34	26.720559	2.541550
35	29.522724	2.802165
36	32.590169	3.067445
37	35.900735	3.310566
38	39.425352	3.524617
39	43.127366	3.702014
40	46.979315	3.851949
41	50.923894	3.944579
42	54.916823	3.992929
43	58.892199	3.975376
44	62.776891	3.884692
45	66.528367	3.751476
46	70.117358	3.588991
47	73.490352	3.372994
48	76.623144	3.132792
49	79.500127	2.876983
50	82.103947	2.603820
51	84.440898	2.336951
52	86.517711	2.076813
53	88.330097	1.812386
54	89.903036	1.572939
55	91.258131	1.355095
56	92.417085	1.158954
57	93.387325	0.970240
58	94.202169	0.814844
59	94.873035	0.670866
60	95.430640	0.557605
61	95.888924	0.458284
62	96.259364	0.370440
63	96.563642	0.304278
64	96.810555	0.246913
65	97.015313	0.204758
66	97.185680	0.170367
67	97.325647	0.139967
68	97.445976	0.120329
69	97.548236	0.102260
70	97.638483	0.090247
71	97.718921	0.080438
72	97.790940	0.072019
73	97.855672	0.064732
74	97.915539	0.059867
75	97.971395	0.055856
76	98.025484	0.054089
77	98.076157	0.050673
78	98.122045	0.045888
79	98.167099	0.045054
80	98.209810	0.042711
81	98.251210	0.041400
82	98.291836	0.040626
83	98.331350	0.039514
84	98.368640	0.037290
85	98.404679	0.036039
86	98.440103	0.035424
87	98.472806	0.032703
88	98.505430	0.032624
89	98.538908	0.033478
90	98.570777	0.031869
91	98.602646	0.031869
92	98.631239	0.028593
93	98.658283	0.027044
94	98.686400	0.028117
95	98.714020	0.027620
96	98.740965	0.026945
97	98.766600	0.025635
98	98.791639	0.025039
99	98.814474	0.022835
100	98.837746	0.023272
101	98.859588	0.021842
102	98.880814	0.021226
103	98.901782	0.020968
104	98.922472	0.020690
105	98.942011	0.019539
106	98.961907	0.019896
107	98.981128	0.019221
108	98.998999	0.017871
109	99.015599	0.016600
