# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.097205	0.097205
2	0.454209	0.357004
3	0.797056	0.342847
4	1.157465	0.360409
5	1.542285	0.384820
6	1.938593	0.396308
7	2.352901	0.414308
8	2.785527	0.432626
9	3.233544	0.448017
10	3.705394	0.471850
11	4.195105	0.489711
12	4.702775	0.507670
13	5.226713	0.523938
14	5.776455	0.549742
15	6.348736	0.572281
16	6.937305	0.588569
17	7.556517	0.619212
18	8.192912	0.636395
19	8.865306	0.672394
20	9.575212	0.709906
21	10.343696	0.768484
22	11.165084	0.821388
23	12.063826	0.898742
24	13.038050	0.974224
25	14.110894	1.072844
26	15.296195	1.185301
27	16.609643	1.313448
28	18.070970	1.461327
29	19.690251	1.619281
30	21.489467	1.799216
31	23.480585	1.991118
32	25.664441	2.183856
33	28.055730	2.391289
34	30.642565	2.586835
35	33.437808	2.795243
36	36.428776	2.990968
37	39.594722	3.165946
38	42.925431	3.330709
39	46.369872	3.444441
40	49.905724	3.535852
41	53.476679	3.570955
42	57.054165	3.577486
43	60.614149	3.559984
44	64.104823	3.490674
45	67.480571	3.375748
46	70.721004	3.240433
47	73.802925	3.081921
48	76.684223	2.881298
49	79.361414	2.677191
50	81.796866	2.435452
51	84.022635	2.225769
52	86.022195	1.999560
53	87.808927	1.786732
54	89.380620	1.571693
55	90.756230	1.375610
56	91.942168	1.185938
57	92.957648	1.015480
58	93.828753	0.871105
59	94.571632	0.742879
60	95.187100	0.615468
61	95.704347	0.517247
62	96.133488	0.429141
63	96.487923	0.354435
64	96.785134	0.297211
65	97.032150	0.247016
66	97.238089	0.205939
67	97.406436	0.168347
68	97.544797	0.138361
69	97.663845	0.119048
70	97.763380	0.099535
71	97.850530	0.087150
72	97.926271	0.075741
73	97.994287	0.068016
74	98.055473	0.061186
75	98.112239	0.056766
76	98.163271	0.051032
77	98.212849	0.049578
78	98.257231	0.044382
79	98.299383	0.042152
80	98.339603	0.040220
81	98.377971	0.038368
82	98.414547	0.036576
83	98.450765	0.036218
84	98.485390	0.034625
85	98.519020	0.033630
86	98.551654	0.032634
87	98.583930	0.032276
88	98.614573	0.030643
89	98.643145	0.028572
90	98.672016	0.028871
91	98.699752	0.027736
92	98.726552	0.026800
93	98.752775	0.026223
94	98.779794	0.027019
95	98.804424	0.024630
96	98.829253	0.024829
97	98.852091	0.022838
98	98.874610	0.022519
99	98.897269	0.022659
100	98.919868	0.022599
101	98.941133	0.021265
102	98.961124	0.019991
103	98.980577	0.019453
104	98.999950	0.019373
105	99.019343	0.019393
