# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.070538	0.070538
2	0.378710	0.308172
3	0.677215	0.298505
4	0.994299	0.317084
5	1.320892	0.326593
6	1.658048	0.337156
7	2.008173	0.350125
8	2.374192	0.366019
9	2.751411	0.377219
10	3.144126	0.392715
11	3.552079	0.407953
12	3.973737	0.421658
13	4.415885	0.442148
14	4.861593	0.445708
15	5.340422	0.478829
16	5.838447	0.498025
17	6.354097	0.515650
18	6.870423	0.516326
19	7.417423	0.547000
20	7.992611	0.575188
21	8.587850	0.595239
22	9.212470	0.624620
23	9.860265	0.647795
24	10.534298	0.674033
25	11.235762	0.701464
26	11.956283	0.720521
27	12.722935	0.766652
28	13.527541	0.804606
29	14.378059	0.850518
30	15.294759	0.916700
31	16.275731	0.980972
32	17.346457	1.070726
33	18.525358	1.178901
34	19.839129	1.313771
35	21.307086	1.467957
36	22.932252	1.625166
37	24.731178	1.798926
38	26.738397	2.007219
39	28.943426	2.205029
40	31.350004	2.406578
41	33.965949	2.615945
42	36.784259	2.818310
43	39.767377	2.983118
44	42.912996	3.145619
45	46.188194	3.275198
46	49.574829	3.386635
47	53.014020	3.439191
48	56.475092	3.461072
49	59.930296	3.455204
50	63.313768	3.383472
51	66.591612	3.277844
52	69.767388	3.175776
53	72.771274	3.003886
54	75.637405	2.866131
55	78.291245	2.653840
56	80.735618	2.444373
57	82.974285	2.238667
58	85.015221	2.040936
59	86.834199	1.818978
60	88.451229	1.617030
61	89.871365	1.420136
62	91.110918	1.239553
63	92.180093	1.069175
64	93.104312	0.924219
65	93.890279	0.785967
66	94.555778	0.665499
67	95.122889	0.567111
68	95.599033	0.476144
69	95.997954	0.398921
70	96.329619	0.331665
71	96.606819	0.277200
72	96.837332	0.230513
73	97.030467	0.193135
74	97.193266	0.162799
75	97.334402	0.141136
76	97.452045	0.117643
77	97.552382	0.100337
78	97.637740	0.085358
79	97.712993	0.075253
80	97.776629	0.063636
81	97.835471	0.058842
82	97.890414	0.054943
83	97.941279	0.050865
84	97.987887	0.046608
85	98.033779	0.045892
86	98.074499	0.040720
87	98.114522	0.040023
88	98.150587	0.036065
89	98.185518	0.034931
90	98.220151	0.034633
91	98.252894	0.032743
92	98.286413	0.033519
93	98.317366	0.030953
94	98.347105	0.029739
95	98.376705	0.029600
96	98.406066	0.029361
97	98.434512	0.028446
98	98.461148	0.026636
99	98.486849	0.025701
100	98.512610	0.025761
101	98.536501	0.023891
102	98.561526	0.025025
103	98.584502	0.022976
104	98.607378	0.022876
105	98.629618	0.022240
106	98.651957	0.022339
107	98.673540	0.021583
108	98.694288	0.020748
109	98.714698	0.020410
110	98.734869	0.020171
111	98.753826	0.018957
112	98.773102	0.019276
113	98.792935	0.019833
114	98.811713	0.018778
115	98.829338	0.017625
116	98.845690	0.016352
117	98.862081	0.016391
118	98.877716	0.015635
119	98.893312	0.015596
120	98.909644	0.016332
121	98.925717	0.016073
122	98.942049	0.016332
123	98.957267	0.015218
124	98.973002	0.015735
125	98.987921	0.014919
126	99.002244	0.014323
