# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.097660	0.097660
2	0.456631	0.358971
3	0.812334	0.355703
4	1.189223	0.376889
5	1.576516	0.387293
6	1.984297	0.407781
7	2.406508	0.422211
8	2.845022	0.438514
9	3.301952	0.456930
10	3.772176	0.470224
11	4.258923	0.486747
12	4.751410	0.492487
13	5.265402	0.513992
14	5.795338	0.529936
15	6.327467	0.532129
16	6.879905	0.552438
17	7.456778	0.576873
18	8.041743	0.584965
19	8.660809	0.619066
20	9.299447	0.638638
21	9.977727	0.678280
22	10.714544	0.736817
23	11.500569	0.786025
24	12.358923	0.858354
25	13.302939	0.944016
26	14.341645	1.038706
27	15.478470	1.136825
28	16.760908	1.282438
29	18.189837	1.428929
30	19.786004	1.596167
31	21.557182	1.771178
32	23.520492	1.963310
33	25.674578	2.154086
34	28.063049	2.388471
35	30.659117	2.596068
36	33.492300	2.833183
37	36.536948	3.044648
38	39.744290	3.207342
39	43.128058	3.383768
40	46.626726	3.498668
41	50.220443	3.593717
42	53.869109	3.648666
43	57.527222	3.658113
44	61.146929	3.619707
45	64.682030	3.535101
46	68.107971	3.425941
47	71.382080	3.274109
48	74.472767	3.090687
49	77.341128	2.868361
50	80.007173	2.666045
51	82.435266	2.428093
52	84.627459	2.192193
53	86.606853	1.979394
54	88.336814	1.729961
55	89.868206	1.531392
56	91.188971	1.320765
57	92.330380	1.141409
58	93.313001	0.982621
59	94.132490	0.819489
60	94.824762	0.692272
61	95.398626	0.573864
62	95.878078	0.479452
63	96.276930	0.398852
64	96.605148	0.328218
65	96.875348	0.270200
66	97.099309	0.223961
67	97.283628	0.184319
68	97.432490	0.148862
69	97.563076	0.130586
70	97.673193	0.110117
71	97.765651	0.092458
72	97.845952	0.080301
73	97.917264	0.071312
74	97.980604	0.063340
75	98.036569	0.055965
76	98.085220	0.048651
77	98.133193	0.047973
78	98.176801	0.043608
79	98.218237	0.041436
80	98.256484	0.038247
81	98.293874	0.037390
82	98.330626	0.036752
83	98.365265	0.034639
84	98.399446	0.034181
85	98.432650	0.033204
86	98.464559	0.031909
87	98.495711	0.031152
88	98.526962	0.031251
89	98.556459	0.029497
90	98.585339	0.028880
91	98.612664	0.027325
92	98.639431	0.026767
93	98.665201	0.025770
94	98.690991	0.025790
95	98.715227	0.024236
96	98.738127	0.022900
97	98.760509	0.022382
98	98.782931	0.022422
99	98.803400	0.020469
100	98.824507	0.021107
101	98.843999	0.019492
102	98.863411	0.019412
103	98.882245	0.018834
104	98.900003	0.017758
105	98.917024	0.017021
106	98.934882	0.017858
107	98.951006	0.016124
108	98.968704	0.017698
109	98.986143	0.017439
110	99.002526	0.016383
