# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.093250	0.093250
2	0.456594	0.363344
3	0.823865	0.367271
4	1.222165	0.398300
5	1.641479	0.419314
6	2.091362	0.449883
7	2.567067	0.475705
8	3.060621	0.493554
9	3.583462	0.522841
10	4.131263	0.547801
11	4.697674	0.566411
12	5.295716	0.598042
13	5.914751	0.619035
14	6.572108	0.657357
15	7.267045	0.694937
16	7.996879	0.729834
17	8.791256	0.794377
18	9.634312	0.843056
19	10.570798	0.936486
20	11.597148	1.026350
21	12.762802	1.165654
22	14.090517	1.327715
23	15.596479	1.505962
24	17.329105	1.732626
25	19.308708	1.979603
26	21.560829	2.252121
27	24.095385	2.534556
28	26.926718	2.831333
29	30.058013	3.131295
30	33.471422	3.413409
31	37.133370	3.661948
32	41.035965	3.902595
33	45.094892	4.058927
34	49.285931	4.191039
35	53.546602	4.260671
36	57.777165	4.230563
37	61.921489	4.144324
38	65.950988	4.029499
39	69.790742	3.839754
40	73.403151	3.612409
41	76.756643	3.353492
42	79.810333	3.053690
43	82.569930	2.759597
44	85.019409	2.449479
45	87.163857	2.144448
46	89.027554	1.863697
47	90.636121	1.608567
48	91.991841	1.355720
49	93.123901	1.132060
50	94.066437	0.942536
51	94.845670	0.779233
52	95.479710	0.634040
53	95.998524	0.518814
54	96.417337	0.418813
55	96.760789	0.343452
56	97.038516	0.277727
57	97.266643	0.228127
58	97.448616	0.181973
59	97.600520	0.151904
60	97.728947	0.128427
61	97.835138	0.106191
62	97.923340	0.088202
63	98.001185	0.077845
64	98.071318	0.070133
65	98.133698	0.062380
66	98.188666	0.054968
67	98.238807	0.050141
68	98.286684	0.047877
69	98.332798	0.046114
70	98.377430	0.044632
71	98.418756	0.041326
72	98.458340	0.039584
73	98.496602	0.038262
74	98.532760	0.036158
75	98.567175	0.034415
76	98.601410	0.034235
77	98.631759	0.030349
78	98.663270	0.031511
79	98.692717	0.029447
80	98.721263	0.028546
81	98.749709	0.028446
82	98.776512	0.026803
83	98.801692	0.025180
84	98.826772	0.025080
85	98.852614	0.025842
86	98.876252	0.023638
87	98.900251	0.023999
88	98.923528	0.023277
89	98.946365	0.022837
90	98.968160	0.021795
91	98.988593	0.020433
92	99.009266	0.020673
