# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.089386	0.089386
2	0.432919	0.343533
3	0.754385	0.321466
4	1.089143	0.334758
5	1.433655	0.344512
6	1.793039	0.359384
7	2.152862	0.359823
8	2.529095	0.376233
9	2.920599	0.391504
10	3.322897	0.402298
11	3.738007	0.415110
12	4.168568	0.430561
13	4.608883	0.440315
14	5.057693	0.448810
15	5.520354	0.462661
16	5.997886	0.477532
17	6.483933	0.486047
18	6.970440	0.486507
19	7.473857	0.503417
20	7.993144	0.519287
21	8.538056	0.544912
22	9.108712	0.570656
23	9.702135	0.593423
24	10.323820	0.621685
25	11.000592	0.676772
26	11.706467	0.705875
27	12.472206	0.765739
28	13.286216	0.814010
29	14.176000	0.889784
30	15.156929	0.980929
31	16.238717	1.081788
32	17.425742	1.187025
33	18.731655	1.305913
34	20.176145	1.444490
35	21.779299	1.603154
36	23.545695	1.766396
37	25.480649	1.934954
38	27.606309	2.125660
39	29.910261	2.303952
40	32.407856	2.497595
41	35.085843	2.677987
42	37.938265	2.852422
43	40.947492	3.009227
44	44.089899	3.142407
45	47.326429	3.236530
46	50.638834	3.312405
47	54.007465	3.368631
48	57.377275	3.369810
49	60.716064	3.338789
50	64.006922	3.290858
51	67.212311	3.205389
52	70.294794	3.082483
53	73.238880	2.944086
54	76.006633	2.767753
55	78.602469	2.595836
56	81.005761	2.403292
57	83.190885	2.185124
58	85.197956	2.007071
59	86.985879	1.787923
60	88.589013	1.603134
61	90.012535	1.423522
62	91.252448	1.239913
63	92.314308	1.061860
64	93.235553	0.921245
65	94.021739	0.786186
66	94.688297	0.666558
67	95.254016	0.565719
68	95.732608	0.478592
69	96.130608	0.398000
70	96.461828	0.331220
71	96.738581	0.276753
72	96.969002	0.230421
73	97.164124	0.195122
74	97.325787	0.161663
75	97.462345	0.136558
76	97.575877	0.113532
77	97.674298	0.098421
78	97.759527	0.085229
79	97.830704	0.071177
80	97.893666	0.062962
81	97.953350	0.059684
82	98.007457	0.054107
83	98.055288	0.047831
84	98.100721	0.045433
85	98.142156	0.041435
86	98.180293	0.038137
87	98.217870	0.037577
88	98.253888	0.036018
89	98.287748	0.033860
90	98.319349	0.031601
91	98.350350	0.031001
92	98.380612	0.030262
93	98.410314	0.029702
94	98.440376	0.030062
95	98.470238	0.029862
96	98.498101	0.027863
97	98.524865	0.026764
98	98.551489	0.026624
99	98.577873	0.026384
100	98.603358	0.025485
101	98.626244	0.022886
102	98.649270	0.023026
103	98.671916	0.022646
104	98.695562	0.023646
105	98.718828	0.023266
106	98.741674	0.022846
107	98.763741	0.022067
108	98.784449	0.020708
109	98.805077	0.020628
110	98.825805	0.020728
111	98.845273	0.019468
112	98.864002	0.018729
113	98.882811	0.018809
114	98.899821	0.017010
115	98.917770	0.017949
116	98.936319	0.018549
117	98.953868	0.017549
118	98.970818	0.016950
119	98.987668	0.016850
120	99.004378	0.016710
