# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.092673	0.092673
2	0.435189	0.342516
3	0.758406	0.323217
4	1.103340	0.344934
5	1.453604	0.350264
6	1.819700	0.366096
7	2.198041	0.378341
8	2.588766	0.390725
9	2.995323	0.406557
10	3.407547	0.412224
11	3.843945	0.436398
12	4.290389	0.446444
13	4.753596	0.463207
14	5.227464	0.473868
15	5.709159	0.481695
16	6.199948	0.490789
17	6.713247	0.513299
18	7.226506	0.513259
19	7.750406	0.523900
20	8.291941	0.541535
21	8.859671	0.567730
22	9.446443	0.586772
23	10.066345	0.619902
24	10.728571	0.662226
25	11.422817	0.694246
26	12.176072	0.753255
27	12.990653	0.814581
28	13.867769	0.877116
29	14.824124	0.956355
30	15.868179	1.044055
31	17.020659	1.152480
32	18.288104	1.267445
33	19.669781	1.381677
34	21.198502	1.528721
35	22.876765	1.678263
36	24.727653	1.850888
37	26.739357	2.011704
38	28.922794	2.183437
39	31.254425	2.331631
40	33.759910	2.505485
41	36.432651	2.672741
42	39.231314	2.798663
43	42.164598	2.933284
44	45.194241	3.029643
45	48.333320	3.139079
46	51.535845	3.202525
47	54.765814	3.229969
48	57.985856	3.220042
49	61.166843	3.180987
50	64.289852	3.123009
51	67.352565	3.062713
52	70.286760	2.934195
53	73.097391	2.810631
54	75.747345	2.649954
55	78.243735	2.496390
56	80.573524	2.329789
57	82.720582	2.147058
58	84.692339	1.971757
59	86.472191	1.779852
60	88.066221	1.594030
61	89.487250	1.421029
62	90.745343	1.258093
63	91.844997	1.099654
64	92.808128	0.963131
65	93.634796	0.826668
66	94.343785	0.708989
67	94.952293	0.608508
68	95.468009	0.515716
69	95.902386	0.434377
70	96.272425	0.370039
71	96.579354	0.306929
72	96.844078	0.264724
73	97.060613	0.216535
74	97.242730	0.182117
75	97.395858	0.153128
76	97.527744	0.131886
77	97.639756	0.112012
78	97.736333	0.096577
79	97.818762	0.082429
80	97.891165	0.072403
81	97.955662	0.064497
82	98.013263	0.057601
83	98.065752	0.052489
84	98.115328	0.049576
85	98.160426	0.045098
86	98.202988	0.042562
87	98.240794	0.037806
88	98.278085	0.037291
89	98.314504	0.036419
90	98.350091	0.035587
91	98.381735	0.031644
92	98.413379	0.031644
93	98.443814	0.030435
94	98.472189	0.028375
95	98.501356	0.029167
96	98.529196	0.027840
97	98.555708	0.026512
98	98.581982	0.026274
99	98.608633	0.026651
100	98.634788	0.026155
101	98.659219	0.024431
102	98.682125	0.022906
103	98.705724	0.023599
104	98.728729	0.023005
105	98.751318	0.022589
106	98.773114	0.021796
107	98.794653	0.021539
108	98.815617	0.020964
109	98.835947	0.020330
110	98.856396	0.020449
111	98.876349	0.019953
112	98.895688	0.019339
113	98.915423	0.019735
114	98.933137	0.017714
115	98.950138	0.017001
116	98.967456	0.017318
117	98.984180	0.016724
118	99.000032	0.015852
