# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.071447	0.071447
2	0.354271	0.282824
3	0.609332	0.255061
4	0.867856	0.258524
5	1.133127	0.265271
6	1.415573	0.282446
7	1.707811	0.292238
8	2.012408	0.304597
9	2.334678	0.322270
10	2.678621	0.343943
11	3.044098	0.365477
12	3.424362	0.380264
13	3.837901	0.413539
14	4.271840	0.433939
15	4.738000	0.466160
16	5.233077	0.495077
17	5.763579	0.530502
18	6.315555	0.551976
19	6.910260	0.594705
20	7.554839	0.644579
21	8.249312	0.694473
22	8.995868	0.746556
23	9.787542	0.791674
24	10.642623	0.855081
25	11.548553	0.905930
26	12.517651	0.969098
27	13.538354	1.020703
28	14.618305	1.079951
29	15.751991	1.133686
30	16.946338	1.194347
31	18.194161	1.247823
32	19.497470	1.303309
33	20.844185	1.346715
34	22.248834	1.404649
35	23.695715	1.446881
36	25.195853	1.500138
37	26.744173	1.548320
38	28.353611	1.609438
39	30.013660	1.660049
40	31.736519	1.722859
41	33.518188	1.781669
42	35.355502	1.837314
43	37.265278	1.909776
44	39.239238	1.973960
45	41.273480	2.034242
46	43.354292	2.080812
47	45.505816	2.151524
48	47.697143	2.191327
49	49.950205	2.253062
50	52.249081	2.298876
51	54.577153	2.328072
52	56.942083	2.364930
53	59.330020	2.387937
54	61.728505	2.398485
55	64.139249	2.410744
56	66.503145	2.363896
57	68.842143	2.338998
58	71.129198	2.287055
59	73.351413	2.222215
60	75.502757	2.151344
61	77.572902	2.070145
62	79.545369	1.972467
63	81.404615	1.859246
64	83.160073	1.755458
65	84.809693	1.649620
66	86.325215	1.515522
67	87.723555	1.398340
68	89.006465	1.282910
69	90.178920	1.172455
70	91.235108	1.056188
71	92.188981	0.953873
72	93.032320	0.843339
73	93.783931	0.751611
74	94.448969	0.665038
75	95.025584	0.576615
76	95.528642	0.503058
77	95.972154	0.443512
78	96.350945	0.378791
79	96.678887	0.327942
80	96.959502	0.280615
81	97.201448	0.241946
82	97.405820	0.204372
83	97.584459	0.178639
84	97.738718	0.154259
85	97.871582	0.132864
86	97.984027	0.112445
87	98.081705	0.097678
88	98.165770	0.084065
89	98.239984	0.074214
90	98.304725	0.064741
91	98.362122	0.057397
92	98.415897	0.053775
93	98.462268	0.046371
94	98.503704	0.041436
95	98.542572	0.038868
96	98.579231	0.036659
97	98.611810	0.032579
98	98.644131	0.032321
99	98.674282	0.030151
100	98.703597	0.029315
101	98.731639	0.028042
102	98.758506	0.026867
103	98.784020	0.025514
104	98.808380	0.024360
105	98.832222	0.023842
106	98.854910	0.022688
107	98.877877	0.022967
108	98.900744	0.022867
109	98.920765	0.020021
110	98.941602	0.020837
111	98.961663	0.020061
112	98.981366	0.019703
113	99.001925	0.020559
