# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.092502	0.092502
2	0.471746	0.379244
3	0.873493	0.401747
4	1.327699	0.454206
5	1.826687	0.498988
6	2.378316	0.551629
7	2.982627	0.604311
8	3.645797	0.663170
9	4.378987	0.733190
10	5.195484	0.816497
11	6.091013	0.895529
12	7.070254	0.979241
13	8.153481	1.083227
14	9.358194	1.204713
15	10.696465	1.338271
16	12.188264	1.491799
17	13.864845	1.676581
18	15.731230	1.866385
19	17.842349	2.111119
20	20.232817	2.390468
21	22.910351	2.677534
22	25.900897	2.990546
23	29.213063	3.312166
24	32.812822	3.599759
25	36.728469	3.915647
26	40.853526	4.125057
27	45.209160	4.355634
28	49.702848	4.493688
29	54.223819	4.520971
30	58.748010	4.524191
31	63.195011	4.447001
32	67.480321	4.285310
33	71.531247	4.050926
34	75.282752	3.751505
35	78.715716	3.432964
36	81.828842	3.113126
37	84.567666	2.738824
38	86.957729	2.390063
39	89.017827	2.060098
40	90.758553	1.740726
41	92.220720	1.462167
42	93.422334	1.201614
43	94.401818	0.979484
44	95.186292	0.784474
45	95.816691	0.630399
46	96.321330	0.504639
47	96.718702	0.397372
48	97.037041	0.318339
49	97.289735	0.252694
50	97.489322	0.199587
51	97.647043	0.157721
52	97.778940	0.131897
53	97.888901	0.109961
54	97.983165	0.094264
55	98.064061	0.080896
56	98.135154	0.071093
57	98.199280	0.064126
58	98.258646	0.059366
59	98.311895	0.053249
60	98.363220	0.051325
61	98.412074	0.048854
62	98.457181	0.045107
63	98.500363	0.043182
64	98.540953	0.040590
65	98.578788	0.037835
66	98.616400	0.037612
67	98.652676	0.036276
68	98.687979	0.035303
69	98.720548	0.032569
70	98.751112	0.030564
71	98.782304	0.031192
72	98.811713	0.029409
73	98.840697	0.028984
74	98.867939	0.027242
75	98.894168	0.026229
76	98.919608	0.025440
77	98.944035	0.024427
78	98.966740	0.022705
79	98.989182	0.022442
80	99.011401	0.022219
