# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.086715	0.086715
2	0.429411	0.342696
3	0.757638	0.328227
4	1.118566	0.360928
5	1.488780	0.370214
6	1.881047	0.392267
7	2.295849	0.414802
8	2.726000	0.430151
9	3.174163	0.448163
10	3.646121	0.471958
11	4.147637	0.501516
12	4.668426	0.520789
13	5.215711	0.547285
14	5.791574	0.575863
15	6.395575	0.604001
16	7.040702	0.645127
17	7.711925	0.671223
18	8.402801	0.690876
19	9.127838	0.725037
20	9.876830	0.748992
21	10.666728	0.789898
22	11.502095	0.835367
23	12.378668	0.876573
24	13.323184	0.944516
25	14.339005	1.015821
26	15.448085	1.109080
27	16.678341	1.230256
28	18.048245	1.369904
29	19.592999	1.544754
30	21.338900	1.745901
31	23.297536	1.958636
32	25.509812	2.212276
33	27.972405	2.462593
34	30.705729	2.733324
35	33.689511	2.983782
36	36.936919	3.247408
37	40.425400	3.488481
38	44.084488	3.659088
39	47.907379	3.822891
40	51.814163	3.906784
41	55.765175	3.951012
42	59.714006	3.948831
43	63.578464	3.864458
44	67.326008	3.747544
45	70.902144	3.576136
46	74.269748	3.367604
47	77.399102	3.129354
48	80.260527	2.861425
49	82.844597	2.584070
50	85.150672	2.306075
51	87.192460	2.041788
52	88.965839	1.773379
53	90.501368	1.535529
54	91.817898	1.316530
55	92.924996	1.107098
56	93.844796	0.919800
57	94.616883	0.772087
58	95.258808	0.641925
59	95.777835	0.519027
60	96.202463	0.424628
61	96.547180	0.344717
62	96.828417	0.281237
63	97.055800	0.227383
64	97.239176	0.183376
65	97.389811	0.150635
66	97.518132	0.128321
67	97.622678	0.104546
68	97.711834	0.089156
69	97.793666	0.081832
70	97.863930	0.070264
71	97.928411	0.064481
72	97.983686	0.055275
73	98.037320	0.053634
74	98.085290	0.047970
75	98.131779	0.046489
76	98.176467	0.044688
77	98.217293	0.040826
78	98.257058	0.039765
79	98.296563	0.039505
80	98.332526	0.035963
81	98.367308	0.034782
82	98.400509	0.033201
83	98.433210	0.032701
84	98.465510	0.032300
85	98.496730	0.031220
86	98.526949	0.030219
87	98.557548	0.030599
88	98.584845	0.027297
89	98.612202	0.027357
90	98.638318	0.026116
91	98.665635	0.027317
92	98.689890	0.024255
93	98.714165	0.024275
94	98.736859	0.022694
95	98.760114	0.023255
96	98.782888	0.022774
97	98.805282	0.022394
98	98.827156	0.021874
99	98.848049	0.020893
100	98.867481	0.019432
101	98.887173	0.019692
102	98.905965	0.018792
103	98.924016	0.018051
104	98.940727	0.016711
105	98.958058	0.017331
106	98.976570	0.018512
107	98.994081	0.017511
108	99.011172	0.017091
