# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.090250	0.090250
2	0.450664	0.360414
3	0.821887	0.371223
4	1.223961	0.402074
5	1.651169	0.427208
6	2.104763	0.453594
7	2.582399	0.477636
8	3.089007	0.506608
9	3.617193	0.528186
10	4.176998	0.559805
11	4.768745	0.591747
12	5.388474	0.619729
13	6.042145	0.653671
14	6.740325	0.698180
15	7.478428	0.738103
16	8.260676	0.782248
17	9.092282	0.831606
18	9.950920	0.858638
19	10.869361	0.918441
20	11.846757	0.977396
21	12.888037	1.041280
22	14.014172	1.126135
23	15.212980	1.198808
24	16.498907	1.285927
25	17.880640	1.381733
26	19.369311	1.488671
27	20.978295	1.608984
28	22.698117	1.719822
29	24.536151	1.838034
30	26.514803	1.978652
31	28.617425	2.102622
32	30.863190	2.245765
33	33.254160	2.390970
34	35.780010	2.525850
35	38.457388	2.677378
36	41.258938	2.801550
37	44.185448	2.926510
38	47.203521	3.018073
39	50.331583	3.128062
40	53.513387	3.181804
41	56.733962	3.220575
42	59.954779	3.220817
43	63.161312	3.206533
44	66.323922	3.162610
45	69.385756	3.061834
46	72.331904	2.946148
47	75.123776	2.791872
48	77.774283	2.650507
49	80.239602	2.465319
50	82.520886	2.281284
51	84.608860	2.087974
52	86.500494	1.891634
53	88.177282	1.676788
54	89.672075	1.494793
55	90.979317	1.307242
56	92.137253	1.157936
57	93.126953	0.989700
58	93.963933	0.836980
59	94.685873	0.721940
60	95.289277	0.603404
61	95.797239	0.507962
62	96.224164	0.426925
63	96.575790	0.351626
64	96.864845	0.289055
65	97.108785	0.243940
66	97.309125	0.200340
67	97.476897	0.167772
68	97.617555	0.140658
69	97.734777	0.117222
70	97.836240	0.101463
71	97.920732	0.084492
72	97.994718	0.073986
73	98.060522	0.065804
74	98.118689	0.058167
75	98.171562	0.052873
76	98.219950	0.048388
77	98.264439	0.044489
78	98.305392	0.040953
79	98.343617	0.038225
80	98.380004	0.036387
81	98.414977	0.034973
82	98.448980	0.034003
83	98.481064	0.032084
84	98.512238	0.031174
85	98.541331	0.029093
86	98.569111	0.027780
87	98.596568	0.027457
88	98.625176	0.028608
89	98.651501	0.026325
90	98.678291	0.026790
91	98.702940	0.024649
92	98.726962	0.024022
93	98.749853	0.022891
94	98.773673	0.023820
95	98.795372	0.021699
96	98.816444	0.021072
97	98.837213	0.020769
98	98.857902	0.020689
99	98.877641	0.019739
100	98.897865	0.020224
101	98.916978	0.019113
102	98.935666	0.018688
103	98.954597	0.018931
104	98.973144	0.018547
105	98.990075	0.016931
106	99.007733	0.017658
