# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.085637	0.085637
2	0.413103	0.327466
3	0.716772	0.303669
4	1.032499	0.315727
5	1.350594	0.318095
6	1.677682	0.327088
7	2.010122	0.332440
8	2.358062	0.347940
9	2.710598	0.352536
10	3.077023	0.366425
11	3.456938	0.379915
12	3.842623	0.385685
13	4.238535	0.395912
14	4.644953	0.406418
15	5.049759	0.404806
16	5.463817	0.414058
17	5.892161	0.428344
18	6.315412	0.423251
19	6.748969	0.433557
20	7.186207	0.437238
21	7.641731	0.455524
22	8.108974	0.467243
23	8.596870	0.487896
24	9.094516	0.497646
25	9.617849	0.523333
26	10.166292	0.548443
27	10.742551	0.576259
28	11.349571	0.607020
29	11.990914	0.641343
30	12.673284	0.682370
31	13.412799	0.739515
32	14.215686	0.802887
33	15.076891	0.861205
34	16.027156	0.950265
35	17.067913	1.040757
36	18.208891	1.140978
37	19.482364	1.273473
38	20.872374	1.390010
39	22.412249	1.539875
40	24.114006	1.701757
41	25.974264	1.860258
42	27.987232	2.012968
43	30.180328	2.193096
44	32.540679	2.360351
45	35.068762	2.528083
46	37.736622	2.667860
47	40.569767	2.833145
48	43.517977	2.948210
49	46.564359	3.046382
50	49.705392	3.141033
51	52.888646	3.183254
52	56.071880	3.183234
53	59.265958	3.194078
54	62.421516	3.155558
55	65.510956	3.089440
56	68.523056	3.012100
57	71.395617	2.872561
58	74.132540	2.736923
59	76.710605	2.578065
60	79.135184	2.424579
61	81.377724	2.242540
62	83.433172	2.055448
63	85.313983	1.880811
64	87.006329	1.692346
65	88.528237	1.521908
66	89.873777	1.345540
67	91.069810	1.196033
68	92.118068	1.048258
69	93.030687	0.912619
70	93.819308	0.788621
71	94.501897	0.682589
72	95.089736	0.587839
73	95.582169	0.492433
74	96.007270	0.425101
75	96.360861	0.353591
76	96.662143	0.301282
77	96.917701	0.255558
78	97.132629	0.214928
79	97.311265	0.178636
80	97.466044	0.154779
81	97.597524	0.131480
82	97.706898	0.109374
83	97.799419	0.092521
84	97.881554	0.082135
85	97.952408	0.070854
86	98.015402	0.062994
87	98.071910	0.056508
88	98.122847	0.050937
89	98.170441	0.047594
90	98.214095	0.043654
91	98.253173	0.039078
92	98.291614	0.038441
93	98.326633	0.035019
94	98.361214	0.034581
95	98.392114	0.030900
96	98.423153	0.031039
97	98.452541	0.029388
98	98.481909	0.029368
99	98.509407	0.027498
100	98.535154	0.025747
101	98.561080	0.025926
102	98.587702	0.026622
103	98.612991	0.025289
104	98.636907	0.023916
105	98.660604	0.023697
106	98.683864	0.023260
107	98.706328	0.022464
108	98.728454	0.022126
109	98.748650	0.020196
110	98.769144	0.020494
111	98.789061	0.019917
112	98.807665	0.018604
113	98.827443	0.019778
114	98.845848	0.018405
115	98.863576	0.017728
116	98.880210	0.016634
117	98.896764	0.016554
118	98.913000	0.016236
119	98.930430	0.017430
120	98.947004	0.016574
121	98.962822	0.015818
122	98.977864	0.015042
123	98.992946	0.015082
124	99.007212	0.014266
