# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.073221	0.073221
2	0.374873	0.301652
3	0.661642	0.286769
4	0.954906	0.293264
5	1.254187	0.299281
6	1.561039	0.306852
7	1.868987	0.307948
8	2.183111	0.314124
9	2.505125	0.322014
10	2.830268	0.325143
11	3.166409	0.336141
12	3.511655	0.345246
13	3.864711	0.353056
14	4.220517	0.355806
15	4.579989	0.359472
16	4.948427	0.368438
17	5.328082	0.379655
18	5.708375	0.380293
19	6.097673	0.389298
20	6.497292	0.399619
21	6.909244	0.411952
22	7.336876	0.427632
23	7.788995	0.452119
24	8.258588	0.469593
25	8.743363	0.484775
26	9.247703	0.504340
27	9.765891	0.518188
28	10.303485	0.537594
29	10.850184	0.546699
30	11.411846	0.561662
31	11.985264	0.573418
32	12.573844	0.588580
33	13.172147	0.598303
34	13.786349	0.614202
35	14.423026	0.636677
36	15.087039	0.664013
37	15.777790	0.690751
38	16.512832	0.735042
39	17.292624	0.779792
40	18.134759	0.842135
41	19.040532	0.905773
42	20.028273	0.987741
43	21.112028	1.083755
44	22.305685	1.193657
45	23.620461	1.314776
46	25.069247	1.448786
47	26.654115	1.584868
48	28.382337	1.728222
49	30.269415	1.887078
50	32.323995	2.054580
51	34.538965	2.214970
52	36.913049	2.374084
53	39.435170	2.522121
54	42.088252	2.653082
55	44.866000	2.777748
56	47.732650	2.866650
57	50.663077	2.930427
58	53.634249	2.971172
59	56.640726	3.006477
60	59.657982	3.017256
61	62.628138	2.970156
62	65.557987	2.929849
63	68.399154	2.841167
64	71.149506	2.750352
65	73.762860	2.613354
66	76.250711	2.487851
67	78.577475	2.326764
68	80.754828	2.177353
69	82.770735	2.015907
70	84.615135	1.844400
71	86.301875	1.686740
72	87.815096	1.513221
73	89.170059	1.354963
74	90.377743	1.207684
75	91.445081	1.067338
76	92.392156	0.947075
77	93.207234	0.815078
78	93.917511	0.710277
79	94.529123	0.611612
80	95.054563	0.525440
81	95.500964	0.446401
82	95.882651	0.381687
83	96.205383	0.322732
84	96.479420	0.274037
85	96.711457	0.232037
86	96.908547	0.197090
87	97.077245	0.168698
88	97.219703	0.142458
89	97.340224	0.120521
90	97.444308	0.104084
91	97.532094	0.087786
92	97.610575	0.078481
93	97.676962	0.066387
94	97.739105	0.062143
95	97.794494	0.055389
96	97.844025	0.049531
97	97.891464	0.047439
98	97.933624	0.042160
99	97.975026	0.041402
100	98.014038	0.039012
101	98.049543	0.035505
102	98.084968	0.035425
103	98.119596	0.034628
104	98.152331	0.032735
105	98.182815	0.030484
106	98.214694	0.031879
107	98.244779	0.030085
108	98.272693	0.027914
109	98.300288	0.027595
110	98.328182	0.027894
111	98.356096	0.027914
112	98.382575	0.026479
113	98.408397	0.025822
114	98.432864	0.024467
115	98.457988	0.025124
116	98.481319	0.023331
117	98.503136	0.021817
118	98.526965	0.023829
119	98.549539	0.022574
120	98.571336	0.021797
121	98.592117	0.020781
122	98.612639	0.020522
123	98.631188	0.018549
124	98.651072	0.019884
125	98.670060	0.018988
126	98.688669	0.018609
127	98.707218	0.018549
128	98.726425	0.019207
129	98.744456	0.018031
130	98.761053	0.016597
131	98.777212	0.016159
132	98.793151	0.015939
133	98.809608	0.016457
134	98.825747	0.016139
135	98.840411	0.014664
136	98.856051	0.015640
137	98.870994	0.014943
138	98.885280	0.014286
139	98.898968	0.013688
140	98.913393	0.014425
141	98.926563	0.013170
142	98.939195	0.012632
143	98.951687	0.012492
144	98.964877	0.013190
145	98.976931	0.012054
146	98.989902	0.012971
147	99.001378	0.011476
