# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.087399	0.087399
2	0.422753	0.335354
3	0.748767	0.326014
4	1.097117	0.348350
5	1.454667	0.357550
6	1.831862	0.377195
7	2.219402	0.387540
8	2.617568	0.398166
9	3.039256	0.421688
10	3.478179	0.438923
11	3.920216	0.442037
12	4.383123	0.462907
13	4.860915	0.477792
14	5.354957	0.494042
15	5.871577	0.516620
16	6.399928	0.528351
17	6.947984	0.548056
18	7.508816	0.560832
19	8.097790	0.588974
20	8.718300	0.620510
21	9.357511	0.639211
22	10.022474	0.664963
23	10.722770	0.700296
24	11.448778	0.726008
25	12.213373	0.764595
26	13.012900	0.799527
27	13.854650	0.841750
28	14.757424	0.902774
29	15.716663	0.959239
30	16.743234	1.026571
31	17.863592	1.120358
32	19.087539	1.223947
33	20.433555	1.346016
34	21.912467	1.478912
35	23.540104	1.627637
36	25.334544	1.794440
37	27.311958	1.977414
38	29.471200	2.159242
39	31.825789	2.354589
40	34.363572	2.537783
41	37.065567	2.701995
42	39.940090	2.874523
43	42.974748	3.034658
44	46.093812	3.119064
45	49.331992	3.238180
46	52.622157	3.290165
47	55.955851	3.333694
48	59.271808	3.315957
49	62.548997	3.277189
50	65.744673	3.195676
51	68.859338	3.114665
52	71.835402	2.976064
53	74.649965	2.814563
54	77.296640	2.646675
55	79.745377	2.448737
56	82.014536	2.269159
57	84.090658	2.076122
58	85.972075	1.881417
59	87.643341	1.671266
60	89.129304	1.485963
61	90.430124	1.300820
62	91.566330	1.136206
63	92.552908	0.986578
64	93.394658	0.841750
65	94.118637	0.723979
66	94.728702	0.610065
67	95.248034	0.519332
68	95.685370	0.437336
69	96.053084	0.367714
70	96.357102	0.304018
71	96.614237	0.257135
72	96.827381	0.213144
73	97.007361	0.179980
74	97.157592	0.150231
75	97.287355	0.129763
76	97.396810	0.109455
77	97.489150	0.092340
78	97.570442	0.081292
79	97.642334	0.071892
80	97.706311	0.063977
81	97.765387	0.059076
82	97.819803	0.054416
83	97.869217	0.049414
84	97.913509	0.044292
85	97.956455	0.042946
86	97.996951	0.040496
87	98.034996	0.038045
88	98.073302	0.038306
89	98.109117	0.035815
90	98.145937	0.036820
91	98.179643	0.033706
92	98.213289	0.033646
93	98.245589	0.032300
94	98.276764	0.031175
95	98.305850	0.029086
96	98.334695	0.028845
97	98.362194	0.027499
98	98.389573	0.027379
99	98.415827	0.026254
100	98.443547	0.027720
101	98.468395	0.024848
102	98.493363	0.024968
103	98.515499	0.022136
104	98.538820	0.023321
105	98.561358	0.022538
106	98.583414	0.022056
107	98.607257	0.023843
108	98.628067	0.020810
109	98.649741	0.021674
110	98.670933	0.021192
111	98.690016	0.019083
112	98.709762	0.019746
113	98.729327	0.019565
114	98.747526	0.018199
115	98.765685	0.018159
116	98.783904	0.018219
117	98.802665	0.018761
118	98.819839	0.017174
119	98.837937	0.018098
120	98.855353	0.017416
121	98.871965	0.016612
122	98.888517	0.016552
123	98.903482	0.014965
124	98.918246	0.014764
125	98.933954	0.015708
126	98.949481	0.015527
127	98.963642	0.014161
128	98.976739	0.013097
129	98.990298	0.013559
130	99.003917	0.013619
