# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.092014	0.092014
2	0.443483	0.351469
3	0.770415	0.326932
4	1.110878	0.340463
5	1.464438	0.353560
6	1.835710	0.371272
7	2.217200	0.381490
8	2.608828	0.391628
9	3.010575	0.401747
10	3.439541	0.428966
11	3.879139	0.439598
12	4.335739	0.456600
13	4.802911	0.467172
14	5.286179	0.483268
15	5.783273	0.497094
16	6.295102	0.511829
17	6.830817	0.535715
18	7.370003	0.539186
19	7.936803	0.566800
20	8.530744	0.593941
21	9.159854	0.629110
22	9.839202	0.679348
23	10.579064	0.739862
24	11.398179	0.819115
25	12.314358	0.916179
26	13.349692	1.035334
27	14.539507	1.189815
28	15.910471	1.370964
29	17.487753	1.577282
30	19.290780	1.803027
31	21.360028	2.069248
32	23.739225	2.379197
33	26.410639	2.671414
34	29.397466	2.986827
35	32.663768	3.266302
36	36.216113	3.552345
37	40.006985	3.790872
38	44.009145	4.002160
39	48.154169	4.145024
40	52.383475	4.229306
41	56.624123	4.240648
42	60.811456	4.187333
43	64.883756	4.072300
44	68.806466	3.922710
45	72.491754	3.685288
46	75.919480	3.427726
47	79.048283	3.128803
48	81.884849	2.836566
49	84.415746	2.530897
50	86.652276	2.236530
51	88.578088	1.925812
52	90.241920	1.663832
53	91.656140	1.414220
54	92.834870	1.178730
55	93.820696	0.985826
56	94.632375	0.811679
57	95.290736	0.658361
58	95.828463	0.537727
59	96.262242	0.433779
60	96.613021	0.350779
61	96.896401	0.283380
62	97.124770	0.228369
63	97.310594	0.185824
64	97.462551	0.151957
65	97.584606	0.122055
66	97.688317	0.103711
67	97.777609	0.089292
68	97.855757	0.078148
69	97.923925	0.068168
70	97.986313	0.062388
71	98.042468	0.056155
72	98.095310	0.052842
73	98.144365	0.049055
74	98.192512	0.048147
75	98.237819	0.045307
76	98.279832	0.042013
77	98.322318	0.042486
78	98.360919	0.038601
79	98.399737	0.038818
80	98.437095	0.037358
81	98.472520	0.035425
82	98.506979	0.034459
83	98.541063	0.034084
84	98.574871	0.033808
85	98.607002	0.032131
86	98.638206	0.031204
87	98.668325	0.030119
88	98.695584	0.027259
89	98.723948	0.028364
90	98.750694	0.026746
91	98.776494	0.025800
92	98.801347	0.024853
93	98.825135	0.023788
94	98.849416	0.024281
95	98.871488	0.022072
96	98.894487	0.022999
97	98.915730	0.021243
98	98.936026	0.020296
99	98.955691	0.019665
100	98.974133	0.018442
101	98.992575	0.018442
102	99.011372	0.018797
