# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.078379	0.078379
2	0.379938	0.301559
3	0.670501	0.290563
4	0.977989	0.307488
5	1.284856	0.306867
6	1.601799	0.316943
7	1.925652	0.323853
8	2.259881	0.334229
9	2.599458	0.339577
10	2.956101	0.356643
11	3.320296	0.364195
12	3.691001	0.370705
13	4.073704	0.382703
14	4.476918	0.403214
15	4.888585	0.411667
16	5.317318	0.428733
17	5.761074	0.443756
18	6.206913	0.445839
19	6.678191	0.471278
20	7.157681	0.479490
21	7.670041	0.512360
22	8.203513	0.533472
23	8.757537	0.554024
24	9.335317	0.577780
25	9.931946	0.596629
26	10.551690	0.619744
27	11.198535	0.646845
28	11.864169	0.665634
29	12.559027	0.694858
30	13.279104	0.720077
31	14.039843	0.760739
32	14.854343	0.814500
33	15.716075	0.861732
34	16.647133	0.931058
35	17.667207	1.020074
36	18.799411	1.132204
37	20.040201	1.240790
38	21.415275	1.375074
39	22.936292	1.521017
40	24.617653	1.681361
41	26.474521	1.856868
42	28.514788	2.040267
43	30.747268	2.232480
44	33.166893	2.419625
45	35.750388	2.583495
46	38.507547	2.757159
47	41.415756	2.908209
48	44.448615	3.032859
49	47.585192	3.136577
50	50.801951	3.216759
51	54.079503	3.277552
52	57.356153	3.276650
53	60.631461	3.275308
54	63.848280	3.216819
55	66.978187	3.129907
56	69.993800	3.015613
57	72.875349	2.881549
58	75.591305	2.715956
59	78.139266	2.547961
60	80.510397	2.371131
61	82.672169	2.161772
62	84.653507	1.981338
63	86.433378	1.779871
64	88.030450	1.597072
65	89.448550	1.418100
66	90.700276	1.251726
67	91.798869	1.098593
68	92.745571	0.946702
69	93.562655	0.817084
70	94.261339	0.698684
71	94.856345	0.595006
72	95.357869	0.501524
73	95.788024	0.430155
74	96.150135	0.362111
75	96.452435	0.302300
76	96.705761	0.253326
77	96.917063	0.211302
78	97.098820	0.181757
79	97.249169	0.150349
80	97.379287	0.130118
81	97.491157	0.111870
82	97.587364	0.096207
83	97.668908	0.081544
84	97.743802	0.074894
85	97.808060	0.064258
86	97.866309	0.058249
87	97.921693	0.055384
88	97.970748	0.049055
89	98.017339	0.046591
90	98.059764	0.042425
91	98.103150	0.043386
92	98.140587	0.037437
93	98.175981	0.035394
94	98.212497	0.036516
95	98.246990	0.034493
96	98.281062	0.034072
97	98.312790	0.031728
98	98.344338	0.031548
99	98.375666	0.031328
100	98.404470	0.028804
101	98.432993	0.028523
102	98.459894	0.026901
103	98.488337	0.028443
104	98.516660	0.028323
105	98.544162	0.027502
106	98.569280	0.025118
107	98.594478	0.025198
108	98.619196	0.024718
109	98.643513	0.024317
110	98.666428	0.022915
111	98.688341	0.021913
112	98.710435	0.022094
113	98.731627	0.021192
114	98.751918	0.020291
115	98.772349	0.020431
116	98.792580	0.020231
117	98.812931	0.020351
118	98.831219	0.018288
119	98.849307	0.018088
120	98.866774	0.017467
121	98.885523	0.018749
122	98.902409	0.016886
123	98.919435	0.017026
124	98.936201	0.016766
125	98.952125	0.015924
126	98.969111	0.016986
127	98.985857	0.016746
128	99.000800	0.014943
