# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.089588	0.089588
2	0.428281	0.338693
3	0.746480	0.318199
4	1.083244	0.336764
5	1.424063	0.340819
6	1.770866	0.346803
7	2.126434	0.355568
8	2.495877	0.369443
9	2.887304	0.391427
10	3.283383	0.396079
11	3.694032	0.410649
12	4.117422	0.423390
13	4.553673	0.436251
14	5.006104	0.452431
15	5.466486	0.460382
16	5.943824	0.477338
17	6.428258	0.484434
18	6.924301	0.496043
19	7.429249	0.504948
20	7.958070	0.528821
21	8.503985	0.545915
22	9.082102	0.578117
23	9.685563	0.603461
24	10.334384	0.648821
25	11.034171	0.699787
26	11.783711	0.749540
27	12.623773	0.840062
28	13.546148	0.922375
29	14.580274	1.034126
30	15.749150	1.168876
31	17.065258	1.316108
32	18.562530	1.497272
33	20.257543	1.695013
34	22.173037	1.915494
35	24.321555	2.148518
36	26.719953	2.398398
37	29.385345	2.665392
38	32.298828	2.913483
39	35.454777	3.155949
40	38.821646	3.366869
41	42.379259	3.557613
42	46.092990	3.713731
43	49.906903	3.813913
44	53.760591	3.853688
45	57.613146	3.852555
46	61.413006	3.799860
47	65.115844	3.702838
48	68.680394	3.564550
49	72.052948	3.372554
50	75.215218	3.162270
51	78.149314	2.934096
52	80.835140	2.685826
53	83.260969	2.425829
54	85.440595	2.179626
55	87.368155	1.927560
56	89.055475	1.687320
57	90.523249	1.467774
58	91.779208	1.255959
59	92.842952	1.063744
60	93.748690	0.905738
61	94.511051	0.762361
62	95.151603	0.640552
63	95.674739	0.523136
64	96.109340	0.434601
65	96.467870	0.358530
66	96.757087	0.289217
67	96.996213	0.239126
68	97.194690	0.198477
69	97.360071	0.165381
70	97.497862	0.137791
71	97.612138	0.114276
72	97.709240	0.097102
73	97.791433	0.082193
74	97.866451	0.075018
75	97.932941	0.066490
76	97.994084	0.061143
77	98.049602	0.055518
78	98.098481	0.048879
79	98.147161	0.048680
80	98.190037	0.042876
81	98.232078	0.042041
82	98.272926	0.040848
83	98.311230	0.038304
84	98.347268	0.036038
85	98.383862	0.036594
86	98.418369	0.034507
87	98.450352	0.031983
88	98.482633	0.032281
89	98.516127	0.033494
90	98.546500	0.030373
91	98.577131	0.030631
92	98.604781	0.027650
93	98.632073	0.027292
94	98.658768	0.026695
95	98.686517	0.027749
96	98.713729	0.027212
97	98.738695	0.024966
98	98.762886	0.024191
99	98.786063	0.023177
100	98.808703	0.022640
101	98.830509	0.021806
102	98.852136	0.021627
103	98.872769	0.020633
104	98.894833	0.022064
105	98.913558	0.018725
106	98.933257	0.019699
107	98.952757	0.019500
108	98.971203	0.018446
109	98.989132	0.017929
110	99.007201	0.018069
