# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.080716	0.080716
2	0.418857	0.338141
3	0.726718	0.307861
4	1.051701	0.324983
5	1.372958	0.321257
6	1.704738	0.331780
7	2.039035	0.334297
8	2.386748	0.347713
9	2.745777	0.359029
10	3.122978	0.377201
11	3.512089	0.389111
12	3.913170	0.401081
13	4.323327	0.410157
14	4.751914	0.428587
15	5.187576	0.435662
16	5.629302	0.441726
17	6.089082	0.459780
18	6.553439	0.464357
19	7.031331	0.477892
20	7.529041	0.497710
21	8.043833	0.514792
22	8.588232	0.544399
23	9.169689	0.581457
24	9.775363	0.605674
25	10.436545	0.661182
26	11.155197	0.718652
27	11.950344	0.795147
28	12.829000	0.878656
29	13.832188	1.003188
30	14.970767	1.138579
31	16.254884	1.284117
32	17.724946	1.470062
33	19.408182	1.683236
34	21.316641	1.908459
35	23.474638	2.157997
36	25.908848	2.434210
37	28.597016	2.688168
38	31.545701	2.948685
39	34.741110	3.195409
40	38.175040	3.433930
41	41.812928	3.637888
42	45.586802	3.773874
43	49.474348	3.887546
44	53.413280	3.938932
45	57.345534	3.932254
46	61.224598	3.879064
47	64.997858	3.773260
48	68.623361	3.625503
49	72.051444	3.428083
50	75.260686	3.209242
51	78.233389	2.972703
52	80.950510	2.717121
53	83.381490	2.430980
54	85.552507	2.171017
55	87.492634	1.940127
56	89.168874	1.676240
57	90.620942	1.452068
58	91.864850	1.243908
59	92.920890	1.056040
60	93.802876	0.881986
61	94.542713	0.739837
62	95.159405	0.616692
63	95.665081	0.505676
64	96.085781	0.420700
65	96.427688	0.341907
66	96.709648	0.281960
67	96.938636	0.228988
68	97.132825	0.194189
69	97.291957	0.159132
70	97.425248	0.133291
71	97.537017	0.111769
72	97.639809	0.102792
73	97.724686	0.084877
74	97.797534	0.072848
75	97.863367	0.065833
76	97.926029	0.062662
77	97.981517	0.055488
78	98.033181	0.051664
79	98.080822	0.047641
80	98.124162	0.043340
81	98.166452	0.042290
82	98.206384	0.039932
83	98.245721	0.039337
84	98.282383	0.036662
85	98.316905	0.034522
86	98.350852	0.033947
87	98.385869	0.035017
88	98.419063	0.033194
89	98.452059	0.032996
90	98.483172	0.031113
91	98.513235	0.030063
92	98.542168	0.028933
93	98.569635	0.027467
94	98.595199	0.025564
95	98.621714	0.026515
96	98.648586	0.026872
97	98.671713	0.023127
98	98.695078	0.023365
99	98.717888	0.022810
100	98.740777	0.022889
101	98.762477	0.021700
102	98.784256	0.021779
103	98.805124	0.020868
104	98.825853	0.020729
105	98.846384	0.020531
106	98.865805	0.019421
107	98.885127	0.019322
108	98.904449	0.019322
109	98.922384	0.017935
110	98.940160	0.017776
111	98.957242	0.017082
112	98.974364	0.017122
113	98.990753	0.016389
114	99.006726	0.015973
