# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.061423	0.061423
2	0.347525	0.286102
3	0.608757	0.261232
4	0.865838	0.257081
5	1.111156	0.245318
6	1.362820	0.251664
7	1.607525	0.244705
8	1.857805	0.250280
9	2.112197	0.254392
10	2.370859	0.258662
11	2.629581	0.258722
12	2.893601	0.264020
13	3.158827	0.265226
14	3.438998	0.280171
15	3.717193	0.278195
16	4.003967	0.286774
17	4.294478	0.290511
18	4.582537	0.288059
19	4.880185	0.297648
20	5.191098	0.310913
21	5.504027	0.312929
22	5.829747	0.325720
23	6.168199	0.338452
24	6.521794	0.353595
25	6.890532	0.368738
26	7.276311	0.385779
27	7.677036	0.400725
28	8.094446	0.417410
29	8.517333	0.422887
30	8.957775	0.440442
31	9.412787	0.455012
32	9.879739	0.466952
33	10.348747	0.469008
34	10.835192	0.486445
35	11.321854	0.486662
36	11.819212	0.497358
37	12.321295	0.502083
38	12.828083	0.506788
39	13.344301	0.516218
40	13.879695	0.535394
41	14.433297	0.553602
42	15.017422	0.584125
43	15.626595	0.609173
44	16.281495	0.654900
45	16.985897	0.704402
46	17.751485	0.765588
47	18.583538	0.832053
48	19.488698	0.905160
49	20.495216	1.006518
50	21.610406	1.115190
51	22.849431	1.239025
52	24.213577	1.364146
53	25.727930	1.514353
54	27.393875	1.665945
55	29.212795	1.818920
56	31.190503	1.977708
57	33.327295	2.136792
58	35.623823	2.296528
59	38.060338	2.436515
60	40.634448	2.574110
61	43.327945	2.693497
62	46.133258	2.805313
63	49.017984	2.884726
64	51.961544	2.943560
65	54.923905	2.962361
66	57.915050	2.991145
67	60.880811	2.965761
68	63.786058	2.905247
69	66.640142	2.854084
70	69.399056	2.758914
71	72.041212	2.642156
72	74.577543	2.536331
73	76.952259	2.374716
74	79.183351	2.231092
75	81.252393	2.069042
76	83.152269	1.899876
77	84.909726	1.757457
78	86.485463	1.575737
79	87.912020	1.426557
80	89.185167	1.273147
81	90.321530	1.136363
82	91.321306	0.999776
83	92.200746	0.879440
84	92.967204	0.766458
85	93.638671	0.671467
86	94.219475	0.580804
87	94.721676	0.502201
88	95.147449	0.425773
89	95.512609	0.365160
90	95.817374	0.304765
91	96.079852	0.262478
92	96.302356	0.222504
93	96.492656	0.190300
94	96.657078	0.164422
95	96.794791	0.137713
96	96.912458	0.117667
97	97.013895	0.101437
98	97.104142	0.090247
99	97.181203	0.077061
100	97.251364	0.070161
101	97.315377	0.064013
102	97.371898	0.056521
103	97.424465	0.052567
104	97.472089	0.047624
105	97.516590	0.044501
106	97.559984	0.043394
107	97.599424	0.039440
108	97.636432	0.037008
109	97.673361	0.036929
110	97.707720	0.034359
111	97.742000	0.034280
112	97.774382	0.032382
113	97.807693	0.033311
114	97.838316	0.030623
115	97.868919	0.030603
116	97.900352	0.031433
117	97.928365	0.028013
118	97.958138	0.029773
119	97.987061	0.028923
120	98.015410	0.028349
121	98.043740	0.028330
122	98.070765	0.027025
123	98.096959	0.026194
124	98.122857	0.025898
125	98.149565	0.026708
126	98.174712	0.025147
127	98.200234	0.025522
128	98.224985	0.024751
129	98.249796	0.024811
130	98.274527	0.024731
131	98.298507	0.023980
132	98.321380	0.022873
133	98.344075	0.022695
134	98.365584	0.021509
135	98.387943	0.022359
136	98.409966	0.022023
137	98.431693	0.021727
138	98.452886	0.021193
139	98.472596	0.019710
140	98.493097	0.020501
141	98.512728	0.019631
142	98.531766	0.019038
143	98.551891	0.020125
144	98.570652	0.018761
145	98.588543	0.017891
146	98.606612	0.018069
147	98.623238	0.016626
148	98.640793	0.017555
149	98.657320	0.016527
150	98.674519	0.017199
151	98.690848	0.016329
152	98.707514	0.016666
153	98.723606	0.016092
154	98.737346	0.013740
155	98.751343	0.013997
156	98.765854	0.014511
157	98.780246	0.014392
158	98.793511	0.013265
159	98.807587	0.014076
160	98.820912	0.013325
161	98.834375	0.013463
162	98.848372	0.013997
163	98.862211	0.013839
164	98.874646	0.012435
165	98.887081	0.012435
166	98.899417	0.012336
167	98.912129	0.012712
168	98.924505	0.012376
169	98.936070	0.011565
170	98.948367	0.012297
171	98.960169	0.011802
172	98.971932	0.011763
173	98.983458	0.011526
174	98.994173	0.010715
175	99.004908	0.010735
