# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.087295	0.087295
2	0.430948	0.343653
3	0.759912	0.328964
4	1.105581	0.345669
5	1.458255	0.352674
6	1.819810	0.361555
7	2.198828	0.379018
8	2.602394	0.403566
9	3.019352	0.416958
10	3.454112	0.434760
11	3.905377	0.451265
12	4.369754	0.464377
13	4.846685	0.476931
14	5.342636	0.495951
15	5.857327	0.514691
16	6.383154	0.525827
17	6.932971	0.549817
18	7.490611	0.557640
19	8.079345	0.588734
20	8.693186	0.613841
21	9.349976	0.656790
22	10.047720	0.697744
23	10.800427	0.752707
24	11.613028	0.812601
25	12.508334	0.895306
26	13.494248	0.985914
27	14.604000	1.109752
28	15.847609	1.243609
29	17.249383	1.401774
30	18.816248	1.566865
31	20.599814	1.783566
32	22.609342	2.009528
33	24.830442	2.221100
34	27.297621	2.467179
35	30.012955	2.715334
36	32.981374	2.968419
37	36.176792	3.195418
38	39.569693	3.392901
39	43.151514	3.581821
40	46.868449	3.716935
41	50.665355	3.796906
42	54.505350	3.839995
43	58.337641	3.832291
44	62.125366	3.787725
45	65.800929	3.675563
46	69.340180	3.539251
47	72.691808	3.351628
48	75.822224	3.130416
49	78.727357	2.905133
50	81.376192	2.648835
51	83.775335	2.399143
52	85.911235	2.135900
53	87.783074	1.871839
54	89.434719	1.651645
55	90.856491	1.421772
56	92.078066	1.221575
57	93.121937	1.043871
58	93.993413	0.871476
59	94.720215	0.726802
60	95.329446	0.609231
61	95.827652	0.498206
62	96.241177	0.413525
63	96.577964	0.336787
64	96.856555	0.278591
65	97.081958	0.225403
66	97.267326	0.185368
67	97.422737	0.155411
68	97.552762	0.130025
69	97.660314	0.107552
70	97.753098	0.092784
71	97.832510	0.079412
72	97.900247	0.067737
73	97.962695	0.062448
74	98.019315	0.056620
75	98.070167	0.050852
76	98.117746	0.047579
77	98.162152	0.044406
78	98.202467	0.040315
79	98.242183	0.039716
80	98.277887	0.035704
81	98.314889	0.037002
82	98.350154	0.035265
83	98.384641	0.034487
84	98.416773	0.032132
85	98.447787	0.031014
86	98.479220	0.031433
87	98.509476	0.030256
88	98.540071	0.030595
89	98.569988	0.029917
90	98.599206	0.029218
91	98.627047	0.027841
92	98.653830	0.026783
93	98.678238	0.024408
94	98.701988	0.023750
95	98.726077	0.024089
96	98.750146	0.024069
97	98.772978	0.022832
98	98.795131	0.022153
99	98.816426	0.021295
100	98.838619	0.022193
101	98.860054	0.021435
102	98.880910	0.020856
103	98.901447	0.020537
104	98.920826	0.019379
105	98.940205	0.019379
106	98.957788	0.017583
107	98.975071	0.017283
108	98.993093	0.018022
109	99.010476	0.017383
