# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.097423	0.097423
2	0.469741	0.372318
3	0.844256	0.374515
4	1.234389	0.390133
5	1.644993	0.410604
6	2.083758	0.438765
7	2.542515	0.458757
8	3.021863	0.479348
9	3.524538	0.502675
10	4.059029	0.534491
11	4.614730	0.555701
12	5.189304	0.574574
13	5.791020	0.601716
14	6.416363	0.625343
15	7.073981	0.657618
16	7.760359	0.686378
17	8.490555	0.730196
18	9.249571	0.759016
19	10.066565	0.816994
20	10.936006	0.869441
21	11.891926	0.955920
22	12.948744	1.056818
23	14.107160	1.158416
24	15.391639	1.284479
25	16.811149	1.419510
26	18.415360	1.604211
27	20.205929	1.790569
28	22.188289	1.982360
29	24.395175	2.206886
30	26.828962	2.433787
31	29.491289	2.662327
32	32.385850	2.894561
33	35.495390	3.109540
34	38.801374	3.305984
35	42.305840	3.504466
36	45.956721	3.650881
37	49.710697	3.753976
38	53.520056	3.809359
39	57.337024	3.816968
40	61.118621	3.781597
41	64.844077	3.725456
42	68.423857	3.579780
43	71.857662	3.433805
44	75.084258	3.226596
45	78.077421	2.993163
46	80.822052	2.744631
47	83.319690	2.497638
48	85.557672	2.237982
49	87.537176	1.979504
50	89.271384	1.734208
51	90.773498	1.502114
52	92.065846	1.292348
53	93.153860	1.088014
54	94.069916	0.916056
55	94.834404	0.764488
56	95.473568	0.639164
57	95.999191	0.525623
58	96.427570	0.428379
59	96.781154	0.353584
60	97.064017	0.282863
61	97.297210	0.233193
62	97.488462	0.191252
63	97.644264	0.155802
64	97.771765	0.127501
65	97.878515	0.106750
66	97.970147	0.091632
67	98.049056	0.078909
68	98.118778	0.069722
69	98.179613	0.060835
70	98.235355	0.055742
71	98.287462	0.052107
72	98.333438	0.045976
73	98.378934	0.045496
74	98.420795	0.041861
75	98.459920	0.039125
76	98.496609	0.036689
77	98.534556	0.037947
78	98.568488	0.033932
79	98.603060	0.034572
80	98.635554	0.032494
81	98.667090	0.031536
82	98.697268	0.030178
83	98.727146	0.029878
84	98.757084	0.029938
85	98.783846	0.026762
86	98.809550	0.025704
87	98.835613	0.026063
88	98.862056	0.026443
89	98.886981	0.024925
90	98.911766	0.024785
91	98.935293	0.023527
92	98.957202	0.021909
93	98.978792	0.021590
94	99.001061	0.022269
