# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.057435	0.057435
2	0.329064	0.271629
3	0.590259	0.261195
4	0.847437	0.257178
5	1.101027	0.253590
6	1.353310	0.252283
7	1.610663	0.257353
8	1.872014	0.261351
9	2.128041	0.256027
10	2.398656	0.270615
11	2.668725	0.270069
12	2.944391	0.275666
13	3.223626	0.279235
14	3.506937	0.283311
15	3.794402	0.287465
16	4.080756	0.286354
17	4.370893	0.290137
18	4.661732	0.290839
19	4.964155	0.302423
20	5.272897	0.308742
21	5.585949	0.313052
22	5.912438	0.326489
23	6.245149	0.332711
24	6.590166	0.345017
25	6.944856	0.354690
26	7.311033	0.366177
27	7.693865	0.382832
28	8.092299	0.398434
29	8.498826	0.406527
30	8.918615	0.419789
31	9.357750	0.439135
32	9.800181	0.442431
33	10.257258	0.457077
34	10.721785	0.464527
35	11.193606	0.471821
36	11.673072	0.479466
37	12.166190	0.493118
38	12.665705	0.499515
39	13.179495	0.513790
40	13.704168	0.524673
41	14.244911	0.540743
42	14.807867	0.562956
43	15.392392	0.584525
44	16.011242	0.618850
45	16.664143	0.652901
46	17.362016	0.697873
47	18.104842	0.742826
48	18.904381	0.799539
49	19.773290	0.868909
50	20.718980	0.945690
51	21.753972	1.034992
52	22.890161	1.136189
53	24.127275	1.237114
54	25.475572	1.348297
55	26.939967	1.464395
56	28.525140	1.585173
57	30.234349	1.709209
58	32.062054	1.827705
59	34.024638	1.962584
60	36.102325	2.077687
61	38.308396	2.206071
62	40.623076	2.314680
63	43.034234	2.411158
64	45.526151	2.491917
65	48.106356	2.580205
66	50.730226	2.623870
67	53.391853	2.661627
68	56.076980	2.685127
69	58.752434	2.675454
70	61.417649	2.665215
71	64.035805	2.618156
72	66.608657	2.572852
73	69.091408	2.482751
74	71.495584	2.404176
75	73.800434	2.304850
76	75.988563	2.188129
77	78.059950	2.071387
78	80.006347	1.946397
79	81.815661	1.809314
80	83.498483	1.682822
81	85.055495	1.557012
82	86.491241	1.435746
83	87.800651	1.309410
84	88.984641	1.183990
85	90.045376	1.060735
86	90.998516	0.953140
87	91.851336	0.852820
88	92.608009	0.756673
89	93.276414	0.668405
90	93.860803	0.584389
91	94.374827	0.514024
92	94.824454	0.449627
93	95.211537	0.387083
94	95.551230	0.339693
95	95.844409	0.293179
96	96.099383	0.254974
97	96.323173	0.223790
98	96.512385	0.189212
99	96.673689	0.161304
100	96.817441	0.143752
101	96.943641	0.126200
102	97.054083	0.110442
103	97.152102	0.098019
104	97.240389	0.088287
105	97.316643	0.076254
106	97.385701	0.069058
107	97.447387	0.061686
108	97.504119	0.056732
109	97.554864	0.050745
110	97.604673	0.049809
111	97.650309	0.045636
112	97.692551	0.042242
113	97.732180	0.039629
114	97.770873	0.038693
115	97.806231	0.035358
116	97.841043	0.034812
117	97.873768	0.032725
118	97.905947	0.032179
119	97.938379	0.032432
120	97.969037	0.030658
121	97.997823	0.028786
122	98.027584	0.029761
123	98.055784	0.028200
124	98.083380	0.027596
125	98.109864	0.026484
126	98.135451	0.025587
127	98.161233	0.025782
128	98.185201	0.023968
129	98.209267	0.024066
130	98.233469	0.024202
131	98.256677	0.023208
132	98.278559	0.021882
133	98.300928	0.022369
134	98.322615	0.021687
135	98.344828	0.022213
136	98.365384	0.020556
137	98.386544	0.021160
138	98.405598	0.019054
139	98.425685	0.020087
140	98.445207	0.019522
141	98.463988	0.018781
142	98.483237	0.019249
143	98.500750	0.017513
144	98.518458	0.017708
145	98.536615	0.018157
146	98.553972	0.017357
147	98.572246	0.018274
148	98.589701	0.017455
149	98.606493	0.016792
150	98.622017	0.015524
151	98.638360	0.016343
152	98.655171	0.016811
153	98.670578	0.015407
154	98.686277	0.015699
155	98.702522	0.016245
156	98.717929	0.015407
157	98.731893	0.013964
158	98.745350	0.013457
159	98.759587	0.014237
160	98.774038	0.014451
161	98.788216	0.014178
162	98.801341	0.013125
163	98.814778	0.013437
164	98.828040	0.013262
165	98.840853	0.012813
166	98.853237	0.012384
167	98.865602	0.012365
168	98.877615	0.012013
169	98.888731	0.011116
170	98.900842	0.012111
171	98.912426	0.011584
172	98.924537	0.012111
173	98.935224	0.010687
174	98.946340	0.011116
175	98.957632	0.011292
176	98.967715	0.010083
177	98.978792	0.011077
178	98.989226	0.010434
179	98.999523	0.010297
180	99.010171	0.010648
