# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.077906	0.077906
2	0.388287	0.310381
3	0.668571	0.280284
4	0.946491	0.277920
5	1.225633	0.279142
6	1.514072	0.288439
7	1.805277	0.291205
8	2.111550	0.306273
9	2.422952	0.311402
10	2.743872	0.320920
11	3.080882	0.337010
12	3.429334	0.348452
13	3.785841	0.356507
14	4.149782	0.363941
15	4.534421	0.384639
16	4.926234	0.391813
17	5.332554	0.406320
18	5.736329	0.403775
19	6.143030	0.406701
20	6.567684	0.424654
21	7.011895	0.444211
22	7.467367	0.455472
23	7.938608	0.471241
24	8.423315	0.484707
25	8.934090	0.510775
26	9.468530	0.534440
27	10.033968	0.565438
28	10.632928	0.598960
29	11.262045	0.629117
30	11.944121	0.682076
31	12.673726	0.729605
32	13.455248	0.781522
33	14.298325	0.843077
34	15.229366	0.931041
35	16.253441	1.024075
36	17.372274	1.118833
37	18.606863	1.234589
38	19.969452	1.362589
39	21.479556	1.510104
40	23.149439	1.669883
41	24.974513	1.825074
42	26.996214	2.021701
43	29.164149	2.167935
44	31.497954	2.333805
45	34.012838	2.514884
46	36.697880	2.685042
47	39.519457	2.821577
48	42.468293	2.948836
49	45.538916	3.070623
50	48.695220	3.156304
51	51.908490	3.213270
52	55.135325	3.226835
53	58.382378	3.247053
54	61.596029	3.213651
55	64.737324	3.141295
56	67.811394	3.074070
57	70.781349	2.969955
58	73.581747	2.800398
59	76.237835	2.656088
60	78.714447	2.476612
61	81.029197	2.314750
62	83.152508	2.123311
63	85.083339	1.930831
64	86.830266	1.746927
65	88.401505	1.571239
66	89.806052	1.404547
67	91.033828	1.227776
68	92.115631	1.081803
69	93.055629	0.939998
70	93.875002	0.819373
71	94.577596	0.702594
72	95.177177	0.599581
73	95.688894	0.511717
74	96.123106	0.434212
75	96.489071	0.365965
76	96.793320	0.304249
77	97.053487	0.260167
78	97.270593	0.217106
79	97.448866	0.178273
80	97.601792	0.152926
81	97.729250	0.127458
82	97.839977	0.110727
83	97.935536	0.095559
84	98.014544	0.079008
85	98.087060	0.072516
86	98.149196	0.062136
87	98.203097	0.053901
88	98.252770	0.049673
89	98.298876	0.046106
90	98.340915	0.042039
91	98.380269	0.039354
92	98.416296	0.036027
93	98.449538	0.033242
94	98.481317	0.031779
95	98.511974	0.030657
96	98.541790	0.029816
97	98.570143	0.028353
98	98.597133	0.026990
99	98.622981	0.025848
100	98.647727	0.024746
101	98.672473	0.024746
102	98.698321	0.025848
103	98.722767	0.024446
104	98.746592	0.023825
105	98.769475	0.022883
106	98.792037	0.022562
107	98.812776	0.020739
108	98.833395	0.020619
109	98.853232	0.019837
110	98.872568	0.019336
111	98.891523	0.018955
112	98.910859	0.019336
113	98.928993	0.018134
114	98.947267	0.018274
115	98.964459	0.017192
116	98.980629	0.016170
117	98.997881	0.017252
118	99.014973	0.017092
