# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.070211	0.070211
2	0.375921	0.305710
3	0.678167	0.302246
4	0.984553	0.306386
5	1.291059	0.306506
6	1.609589	0.318530
7	1.928377	0.318788
8	2.256044	0.327667
9	2.596451	0.340407
10	2.943228	0.346777
11	3.303064	0.359836
12	3.672057	0.368993
13	4.053054	0.380997
14	4.439924	0.386870
15	4.841883	0.401959
16	5.265760	0.423877
17	5.703990	0.438230
18	6.147495	0.443505
19	6.615067	0.467572
20	7.098485	0.483418
21	7.605951	0.507466
22	8.131930	0.525979
23	8.684803	0.552873
24	9.249501	0.564698
25	9.836156	0.586655
26	10.444868	0.608712
27	11.066360	0.621492
28	11.712298	0.645938
29	12.383040	0.670742
30	13.088260	0.705220
31	13.822325	0.734065
32	14.603988	0.781663
33	15.437966	0.833978
34	16.341518	0.903552
35	17.340464	0.998946
36	18.434505	1.094041
37	19.649759	1.215254
38	21.009915	1.360156
39	22.520089	1.510174
40	24.204547	1.684458
41	26.059149	1.854602
42	28.111765	2.052616
43	30.373463	2.261698
44	32.823957	2.450494
45	35.473241	2.649284
46	38.302602	2.829361
47	41.291517	2.988915
48	44.413410	3.121893
49	47.643735	3.230325
50	50.964935	3.321200
51	54.331025	3.366090
52	57.705496	3.374471
53	61.061772	3.356276
54	64.362090	3.300318
55	67.532018	3.169928
56	70.601556	3.069538
57	73.518269	2.916713
58	76.268978	2.750709
59	78.818250	2.549272
60	81.182030	2.363780
61	83.328467	2.146437
62	85.269465	1.940998
63	87.004308	1.734843
64	88.557620	1.553312
65	89.929123	1.371503
66	91.128969	1.199846
67	92.163170	1.034201
68	93.057943	0.894773
69	93.823760	0.765817
70	94.481483	0.657723
71	95.031111	0.549628
72	95.487436	0.456325
73	95.875441	0.388005
74	96.201535	0.326094
75	96.473801	0.272266
76	96.705696	0.231895
77	96.897996	0.192300
78	97.057450	0.159454
79	97.194330	0.136880
80	97.308755	0.114425
81	97.407513	0.098758
82	97.492714	0.085201
83	97.567345	0.074631
84	97.634869	0.067524
85	97.694470	0.059601
86	97.750050	0.055580
87	97.799399	0.049349
88	97.846379	0.046980
89	97.889179	0.042800
90	97.928953	0.039774
91	97.968269	0.039316
92	98.007028	0.038759
93	98.041984	0.034956
94	98.075686	0.033702
95	98.108094	0.032408
96	98.139467	0.031373
97	98.172333	0.032866
98	98.202950	0.030617
99	98.232850	0.029900
100	98.262213	0.029363
101	98.292889	0.030676
102	98.322291	0.029402
103	98.350041	0.027750
104	98.377911	0.027870
105	98.403710	0.025799
106	98.429907	0.026197
107	98.454492	0.024585
108	98.478340	0.023848
109	98.502427	0.024087
110	98.525479	0.023052
111	98.547058	0.021579
112	98.568239	0.021181
113	98.589460	0.021221
114	98.610860	0.021400
115	98.631603	0.020743
116	98.652784	0.021181
117	98.673408	0.020624
118	98.693872	0.020464
119	98.713560	0.019688
120	98.733527	0.019967
121	98.751403	0.017876
122	98.770076	0.018673
123	98.787713	0.017637
124	98.805251	0.017538
125	98.822669	0.017418
126	98.840127	0.017458
127	98.856968	0.016841
128	98.873371	0.016403
129	98.890471	0.017100
130	98.906655	0.016184
131	98.922501	0.015846
132	98.938128	0.015627
133	98.952680	0.014552
134	98.967550	0.014870
135	98.982600	0.015050
136	98.996634	0.014034
137	99.011604	0.014970
