# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.066096	0.066096
2	0.341121	0.275025
3	0.608766	0.267645
4	0.883293	0.274527
5	1.162137	0.278844
6	1.448121	0.285984
7	1.742141	0.294020
8	2.039542	0.297401
9	2.341041	0.301499
10	2.648248	0.307207
11	2.960965	0.312717
12	3.284363	0.323398
13	3.613728	0.329365
14	3.955545	0.341817
15	4.299868	0.344323
16	4.650556	0.350688
17	5.009996	0.359440
18	5.367546	0.357550
19	5.737866	0.370320
20	6.117972	0.380106
21	6.509216	0.391244
22	6.916472	0.407256
23	7.336796	0.420324
24	7.775101	0.438305
25	8.225141	0.450040
26	8.685644	0.460503
27	9.172462	0.486818
28	9.671194	0.498732
29	10.178479	0.507285
30	10.704322	0.525843
31	11.243929	0.539607
32	11.794237	0.550308
33	12.351865	0.557628
34	12.937101	0.585236
35	13.529577	0.592476
36	14.143713	0.614136
37	14.784025	0.640312
38	15.452303	0.668278
39	16.150277	0.697974
40	16.897182	0.746905
41	17.696180	0.798998
42	18.561313	0.865133
43	19.499484	0.938171
44	20.518410	1.018926
45	21.634521	1.116111
46	22.854380	1.219859
47	24.203765	1.349385
48	25.671518	1.467753
49	27.277311	1.605793
50	29.019910	1.742599
51	30.927699	1.907789
52	32.974044	2.046345
53	35.168295	2.194251
54	37.506433	2.338138
55	39.967533	2.461100
56	42.566832	2.599299
57	45.259218	2.692386
58	48.035760	2.776542
59	50.882555	2.846795
60	53.755447	2.872892
61	56.662451	2.907004
62	59.562115	2.899664
63	62.421382	2.859267
64	65.236552	2.815170
65	67.984333	2.747781
66	70.628525	2.644192
67	73.170420	2.541895
68	75.597468	2.427048
69	77.862608	2.265140
70	79.998003	2.135395
71	81.989570	1.991567
72	83.808051	1.818481
73	85.479184	1.671133
74	86.990497	1.511313
75	88.360131	1.369634
76	89.588981	1.228850
77	90.691049	1.102068
78	91.654342	0.963293
79	92.514244	0.859902
80	93.265923	0.751679
81	93.921352	0.655429
82	94.479915	0.558563
83	94.966852	0.486937
84	95.390239	0.423387
85	95.751548	0.361309
86	96.062853	0.311305
87	96.325566	0.262713
88	96.550109	0.224543
89	96.741733	0.191624
90	96.906266	0.164533
91	97.049915	0.143649
92	97.170650	0.120735
93	97.274339	0.103689
94	97.364900	0.090561
95	97.443089	0.078189
96	97.512805	0.069716
97	97.575480	0.062675
98	97.631571	0.056091
99	97.682729	0.051158
100	97.729829	0.047100
101	97.773210	0.043381
102	97.814502	0.041292
103	97.852831	0.038329
104	97.889907	0.037076
105	97.925889	0.035982
106	97.960160	0.034271
107	97.991965	0.031805
108	98.021900	0.029935
109	98.052133	0.030233
110	98.082108	0.029975
111	98.110671	0.028563
112	98.138597	0.027926
113	98.165668	0.027071
114	98.192440	0.026772
115	98.217621	0.025181
116	98.243319	0.025698
117	98.268003	0.024684
118	98.292747	0.024744
119	98.316795	0.024048
120	98.339430	0.022635
121	98.361488	0.022058
122	98.383129	0.021641
123	98.405108	0.021979
124	98.426948	0.021840
125	98.448450	0.021502
126	98.468738	0.020288
127	98.489663	0.020925
128	98.509156	0.019493
129	98.528788	0.019632
130	98.547147	0.018359
131	98.564690	0.017543
132	98.582611	0.017921
133	98.599836	0.017225
134	98.617976	0.018140
135	98.635042	0.017066
136	98.652546	0.017504
137	98.669194	0.016648
138	98.684410	0.015216
139	98.700541	0.016131
140	98.716732	0.016191
141	98.732485	0.015753
142	98.748318	0.015833
143	98.763176	0.014858
144	98.777795	0.014619
145	98.792275	0.014480
146	98.806616	0.014341
147	98.819545	0.012929
148	98.833389	0.013844
149	98.846238	0.012849
150	98.860062	0.013824
151	98.873329	0.013267
152	98.887133	0.013804
153	98.899366	0.012233
154	98.911977	0.012611
155	98.924528	0.012551
156	98.937158	0.012630
157	98.949430	0.012272
158	98.960469	0.011039
159	98.972085	0.011616
160	98.984278	0.012193
161	98.995755	0.011477
162	99.006376	0.010621
