# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.087496	0.087496
2	0.444177	0.356681
3	0.777104	0.332927
4	1.128794	0.351690
5	1.494816	0.366022
6	1.870740	0.375924
7	2.266889	0.396149
8	2.673602	0.406713
9	3.094086	0.420484
10	3.539306	0.445220
11	4.002225	0.462919
12	4.490321	0.488096
13	4.995656	0.505335
14	5.517848	0.522192
15	6.071110	0.553262
16	6.639667	0.568557
17	7.243944	0.604277
18	7.865219	0.621275
19	8.527025	0.661806
20	9.236458	0.709433
21	10.005324	0.768866
22	10.845230	0.839906
23	11.770066	0.924836
24	12.808598	1.038532
25	13.975237	1.166639
26	15.289267	1.314030
27	16.772237	1.482970
28	18.437776	1.665539
29	20.329223	1.891447
30	22.436915	2.107692
31	24.782141	2.345226
32	27.388814	2.606673
33	30.220371	2.831557
34	33.304054	3.083683
35	36.618716	3.314662
36	40.118313	3.499597
37	43.811244	3.692931
38	47.596022	3.784778
39	51.478339	3.882317
40	55.385612	3.907273
41	59.269211	3.883599
42	63.072069	3.802858
43	66.749025	3.676956
44	70.277427	3.528402
45	73.594174	3.316747
46	76.702152	3.107978
47	79.558265	2.856113
48	82.146837	2.588572
49	84.497435	2.350598
50	86.559044	2.061609
51	88.377627	1.818583
52	89.955770	1.578143
53	91.315804	1.360034
54	92.472601	1.156797
55	93.452902	0.980301
56	94.274006	0.821104
57	94.955877	0.681871
58	95.519923	0.564046
59	95.982963	0.463040
60	96.360972	0.378009
61	96.669805	0.308833
62	96.925679	0.255874
63	97.134428	0.208749
64	97.306013	0.171585
65	97.445867	0.139854
66	97.566398	0.120531
67	97.667124	0.100726
68	97.756264	0.089140
69	97.833457	0.077193
70	97.901029	0.067572
71	97.961966	0.060937
72	98.017851	0.055885
73	98.070229	0.052378
74	98.117956	0.047727
75	98.161794	0.043838
76	98.205292	0.043498
77	98.247567	0.042275
78	98.285492	0.037925
79	98.323377	0.037885
80	98.357454	0.034077
81	98.392052	0.034598
82	98.426129	0.034077
83	98.459624	0.033495
84	98.490594	0.030970
85	98.522887	0.032293
86	98.550870	0.027983
87	98.580015	0.029145
88	98.609441	0.029426
89	98.635740	0.026299
90	98.662761	0.027021
91	98.690082	0.027321
92	98.716201	0.026119
93	98.741538	0.025337
94	98.766554	0.025016
95	98.790428	0.023874
96	98.813480	0.023052
97	98.835449	0.021969
98	98.857358	0.021909
99	98.879087	0.021729
100	98.899533	0.020446
101	98.919799	0.020266
102	98.940445	0.020646
103	98.960049	0.019604
104	98.978771	0.018722
105	98.996591	0.017820
106	99.014551	0.017960
