# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.071727	0.071727
2	0.386362	0.314635
3	0.691662	0.305300
4	1.005858	0.314196
5	1.319316	0.313458
6	1.639357	0.320041
7	1.964325	0.324968
8	2.298189	0.333864
9	2.639513	0.341324
10	2.991328	0.351815
11	3.354154	0.362826
12	3.729805	0.375651
13	4.111779	0.381974
14	4.508215	0.396436
15	4.918813	0.410598
16	5.346425	0.427612
17	5.787820	0.441395
18	6.229973	0.442153
19	6.697558	0.467585
20	7.183793	0.486235
21	7.700685	0.516892
22	8.236586	0.535901
23	8.790678	0.554092
24	9.367749	0.577071
25	9.968995	0.601246
26	10.582807	0.613812
27	11.217842	0.635035
28	11.866879	0.649037
29	12.548948	0.682069
30	13.258284	0.709336
31	14.014195	0.755911
32	14.828509	0.814314
33	15.706552	0.878043
34	16.666973	0.960421
35	17.717373	1.050400
36	18.896966	1.179593
37	20.218737	1.321771
38	21.702434	1.483697
39	23.358647	1.656213
40	25.198248	1.839601
41	27.241941	2.043693
42	29.485178	2.243237
43	31.950060	2.464882
44	34.610956	2.660896
45	37.474608	2.863652
46	40.482153	3.007545
47	43.639217	3.157064
48	46.919450	3.280233
49	50.294110	3.374660
50	53.706887	3.412777
51	57.132689	3.425802
52	60.541617	3.408928
53	63.889628	3.348011
54	67.128871	3.239243
55	70.239739	3.110868
56	73.182897	2.943158
57	75.958824	2.775927
58	78.551423	2.592599
59	80.937956	2.386533
60	83.109546	2.171590
61	85.084184	1.974638
62	86.862709	1.778525
63	88.424217	1.561508
64	89.793381	1.369164
65	90.990048	1.196667
66	92.029757	1.039709
67	92.931037	0.901280
68	93.706236	0.775199
69	94.363511	0.657275
70	94.924605	0.561094
71	95.395940	0.471335
72	95.795208	0.399268
73	96.130328	0.335120
74	96.411613	0.281285
75	96.650053	0.238440
76	96.846246	0.196193
77	97.015133	0.168887
78	97.155895	0.140762
79	97.275753	0.119858
80	97.379814	0.104061
81	97.471129	0.091315
82	97.549758	0.078629
83	97.623979	0.074221
84	97.690241	0.066262
85	97.748604	0.058363
86	97.803437	0.054833
87	97.854440	0.051003
88	97.900197	0.045757
89	97.942164	0.041967
90	97.984431	0.042267
91	98.023347	0.038916
92	98.062801	0.039454
93	98.099662	0.036861
94	98.135566	0.035904
95	98.168358	0.032792
96	98.202028	0.033670
97	98.233823	0.031795
98	98.265199	0.031376
99	98.296116	0.030917
100	98.324679	0.028563
101	98.355377	0.030698
102	98.381906	0.026529
103	98.410310	0.028404
104	98.437098	0.026788
105	98.462909	0.025811
106	98.487882	0.024973
107	98.513034	0.025152
108	98.537050	0.024016
109	98.560706	0.023656
110	98.582607	0.021901
111	98.602893	0.020286
112	98.625173	0.022280
113	98.646496	0.021323
114	98.668457	0.021961
115	98.688443	0.019986
116	98.708170	0.019727
117	98.728057	0.019887
118	98.747804	0.019747
119	98.766773	0.018969
120	98.784904	0.018131
121	98.801639	0.016735
122	98.817995	0.016356
123	98.834471	0.016476
124	98.850388	0.015917
125	98.865707	0.015319
126	98.881864	0.016157
127	98.896684	0.014820
128	98.910906	0.014222
129	98.925966	0.015060
130	98.940168	0.014202
131	98.954170	0.014002
132	98.968312	0.014142
133	98.981197	0.012885
134	98.994182	0.012985
135	99.007167	0.012985
