# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.057259	0.057259
2	0.359159	0.301900
3	0.631376	0.272217
4	0.908106	0.276730
5	1.178633	0.270527
6	1.452321	0.273688
7	1.727659	0.275338
8	2.013972	0.286313
9	2.311259	0.297287
10	2.614033	0.302774
11	2.931042	0.317009
12	3.258748	0.327706
13	3.593611	0.334863
14	3.949489	0.355878
15	4.310834	0.361345
16	4.687726	0.376892
17	5.090683	0.402957
18	5.495867	0.405184
19	5.918944	0.423077
20	6.363413	0.444469
21	6.827545	0.464132
22	7.314223	0.486678
23	7.825255	0.511032
24	8.364400	0.539145
25	8.917680	0.553280
26	9.494063	0.576383
27	10.091182	0.597119
28	10.720410	0.629228
29	11.373515	0.653105
30	12.046521	0.673006
31	12.754658	0.708137
32	13.495758	0.741100
33	14.282625	0.786867
34	15.123510	0.840885
35	16.014735	0.891225
36	16.987255	0.972520
37	18.038546	1.051291
38	19.188091	1.149545
39	20.438713	1.250622
40	21.807331	1.368618
41	23.303290	1.495959
42	24.926152	1.622862
43	26.679675	1.753523
44	28.595549	1.915874
45	30.646995	2.051446
46	32.851985	2.204990
47	35.214059	2.362074
48	37.688025	2.473966
49	40.303607	2.615582
50	43.044342	2.740735
51	45.886512	2.842170
52	48.786836	2.900324
53	51.766049	2.979213
54	54.773534	3.007485
55	57.794816	3.021282
56	60.802201	3.007385
57	63.769227	2.967026
58	66.672871	2.903644
59	69.485875	2.813004
60	72.190903	2.705028
61	74.768273	2.577370
62	77.194802	2.426529
63	79.471405	2.276603
64	81.584066	2.112661
65	83.533560	1.949494
66	85.319310	1.785750
67	86.938196	1.618886
68	88.403836	1.465640
69	89.714420	1.310584
70	90.881977	1.167557
71	91.897898	1.015921
72	92.793616	0.895718
73	93.575195	0.781579
74	94.246273	0.671078
75	94.832676	0.586403
76	95.328539	0.495863
77	95.750085	0.421546
78	96.110456	0.360371
79	96.418479	0.308023
80	96.678290	0.259811
81	96.898099	0.219809
82	97.087430	0.189331
83	97.248211	0.160781
84	97.385214	0.137003
85	97.502614	0.117400
86	97.604586	0.101972
87	97.694231	0.089645
88	97.774333	0.080102
89	97.843401	0.069068
90	97.906564	0.063163
91	97.961795	0.055231
92	98.013884	0.052089
93	98.061083	0.047199
94	98.107069	0.045986
95	98.149357	0.042288
96	98.188364	0.039007
97	98.227689	0.039325
98	98.262740	0.035051
99	98.298228	0.035488
100	98.331490	0.033262
101	98.362604	0.031114
102	98.393738	0.031134
103	98.424395	0.030657
104	98.453064	0.028669
105	98.480162	0.027098
106	98.507260	0.027098
107	98.533682	0.026422
108	98.558335	0.024653
109	98.583068	0.024733
110	98.608377	0.025309
111	98.632891	0.024514
112	98.655635	0.022744
113	98.678021	0.022386
114	98.700010	0.021989
115	98.721422	0.021412
116	98.742914	0.021492
117	98.764227	0.021313
118	98.784924	0.020697
119	98.805541	0.020617
120	98.825124	0.019583
121	98.844807	0.019683
122	98.863396	0.018589
123	98.881627	0.018231
124	98.900296	0.018669
125	98.917613	0.017317
126	98.934453	0.016840
127	98.951352	0.016899
128	98.966362	0.015010
129	98.981969	0.015607
130	98.997218	0.015249
131	99.012288	0.015070
