# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.098825	0.098825
2	0.450036	0.351211
3	0.811775	0.361739
4	1.208042	0.396267
5	1.631153	0.423111
6	2.077861	0.446708
7	2.544455	0.466594
8	3.025066	0.480611
9	3.534095	0.509029
10	4.062324	0.528229
11	4.616247	0.553923
12	5.190097	0.573850
13	5.795833	0.605736
14	6.424218	0.628385
15	7.083622	0.659404
16	7.782798	0.699176
17	8.503493	0.720695
18	9.238165	0.734672
19	10.002767	0.764602
20	10.814018	0.811251
21	11.665807	0.851789
22	12.568098	0.902291
23	13.543741	0.975643
24	14.606027	1.062286
25	15.762015	1.155988
26	17.052829	1.290814
27	18.507046	1.454217
28	20.149374	1.642328
29	22.001150	1.851776
30	24.101662	2.100512
31	26.456234	2.354572
32	29.068416	2.612182
33	31.951741	2.883325
34	35.101914	3.150173
35	38.496063	3.394149
36	42.080823	3.584760
37	45.846311	3.765488
38	49.746725	3.900414
39	53.724182	3.977457
40	57.688933	3.964751
41	61.596366	3.907433
42	65.428148	3.831782
43	69.118630	3.690482
44	72.586252	3.467622
45	75.820910	3.234658
46	78.813205	2.992295
47	81.532582	2.719377
48	83.974160	2.441578
49	86.134229	2.160069
50	88.032795	1.898566
51	89.672601	1.639806
52	91.102899	1.430298
53	92.315056	1.212157
54	93.336159	1.021103
55	94.183088	0.846929
56	94.891682	0.708594
57	95.475394	0.583712
58	95.956187	0.480793
59	96.343318	0.387131
60	96.660082	0.316764
61	96.917228	0.257146
62	97.128572	0.211344
63	97.301031	0.172459
64	97.442088	0.141057
65	97.564974	0.122886
66	97.666764	0.101790
67	97.755121	0.088357
68	97.834040	0.078919
69	97.903883	0.069843
70	97.964771	0.060888
71	98.022150	0.057379
72	98.074931	0.052781
73	98.123960	0.049029
74	98.168330	0.044370
75	98.213810	0.045480
76	98.255538	0.041728
77	98.296742	0.041204
78	98.336554	0.039812
79	98.376023	0.039469
80	98.413839	0.037816
81	98.450505	0.036666
82	98.484549	0.034044
83	98.517484	0.032935
84	98.551084	0.033600
85	98.583999	0.032915
86	98.614917	0.030918
87	98.646158	0.031241
88	98.674898	0.028740
89	98.702287	0.027389
90	98.729555	0.027268
91	98.755774	0.026219
92	98.780359	0.024585
93	98.806820	0.026461
94	98.831869	0.025049
95	98.855143	0.023274
96	98.878599	0.023456
97	98.900260	0.021661
98	98.921679	0.021419
99	98.943299	0.021620
100	98.965000	0.021701
101	98.985612	0.020612
102	99.004510	0.018898
