# [1]Depth	[2]Cumulative number of genotypes	[3]Number of genotypes
1	0.098606	0.098606
2	0.444461	0.345855
3	0.771501	0.327040
4	1.126441	0.354940
5	1.506239	0.379798
6	1.915770	0.409531
7	2.355698	0.439928
8	2.825440	0.469742
9	3.325378	0.499938
10	3.864214	0.538836
11	4.447105	0.582891
12	5.063839	0.616734
13	5.724306	0.660467
14	6.428365	0.704059
15	7.186793	0.758428
16	7.989115	0.802322
17	8.864197	0.875082
18	9.779487	0.915290
19	10.768988	0.989501
20	11.865555	1.096567
21	13.050999	1.185444
22	14.371368	1.320369
23	15.839615	1.468247
24	17.444057	1.604442
25	19.230078	1.786021
26	21.186539	1.956461
27	23.340574	2.154035
28	25.694056	2.353482
29	28.251176	2.557120
30	31.010664	2.759488
31	33.973729	2.963065
32	37.122140	3.148411
33	40.419638	3.297498
34	43.870735	3.451097
35	47.438004	3.567269
36	51.101562	3.663558
37	54.788145	3.686583
38	58.486754	3.698609
39	62.164272	3.677518
40	65.737342	3.573070
41	69.177642	3.440300
42	72.481264	3.303622
43	75.575286	3.094022
44	78.447239	2.871953
45	81.127722	2.680483
46	83.560854	2.433132
47	85.755621	2.194767
48	87.705072	1.949451
49	89.426552	1.721480
50	90.931401	1.504849
51	92.230881	1.299480
52	93.322997	1.092116
53	94.257404	0.934407
54	95.048022	0.790618
55	95.705628	0.657606
56	96.250810	0.545182
57	96.702664	0.451854
58	97.072531	0.369867
59	97.375620	0.303089
60	97.624138	0.248518
61	97.831321	0.207183
62	97.998256	0.166935
63	98.135377	0.137121
64	98.248668	0.113291
65	98.344413	0.095745
66	98.422794	0.078381
67	98.492896	0.070102
68	98.553026	0.060130
69	98.605038	0.052012
70	98.650221	0.045183
71	98.693007	0.042786
72	98.733235	0.040228
73	98.771871	0.038636
74	98.806338	0.034467
75	98.840241	0.033903
76	98.870417	0.030176
77	98.900150	0.029733
78	98.928412	0.028262
79	98.956412	0.028000
80	98.981532	0.025120
81	99.007155	0.025623
